Quantum AI Pro 分析報告 (20260326)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                             Reason
   8996.TW                              高力    5.5   845.00 🚀 極強勢攻擊   41.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(205.73%)】
  6574.TWO                              霈方    5.5   120.00 🚀 極強勢攻擊   36.4%    趨勢強勁 / 【EPS連2成長 | 營收爆發(56.66%)】
   6805.TW                             富世達    5.5  1905.00 🚀 極強勢攻擊   47.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(51.13%)】
  6163.TWO                             華電網    5.5    66.30 🚀 極強勢攻擊   57.1%   趨勢強勁 / 【EPS連2成長 | 營收爆發(136.48%)】
   2425.TW                              承啟    5.5    28.50 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(113.51%)】
  6693.TWO                             廣閎科    5.5   104.50 🚀 極強勢攻擊   56.2%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.95%)】
  4973.TWO                              廣穎    5.5    64.10 🚀 極強勢攻擊   45.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(42.53%)】
  6584.TWO                            南俊國際    5.5   558.00 🚀 極強勢攻擊   37.5%    趨勢強勁 / 【EPS連2成長 | 營收爆發(47.92%)】
   3530.TW                             晶相光    5.5    59.00 🚀 極強勢攻擊   45.0%    趨勢強勁 / 【EPS連2成長 | 營收爆發(33.12%)】
  6727.TWO                            亞泰金屬    5.5   280.50 🚀 極強勢攻擊   56.2%   趨勢強勁 / 【EPS連2成長 | 營收爆發(482.36%)】
  3546.TWO                              宇峻    5.5    71.10 🚀 極強勢攻擊   45.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(127.43%)】
  4923.TWO                              力士    5.5    35.25 🚀 極強勢攻擊   11.1%    趨勢強勁 / 【EPS連2成長 | 營收爆發(39.63%)】
  8923.TWO                              時報    5.5    19.80 🚀 極強勢攻擊   40.0%     趨勢強勁 / 【EPS連2成長 | 營收爆發(32.9%)】
  3663.TWO                              鑫科    5.5    72.70 🚀 極強勢攻擊   38.5%   趨勢強勁 / 【EPS連2成長 | 營收爆發(133.68%)】
  8059.TWO                              凱碩    5.5    18.00 🚀 極強勢攻擊    0.0%   趨勢強勁 / 【EPS連2成長 | 營收爆發(604.49%)】
  6026.TWO                             福邦證    5.5    14.80 🚀 極強勢攻擊   33.3%   趨勢強勁 / 【EPS連2成長 | 營收爆發(191.85%)】
   8021.TW                              尖點    5.0   256.50 🚀 極強勢攻擊   46.2%     趨勢強勁 / 【營收爆發(42.47%) | 董監持股增加】
  7718.TWO                              友鋮    5.0    48.45 🚀 極強勢攻擊   57.1%     趨勢強勁 / 【營收爆發(40.26%) | 董監持股增加】
  5351.TWO                              鈺創    4.5    71.60 🚀 極強勢攻擊   55.6% 【EPS連2成長 | 營收爆發(310.99%) | 董監持股增加】
  8299.TWO                              群聯    4.5  1650.00 🚀 極強勢攻擊   31.6% 【EPS連2成長 | 營收爆發(169.43%) | 董監持股增加】
   2481.TW                              強茂    4.5    99.70 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   6120.TW                              達運    4.5    12.90 🚀 極強勢攻擊   40.0%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
   4956.TW                              光鋐    4.5    35.10 🚀 極強勢攻擊   56.2%          趨勢強勁 / 【EPS連2成長 | 董監持股增加】
  6218.TWO                              豪勉    4.0    25.80 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(38.05%)】
  7781.TWO                            昕力資*    4.0    30.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(42.08%)】
   2465.TW                              麗臺    4.0    54.20 🚀 極強勢攻擊   41.7%             趨勢強勁 / 【營收爆發(127.43%)】
   6531.TW                             愛普*    4.0   509.00 🚀 極強勢攻擊   53.8%             趨勢強勁 / 【營收爆發(146.68%)】
  6199.TWO                              天品    4.0   107.50 🚀 極強勢攻擊   50.0%             趨勢強勁 / 【營收爆發(587.51%)】
  3555.TWO                             博士旺    4.0   161.50 🚀 極強勢攻擊   14.3%            趨勢強勁 / 【營收爆發(4102.23%)】
  6640.TWO                              均華    4.0  1295.00 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(52.0%)】
   2348.TW                              海悅    4.0    79.10 🚀 極強勢攻擊   45.5%             趨勢強勁 / 【營收爆發(239.77%)】
  3489.TWO                              森寶    4.0    23.05 🚀 極強勢攻擊   42.9%            趨勢強勁 / 【營收爆發(7783.71%)】
   5706.TW                              鳳凰    4.0    51.90 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(74.55%)】
  7751.TWO                              竑騰    4.0  1620.00 🚀 極強勢攻擊   65.0%              趨勢強勁 / 【營收爆發(73.86%)】
   8476.TW                             台境*    4.0    19.80 🚀 極強勢攻擊   54.5%              趨勢強勁 / 【營收爆發(43.43%)】
  5514.TWO                              三豐    4.0    16.00 🚀 極強勢攻擊   45.5%           趨勢強勁 / 【營收爆發(21437.63%)】
   2442.TW                             新美齊    4.0    20.40 🚀 極強勢攻擊   43.8%            趨勢強勁 / 【營收爆發(9886.17%)】
  3466.TWO                              德晉    4.0    34.50 🚀 極強勢攻擊   37.5%             趨勢強勁 / 【營收爆發(140.62%)】
  7728.TWO                            光焱科技    4.0   747.00 🚀 極強勢攻擊   41.7%              趨勢強勁 / 【營收爆發(51.95%)】
   2243.TW                           宏旭-KY    4.0    20.65 🚀 極強勢攻擊   57.9%             趨勢強勁 / 【營收爆發(739.37%)】
   2605.TW                              新興    4.0    42.75 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(87.46%)】
  7734.TWO                            印能科技    4.0  1820.00 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(55.59%)】
  6874.TWO                              倍力    4.0    88.80 🚀 極強勢攻擊   75.0%               趨勢強勁 / 【營收爆發(89.2%)】
   2308.TW                             台達電    4.0  1515.00 🚀 極強勢攻擊   38.5%               趨勢強勁 / 【營收爆發(31.0%)】
  1799.TWO                              易威    4.0    38.80 🚀 極強勢攻擊   22.2%              趨勢強勁 / 【營收爆發(38.58%)】
  3490.TWO                              單井    4.0    27.20 🚀 極強勢攻擊   50.0%              趨勢強勁 / 【營收爆發(58.94%)】
  7547.TWO                              碩網    4.0    78.90 🚀 極強勢攻擊   66.7%              趨勢強勁 / 【營收爆發(49.76%)】
   2855.TW                             統一證    4.0    32.45 🚀 極強勢攻擊   35.3%             趨勢強勁 / 【營收爆發(221.36%)】
   3416.TW                             融程電    4.0   148.00 🚀 極強勢攻擊   56.2%              趨勢強勁 / 【營收爆發(37.85%)】
  3339.TWO                              泰谷    4.0    37.20 🚀 極強勢攻擊   57.9%              趨勢強勁 / 【營收爆發(31.83%)】
  7738.TWO                            東聯互動    4.0   185.00 🚀 極強勢攻擊   53.3%              趨勢強勁 / 【營收爆發(30.63%)】
   4807.TW                           日成-KY    0.0    15.70 ☁️ 區間整理   83.3%                                   
  5301.TWO                             寶得利    0.0     9.44 ☁️ 區間整理   50.0%                                   
   6168.TW                              宏齊    0.0    25.50 ☁️ 區間整理   52.9%                                   
  6538.TWO                              倉和    0.0    71.00 ☁️ 區間整理   83.3%                                   
  4442.TWO                           竣邦-KY    0.0    60.50 ☁️ 區間整理   54.5%                      【營收爆發(77.4%)】
   3380.TW                              明泰    0.0    36.25 ☁️ 區間整理   33.3%                                   
   2483.TW                              百容    0.0    21.15 ☁️ 區間整理   58.3%                                   
   2006.TW                            東和鋼鐵    0.0    71.80 ☁️ 區間整理   56.2%                                   
   7711.TW                              永擎    0.0   280.00 ☁️ 區間整理   50.0%                                   
   3563.TW                              牧德    0.0   784.00 ☁️ 區間整理   61.1%                                   
  6244.TWO                              茂迪    0.0    29.45 ☁️ 區間整理   62.5%                                   
   2881.TW                             富邦金    0.0    88.60 ☁️ 區間整理   37.5%                                   
   6928.TW                            攸泰科技    0.0    46.60 ☁️ 區間整理   80.0%                                   
   6988.TW                           威力暘-創    0.0    14.15 ☁️ 區間整理   58.8%                                   
   4532.TW                              瑞智    0.0    27.10 ☁️ 區間整理   50.0%                                   
   2329.TW                              華泰    0.0    53.10 ☁️ 區間整理   38.5%                                   
   2467.TW                              志聖    0.0   414.00 ☁️ 區間整理   64.3%                                   
   2316.TW                             楠梓電    0.0   102.50 ☁️ 區間整理   22.2%                                   
   2834.TW                             臺企銀    0.0    15.05 ☁️ 區間整理   55.6%                                   
   6962.TW                           奕力-KY    0.0    33.90 ☁️ 區間整理   68.4%                                   
  3152.TWO                              璟德    0.0   134.00 ☁️ 區間整理   58.3%                                   
  6015.TWO                             宏遠證    0.0    13.75 ☁️ 區間整理   27.3%                    【營收爆發(281.93%)】
   1310.TW                              台苯    0.0    11.05 ☁️ 區間整理   58.3%                                   
  5386.TWO                              青雲    0.0   289.00 ☁️ 區間整理   70.0%                   【營收爆發(1025.37%)】
  3438.TWO                             類比科    0.0    45.20 ☁️ 區間整理   50.0%                                   
  4743.TWO                              合一    0.0    52.10 ☁️ 區間整理   71.4%                                   
   1712.TW                              興農    0.0    44.35 ☁️ 區間整理   46.2%                                   
  6486.TWO                              互動    0.0    84.00 ☁️ 區間整理   44.4%                                   
   6782.TW                              視陽    0.0   195.00 ☁️ 區間整理   50.0%                                   
 009817.TW                         國泰日本不動產    0.0     9.46 ☁️ 區間整理   33.3%                            【無財報資料】
  8431.TWO                             匯鑽科    0.0    63.80 ☁️ 區間整理   54.5%                                   
00724B.TWO                        群益投資級金融債    0.0    33.95 ☁️ 區間整理   66.7%                            【無財報資料】
   9931.TW                              欣高    0.0    39.45 ☁️ 區間整理   50.0%                                   
 00663L.TW                        國泰臺灣加權正2    0.0    60.55 ☁️ 區間整理   50.0%                            【無財報資料】
 00680L.TW                        元大美債20正2    0.0     7.05 ☁️ 區間整理   46.7%                            【無財報資料】
   8462.TW                              柏文    0.0   145.50 ☁️ 區間整理   50.0%                                   
  7812.TWO                           稜研科技*    0.0    84.90 ☁️ 區間整理   64.3%                                   
  8477.TWO                             創業家    0.0    13.90 ☁️ 區間整理   55.6%                                   
  8936.TWO                              國統    0.0    54.30 ☁️ 區間整理   35.3%                                   
   2897.TW                            王道銀行    0.0     9.94 ☁️ 區間整理   50.0%                                   
   2367.TW                              燿華    0.0    75.30 ☁️ 區間整理   90.9%                                   
   9136.TW                           巨騰-DR    0.0    10.95 ☁️ 區間整理   25.0%                                   
   8261.TW                              富鼎    0.0   103.50 ☁️ 區間整理   60.0%                                   
   2426.TW                              鼎元    0.0    33.60 ☁️ 區間整理   66.7%                                   
   6205.TW                              詮欣    0.0    55.70 ☁️ 區間整理   71.4%                                   
 020030.TW                        統一智慧電動車N    0.0    11.82 ☁️ 區間整理   50.0%                            【無財報資料】
   4904.TW                              遠傳    0.0    92.30 ☁️ 區間整理   40.0%                                   
   3044.TW                              健鼎    0.0   356.00 ☁️ 區間整理   33.3%                                   
   8215.TW                             明基材    0.0    23.00 ☁️ 區間整理   21.4%                                   
   4977.TW                           眾達-KY    0.0   196.00 ☁️ 區間整理   44.4%                                   
   2493.TW                              揚博    0.0   107.00 ☁️ 區間整理   44.4%                                   
   1590.TW                          亞德客-KY    0.0  1005.00 ☁️ 區間整理   50.0%                                   
   6614.TW                            資拓宏宇    0.0    42.50 ☁️ 區間整理   50.0%                     【營收爆發(39.16%)】
  4971.TWO                          IET-KY    0.0   526.00 ☁️ 區間整理   38.5%                     【營收爆發(43.13%)】
  00919.TW                        群益台灣精選高息    0.0    22.63 ☁️ 區間整理   25.0%                            【無財報資料】
   1773.TW                              勝一    0.0   141.50 ☁️ 區間整理   37.5%                                   
  8489.TWO                             三貝德    0.0    25.10 ☁️ 區間整理   50.0%                     【營收爆發(41.39%)】
   4746.TW                              台耀    0.0    54.40 ☁️ 區間整理   50.0%                                   
   6133.TW                              金橋    0.0    23.00 ☁️ 區間整理   75.0%                                   
   7786.TW                            東方風能    0.0   132.00 ☁️ 區間整理  100.0%                                   
   8114.TW                             振樺電    0.0   175.50 ☁️ 區間整理   53.8%                                   
   6225.TW                              天瀚    0.0    20.50 ☁️ 區間整理   50.0%                                   
   8463.TW                             潤泰材    0.0    23.15 ☁️ 區間整理   50.0%                                   
 00987A.TW                        主動台新優勢成長    0.0    12.38 ☁️ 區間整理   62.5%                            【無財報資料】
   2377.TW                              微星    0.0    90.70 ☁️ 區間整理   30.0%                                   
   2887.TW                           台新新光金    0.0    24.15 ☁️ 區間整理   14.3%                     【營收爆發(90.95%)】
  2641.TWO                              正德    0.0    18.05 ☁️ 區間整理   72.7%                                   
   2867.TW                             三商壽    0.0     7.70 ☁️ 區間整理   57.1%                                   
   9918.TW                             欣天然    0.0    49.35 ☁️ 區間整理   60.0%                                   
   2812.TW                             台中銀    0.0    20.70 ☁️ 區間整理   40.0%                                   
00719B.TWO                         元大美債1-3    0.0    31.38 ☁️ 區間整理   33.3%                            【無財報資料】
   6873.TW                            泓德能源    0.0    89.20 ☁️ 區間整理   75.0%                                   
   8033.TW                              雷虎    0.0   142.50 ☁️ 區間整理   66.7%                                   
 00982A.TW                        主動群益台灣強棒    0.0    16.73 ☁️ 區間整理   52.9%                            【無財報資料】
 00676R.TW                        富邦臺灣加權反1    0.0     7.79 ☁️ 區間整理   43.8%                            【無財報資料】
  3564.TWO                              其陽    0.0    41.90 ☁️ 區間整理   40.0%                                   
  3441.TWO                             聯一光    0.0    30.40 ☁️ 區間整理   50.0%                                   
   8213.TW                              志超    0.0    32.70 ☁️ 區間整理   46.7%                                   
   8482.TW                           商億-KY    0.0    49.40 ☁️ 區間整理   50.0%                                   
   2607.TW                              榮運    0.0    51.20 ☁️ 區間整理   41.7%                                   
   5469.TW                             瀚宇博    0.0    82.60 ☁️ 區間整理   71.4%                     【營收爆發(38.66%)】
 00632R.TW                        元大台灣50反1    0.0    14.19 ☁️ 區間整理   37.5%                            【無財報資料】
  6236.TWO                              中湛    0.0    21.60 ☁️ 區間整理  100.0%                                   
 00640L.TW                          富邦日本正2    0.0    85.05 ☁️ 區間整理   60.0%                            【無財報資料】
   2354.TW                              鴻準    0.0    52.70 ☁️ 區間整理   44.4%                                   
  4154.TWO                          樂威科-KY    0.0    13.60 ☁️ 區間整理   50.0%                     【營收爆發(44.35%)】
  6761.TWO                              穩得    0.0   173.00 ☁️ 區間整理   44.4%                                   
   2380.TW                              虹光    0.0     6.02 ☁️ 區間整理   15.4%                                   
   7749.TW                           意騰-KY    0.0   391.00 ☁️ 區間整理   50.0%                                   
  8472.TWO                             夠麻吉    0.0    77.50 ☁️ 區間整理   40.0%                    【營收爆發(202.29%)】
   2233.TW                              宇隆    0.0   232.00 ☁️ 區間整理   40.0%                                   
  4304.TWO                              勝昱    0.0    25.90 ☁️ 區間整理   50.0%                                   
   1529.TW                            樂事綠能    0.0    25.00 ☁️ 區間整理   69.2%                                   
   2374.TW                              佳能    0.0    72.50 ☁️ 區間整理  100.0%                     【營收爆發(32.22%)】
  5276.TWO                           達輝-KY    0.0    15.05 ☁️ 區間整理   46.2%                                   
  6121.TWO                              新普    0.0   348.00 ☁️ 區間整理  100.0%                                   
  00935.TW                       野村臺灣新科技50    0.0    38.00 ☁️ 區間整理   43.8%                            【無財報資料】
   2017.TW                             官田鋼    0.0    10.05 ☁️ 區間整理   40.0%           趨勢強勁 / 【⚠️毛利負值 | 董監持股增加】
   9958.TW                             世紀鋼    0.0   119.50 ☁️ 區間整理   60.0%                                   
 009816.TW                       凱基台灣TOP50    0.0    10.74 ☁️ 區間整理   50.0%                            【無財報資料】
  3609.TWO                            三一東林    0.0    29.05 ☁️ 區間整理   70.0%                                   
  6679.TWO                              鈺太    0.0   243.00 ☁️ 區間整理   50.0%                                   
 00877.TWO                          復華中國5G    0.0    28.09 ☁️ 區間整理   30.0%                            【無財報資料】
   9110.TW                          越南控-DR    0.0     3.04 ☁️ 區間整理   50.0%                                   
 00996A.TW                        主動兆豐台灣豐收    0.0    10.45 ☁️ 區間整理   50.0%                            【無財報資料】
   2852.TW                             第一保    0.0    25.95 ☁️ 區間整理   76.5%                                   
  7792.TWO                              安葆    0.0   308.50 ☁️ 區間整理   50.0%                                   
  6127.TWO                              九豪    0.0    40.65 ☁️ 區間整理   50.0%                                   
   2432.TW                         倚天酷��-創    0.0    27.35 ☁️ 區間整理   33.3%                                   
  6462.TWO                              神盾    0.0   105.50 ☁️ 區間整理   28.6%                     【營收爆發(32.94%)】
  3687.TWO                             歐買尬    0.0    68.10 ☁️ 區間整理   83.3%                                   
  3587.TWO                              閎康    0.0   232.00 ☁️ 區間整理   75.0%                                   
   2338.TW                              光罩    0.0    46.30 ☁️ 區間整理   50.0%                                   
