date,prev_rev_yoy,rev_yoy,eps_yoy,est_price,symbol,pe,gm,advice,price,om,prev_eps,name,eps,prev_year,status,expansion,prev_eps_yoy
2025-12,0.55,1.94,8.14,213.00000000000003,6415.TW,37.183098591549296,N/A,⚠️ 追價風險,528.0,N/A,4.31,矽力*-KY,6.4,2025,🚀 利潤擴張,6.200000000000001,19.44
2025-12,-38.06,-29.66,-23.57,151.04999999999998,5534.TW,7.715987780357498,N/A,✅ 穩健價值,77.6999969482,N/A,2.24,長虹,6.0,2025,🌑 雙重衰退,6.09,-17.65
2025-12,9.96,10.6,16.67,315.15000000000003,3005.TW,5.021418372203712,31.02%,✅ 穩健價值,105.5,14.37%,6.36,神基,8.43,2025,🚀 利潤擴張,6.070000000000002,15.04
2025-12,1.76,1.81,7.69,15.75,5601.TWO,30.476190476190474,N/A,⚠️ 追價風險,32.0,N/A,0.32,台聯櫃,0.42,2025,🚀 利潤擴張,5.880000000000001,0.0
2025-12,-18.71,-18.82,-12.99,-62.85000000000001,1337.TW,0.0,-19.71%,⚪ 數據不足,4.9800000191,-65.33%,-1.24,再生-KY,-1.74,2025,🌑 雙重衰退,5.83,-18.1
2025-12,-2.3,-1.68,4.0,104.69999999999999,1712.TW,5.601718979097421,29.22%,✅ 穩健價值,39.0999984741,5.88%,2.07,興農,2.6,2025,🧐 疑業外收益,5.68,6.7
2025-12,-2.12,1.36,7.03,173.55,6122.TWO,4.131374177796024,N/A,✅ 穩健價值,47.7999992371,N/A,3.44,擎邦,4.78,2025,🚀 利潤擴張,5.67,-0.87
2025-12,-29.91,-17.82,-12.16,70.80000000000001,3284.TWO,4.311440758792372,25.16%,✅ 穩健價值,20.3500003815,13.35%,1.21,太普高,2.31,2025,🌑 雙重衰退,5.66,-53.6
2025-12,-5.48,-2.28,3.25,0.0,2617.TW,0.0,46.23%,⚪ 數據不足,0.0,41.07%,2.36,台航,3.18,2025,🧐 疑業外收益,5.529999999999999,0.43
2025-12,2.55,-2.32,2.89,275.55,6761.TWO,11.513336962438759,N/A,✅ 穩健價值,211.5,N/A,5.51,穩得,7.34,2025,🧐 疑業外收益,5.21,1.73
2025-12,6.33,12.14,17.33,87.6,6005.TW,6.960616699640411,N/A,✅ 穩健價值,40.6500015259,N/A,1.87,群益證,2.64,2025,🚀 利潤擴張,5.189999999999998,5.65
2025-12,7.51,8.35,13.53,57.900000000000006,2801.TW,5.777201874896373,88.90%,✅ 穩健價值,22.2999992371,38.59%,1.2,彰銀,1.51,2025,🏰 高護城河,5.18,20.0
2025-12,-27.73,-19.51,-14.34,91.95000000000002,9931.TW,5.6199022451712874,N/A,✅ 穩健價值,34.4500007629,N/A,1.86,欣高,2.45,2025,🌑 雙重衰退,5.170000000000002,-6.06
2025-12,69.45,30.67,35.66,798.15,8114.TW,3.9278331140763014,N/A,✅ 穩健價值,209.0,N/A,15.84,振樺電,18.5,2025,🚀 利潤擴張,4.989999999999995,86.67
2025-12,-6.0,-6.2,-1.26,85.8,9937.TW,9.632866866101399,N/A,✅ 穩健價值,55.0999984741,N/A,1.74,全國,2.36,2025,🌑 雙重衰退,4.94,-1.14
2025-12,16.23,18.13,23.02,498.75,2317.TW,8.345864661654135,5.88%,✅ 穩健價值,277.5,3.28%,10.38,鴻海,13.61,2025,🚀 利潤擴張,4.890000000000001,34.73
2025-12,-0.87,-0.31,4.58,176.54999999999998,3045.TW,9.94052676295667,19.71%,✅ 穩健價值,117.0,10.58%,3.49,台灣大,4.77,2025,🧐 疑業外收益,4.89,1.8
2025-12,28.79,26.34,31.08,316.65,6290.TWO,15.040265277119849,N/A,✅ 穩健價值,317.5,N/A,6.2,良維,8.73,2025,🚀 利潤擴張,4.739999999999998,42.86
2025-12,32.04,35.51,40.24,1807.6499999999999,6515.TW,71.44635299975107,N/A,⚠️ 追價風險,8610.0,N/A,33.4,穎崴,46.93,2025,🚀 利潤擴張,4.730000000000004,39.53
2025-12,22.91,1.9,6.47,-31.050000000000004,1538.TW,0.0,32.24%,⚪ 數據不足,11.6000003815,-58.77%,-0.36,正峰,-1.59,2025,🚀 利潤擴張,4.57,64.0
2025-12,7.91,4.69,9.26,74.55,3492.TWO,4.46680095832998,27.24%,✅ 穩健價值,22.2000007629,-0.96%,1.63,長盛,1.77,2025,🚀 利潤擴張,4.569999999999999,26.36
2025-12,23.81,32.43,36.94,151.05,3171.TWO,7.8848065070407145,25.09%,✅ 穩健價值,79.4000015259,7.94%,3.11,炎洲流通,4.3,2025,🚀 利潤擴張,4.509999999999998,36.4
2025-12,35.15,36.9,41.38,188.55,8155.TWO,28.95783611774065,N/A,⚠️ 追價風險,364.0,N/A,3.35,博智,6.88,2025,🚀 利潤擴張,4.480000000000004,1.87
2025-12,32.03,28.3,32.78,411.90000000000003,4749.TWO,36.08885651857247,44.02%,⚠️ 追價風險,991.0,23.34%,8.49,新應材,11.33,2025,🚀 利潤擴張,4.48,32.29
2025-12,-0.7,4.5,8.94,44.85,2838.TW,7.29096964451505,94.34%,✅ 穩健價值,21.7999992371,35.36%,0.91,聯邦銀,1.29,2025,🏰 高護城河,4.4399999999999995,-1.98
2025-12,-63.75,-62.17,-57.74,132.89999999999998,1442.TW,2.9909706546275396,49.04%,✅ 穩健價值,26.5,34.02%,2.49,名軒,3.03,2025,🌑 雙重衰退,4.43,-57.58
2025-12,4.55,0.1,4.45,370.65,4571.TW,7.729664103601782,33.35%,✅ 穩健價值,191.0,18.52%,7.33,鈞興-KY,9.61,2025,🚀 利潤擴張,4.3500000000000005,7.67
2025-12,12.28,13.75,18.07,114.89999999999999,3037.TW,126.50130548302873,15.77%,⚠️ 追價風險,969.0,6.82%,2.06,欣興,4.38,2025,🚀 利潤擴張,4.32,-37.88
2025-12,-20.23,-17.2,-12.9,8.700000000000001,6220.TWO,58.27586075362069,N/A,⚠️ 追價風險,33.7999992371,N/A,0.45,岳豐,0.81,2025,🌑 雙重衰退,4.299999999999999,-25.0
2025-12,-1.43,-1.49,2.79,0.0,1210.TW,0.0,15.43%,⚪ 數據不足,0.0,5.11%,2.67,大成,4.33,2025,🧐 疑業外收益,4.28,-9.42
2025-12,-2.28,-2.69,1.47,150.60000000000002,3388.TWO,9.392430582848606,17.90%,✅ 穩健價值,94.3000030518,6.27%,3.06,崇越電,4.15,2025,🧐 疑業外收益,4.16,2.0
2025-12,-2.77,-2.3,1.84,309.75000000000006,3010.TW,6.392251815980629,8.77%,✅ 穩健價值,132.0,5.39%,6.28,華立,8.84,2025,🧐 疑業外收益,4.14,-5.56
2025-12,28.56,5.58,9.52,-35.1,3349.TWO,0.0,15.17%,⚪ 數據不足,18.6499996185,-15.09%,-0.64,寶德,-1.02,2025,🚀 利潤擴張,3.9399999999999995,48.21
2025-12,28.35,19.79,23.62,64.2,8162.TW,16.121495327102803,N/A,⚪ 中性觀察,69.0,N/A,1.53,微矽電子-創,1.57,2025,🚀 利潤擴張,3.830000000000002,96.15
2025-12,8.39,8.19,11.7,469.49999999999994,3596.TW,5.926517571884984,15.29%,✅ 穩健價值,185.5,6.31%,9.52,智易,12.6,2025,🚀 利潤擴張,3.51,12.4
2025-12,2.81,-1.67,1.77,72.9,6689.TW,14.506172839506172,N/A,✅ 穩健價值,70.5,N/A,1.15,伊雲谷,2.31,2025,🧐 疑業外收益,3.44,-34.29
2025-12,-0.37,2.65,5.99,1094.85,6121.TWO,5.685710371283738,N/A,✅ 穩健價值,415.0,N/A,21.26,新普,30.6,2025,🚀 利潤擴張,3.3400000000000003,3.45
2025-12,14.74,13.17,16.48,124.19999999999999,6697.TWO,5.072463768115942,N/A,✅ 穩健價值,42.0,N/A,2.54,東捷資訊,3.04,2025,🚀 利潤擴張,3.3100000000000005,27.0
2025-12,18.72,19.79,23.05,133.49999999999997,8432.TWO,5.955056179775282,N/A,✅ 穩健價值,53.0,N/A,3.01,東生華,3.63,2025,🚀 利潤擴張,3.2600000000000016,11.48
2025-12,3.96,2.91,6.16,86.55000000000001,5902.TWO,6.213171312668977,N/A,✅ 穩健價值,35.8499984741,N/A,1.79,德記,2.24,2025,🚀 利潤擴張,3.25,1.13
2025-12,8.43,7.83,11.03,168.9,6417.TWO,12.433392539964476,N/A,✅ 穩健價值,140.0,N/A,3.25,韋僑,4.83,2025,🚀 利潤擴張,3.1999999999999993,9.43
2025-12,4.97,22.86,26.02,103.64999999999999,4931.TWO,40.44862518089725,26.27%,⚠️ 追價風險,279.5,15.45%,1.55,新盛力,3.13,2025,🚀 利潤擴張,3.16,-8.33
2025-12,10.67,7.0,10.09,-105.60000000000001,6492.TWO,0.0,N/A,⚪ 數據不足,44.0999984741,N/A,-2.06,生華科,-2.97,2025,🚀 利潤擴張,3.09,13.87
2025-12,-7.8,-3.04,0.0,42.3,3031.TW,10.230496589184398,30.45%,✅ 穩健價值,28.8500003815,11.22%,0.89,佰鴻,1.09,2025,🌑 雙重衰退,3.04,-8.25
2025-12,15.96,16.5,19.51,17.250000000000004,1714.TW,12.086956189999999,14.20%,✅ 穩健價值,13.8999996185,8.91%,0.37,和桐,0.5,2025,🚀 利潤擴張,3.0100000000000016,5.71
2025-12,9.03,7.18,10.14,292.80000000000007,1513.TW,8.683401639344261,27.00%,✅ 穩健價值,169.5,17.59%,5.99,中興電,8.07,2025,🚀 利潤擴張,2.960000000000001,6.72
2025-12,62.0,-43.58,-40.65,159.6,5455.TWO,2.3120301110432333,N/A,✅ 穩健價值,24.6000003815,N/A,3.53,昇益,3.46,2025,🌑 雙重衰退,2.9299999999999997,44.67
2025-12,10.39,8.9,11.72,105.30000000000001,6173.TWO,32.76353276353276,N/A,⚠️ 追價風險,230.0,N/A,2.12,信昌電,3.26,2025,🚀 利潤擴張,2.8200000000000003,-7.86
2025-12,-5.03,-1.77,0.85,90.6,2886.TW,7.210264774354306,83.45%,✅ 穩健價值,43.5499992371,33.61%,1.91,兆豐金,2.36,2025,🏰 高護城河,2.62,-3.54
2025-12,-23.49,-23.41,-20.92,-15.600000000000001,9933.TW,0.0,N/A,⚪ 數據不足,40.8499984741,N/A,-0.23,中鼎,1.91,2025,🔄 轉虧為盈,2.4899999999999984,-112.85
2025-12,0.54,-0.87,1.54,89.25,8401.TWO,3.831932644890756,N/A,✅ 穩健價值,22.7999992371,N/A,1.71,白紗科,2.63,2025,🧐 疑業外收益,2.41,-0.58
2025-12,3.48,3.54,5.94,73.05,2945.TW,8.357289684373717,27.39%,✅ 穩健價值,40.7000007629,1.25%,1.44,三商家購,2.14,2025,🚀 利潤擴張,2.4000000000000004,-2.04
2025-12,31.38,22.61,25.0,117.44999999999999,3684.TWO,7.522350131021712,34.09%,✅ 穩健價值,58.9000015259,7.78%,2.55,榮昌,3.5,2025,🚀 利潤擴張,2.3900000000000006,50.0
2025-12,20.22,17.37,19.76,491.70000000000005,3583.TW,26.418547895057962,37.11%,⚠️ 追價風險,866.0,15.14%,9.71,辛耘,13.82,2025,🚀 利潤擴張,2.3900000000000006,15.18
2025-12,19.86,16.01,18.37,-29.1,2321.TW,0.0,29.80%,⚪ 數據不足,13.8000001907,-5.26%,-0.3,東訊,-0.76,2025,🚀 利潤擴張,2.3599999999999994,67.57
2025-12,38.81,25.46,27.76,247.80000000000004,3558.TWO,8.232445520581113,14.36%,✅ 穩健價值,136.0,0.40%,4.87,神準,5.2,2025,🚀 利潤擴張,2.3000000000000007,73.93
2025-12,36.23,22.72,25.0,-18.75,6796.TW,0.0,N/A,⚪ 數據不足,59.5999984741,N/A,-0.68,晉弘,0.2,2025,🔄 轉虧為盈,2.280000000000001,22.73
2025-12,-10.3,-13.1,-10.88,63.9,2063.TWO,5.974178582840376,17.29%,✅ 穩健價值,25.4500007629,2.75%,1.27,世鎧,1.72,2025,🌑 雙重衰退,2.219999999999999,-13.01
2025-12,18.97,16.68,18.9,69.45,6530.TWO,22.570194384449245,N/A,⚠️ 追價風險,104.5,N/A,1.4,創威,1.95,2025,🚀 利潤擴張,2.219999999999999,20.69
2025-12,10.75,10.3,12.47,170.70000000000002,5347.TWO,14.14762741652021,N/A,✅ 穩健價值,161.0,N/A,3.35,世界,4.3,2025,🚀 利潤擴張,2.17,4.1
2025-12,-4.9,-6.01,-4.01,384.9,6192.TW,5.007794232268123,N/A,✅ 穩健價值,128.5,N/A,7.66,巨路,10.06,2025,🌑 雙重衰退,2.0,6.98
2025-12,5.13,6.01,7.92,271.95000000000005,1503.TW,12.658576944291228,17.20%,✅ 穩健價值,229.5,7.03%,5.46,士電,6.27,2025,🚀 利潤擴張,1.9100000000000001,9.86
2025-12,35.41,24.13,26.01,86.25000000000001,4911.TWO,5.513043610939129,85.36%,✅ 穩健價值,31.7000007629,42.63%,1.76,德英,2.18,2025,🏰 高護城河,1.8800000000000026,46.67
2025-12,36.49,27.21,28.97,184.65,6933.TW,12.835093419983753,N/A,✅ 穩健價值,158.0,N/A,3.69,AMAX-KY,5.04,2025,🚀 利潤擴張,1.759999999999998,86.8
2025-12,24.04,21.54,23.26,221.10000000000002,4129.TWO,6.112618621037991,78.77%,✅ 穩健價值,90.0999984741,11.96%,4.47,聯合,5.83,2025,🏰 高護城河,1.7200000000000024,29.11
2025-12,22.35,14.68,16.39,105.75,1612.TW,5.411347734170214,16.53%,✅ 穩健價值,38.1500015259,13.07%,2.19,宏泰,2.77,2025,🚀 利潤擴張,1.7100000000000009,14.06
2025-12,31.3,33.22,34.83,377.69999999999993,3030.TW,13.661636219221606,60.64%,✅ 穩健價值,344.0,34.18%,7.59,德律,10.49,2025,🏰 高護城河,1.6099999999999994,37.0
2025-12,2.92,5.47,7.02,139.95,4904.TW,11.307609860664522,27.10%,✅ 穩健價值,105.5,14.21%,2.79,遠傳,3.81,2025,🚀 利潤擴張,1.5499999999999998,9.41
2025-12,51.33,46.42,47.96,1544.1000000000001,2383.TW,49.20341946765105,28.58%,⚠️ 追價風險,5065.0,19.80%,31.23,台光電,41.67,2025,🚀 利潤擴張,1.5399999999999991,51.99
2025-12,32.78,51.85,53.38,-69.00000000000001,6901.TW,0.0,N/A,⚪ 數據不足,16.0,N/A,-1.36,鑽石投資,-1.38,2025,🚀 利潤擴張,1.5300000000000011,33.98
2025-12,5.97,2.72,4.17,212.10000000000002,1726.TW,5.53040996804809,28.35%,✅ 穩健價值,78.1999969482,10.08%,4.28,永記,5.5,2025,🚀 利潤擴張,1.4499999999999997,12.04
2025-12,33.01,31.45,32.76,1187.5499999999997,6223.TWO,74.33371226474677,N/A,⚠️ 追價風險,5885.0,N/A,23.65,旺矽,33.49,2025,🚀 利潤擴張,1.3099999999999987,39.51
2025-12,3.52,2.67,3.96,189.15,2412.TW,11.260904044409198,33.63%,✅ 穩健價值,142.0,17.33%,3.79,中華電,4.99,2025,🚀 利潤擴張,1.29,4.12
2025-12,-29.02,-12.26,-10.99,54.6,2883.TW,7.9807690211813185,78.38%,✅ 穩健價值,29.0499992371,39.14%,1.09,凱基金,1.74,2025,🏰 高護城河,1.2699999999999996,-34.81
2025-12,-6.07,-4.56,-3.34,224.70000000000002,2206.TW,4.08544731394526,18.31%,✅ 穩健價值,61.2000007629,4.93%,4.6,三陽工業,5.78,2025,🌑 雙重衰退,1.2199999999999998,-1.93
2025-12,10.63,7.81,8.95,125.25000000000003,2478.TW,19.999999999999996,24.27%,⚪ 中性觀察,167.0,12.13%,2.53,大毅,3.45,2025,🚀 利潤擴張,1.1399999999999997,13.57
2025-12,7.95,5.36,6.43,208.95,2612.TW,4.0201005025125625,34.11%,✅ 穩健價值,56.0,23.81%,4.21,中航,5.46,2025,🚀 利潤擴張,1.0699999999999994,94.01
2025-12,11.48,12.17,13.2,130.35000000000002,3013.TW,13.176064441887224,21.20%,✅ 穩健價值,114.5,14.33%,2.44,晟銘電,4.03,2025,🚀 利潤擴張,1.0299999999999994,15.64
2025-12,12.87,16.17,17.2,309.9,3551.TWO,9.269119070667957,36.55%,✅ 穩健價值,191.5,18.42%,6.12,世禾,8.36,2025,🚀 利潤擴張,1.0299999999999976,23.67
2025-12,16.17,9.51,10.39,156.6,7753.TWO,4.003831344549809,N/A,✅ 穩健價值,41.7999992371,N/A,3.23,星亞,4.22,2025,🚀 利潤擴張,0.8800000000000008,10.53
2025-12,-32.0,-7.81,-6.98,-41.85,2406.TW,0.0,11.28%,⚪ 數據不足,35.0,-2.28%,-0.92,國碩,-0.92,2025,🌑 雙重衰退,0.8299999999999992,-217.24
2025-12,21.48,19.01,19.82,1405.9499999999998,3293.TWO,8.535154166222128,97.58%,✅ 穩健價值,800.0,59.33%,27.9,鈊象,38.51,2025,🏰 高護城河,0.8099999999999987,21.2
2025-12,-0.69,9.49,10.29,-100.95,4743.TWO,0.0,41.13%,⚪ 數據不足,49.7999992371,-478.52%,-2.11,合一,-2.18,2025,🚀 利潤擴張,0.7999999999999989,-31.06
2025-12,17.98,20.29,21.07,140.70000000000002,8936.TWO,6.130063965884861,N/A,✅ 穩健價值,57.5,N/A,2.95,國統,4.08,2025,🚀 利潤擴張,0.7800000000000011,28.82
2025-12,23.71,18.17,18.73,119.4,2414.TW,7.148241397726131,8.10%,✅ 穩健價值,56.9000015259,2.38%,2.38,精技,3.17,2025,🚀 利潤擴張,0.5599999999999987,21.43
2025-12,9.05,2.69,3.23,38.7,8923.TWO,7.383720634534884,N/A,✅ 穩健價值,19.0499992371,N/A,0.6,時報,0.96,2025,🚀 利潤擴張,0.54,0.0
2025-12,-1.16,-6.78,-6.32,30.150000000000002,4707.TWO,10.199004975124376,-0.45%,✅ 穩健價值,20.5,-7.50%,0.61,磐亞,0.89,2025,🌑 雙重衰退,0.45999999999999996,-10.29
2025-12,-18.9,-15.0,-14.62,-73.8,4198.TWO,0.0,30.43%,⚪ 數據不足,37.8499984741,-23.61%,-1.56,欣大健康,-1.96,2025,🌑 雙重衰退,0.3800000000000008,16.58
2025-12,-3.25,-3.05,-2.67,116.55,2852.TW,3.57786347967825,31.15%,✅ 穩健價值,27.7999992371,10.03%,2.43,第一保,2.92,2025,🌑 雙重衰退,0.3799999999999999,-5.81
2025-12,19.5,19.26,19.42,278.40000000000003,7556.TWO,15.624999999999998,N/A,✅ 穩健價值,290.0,N/A,5.54,意德士,7.1,2025,🚀 利潤擴張,0.16000000000000014,25.35
2025-12,15.99,14.03,14.17,213.14999999999998,6525.TW,8.374384236453203,N/A,✅ 穩健價值,119.0,N/A,4.38,捷敏-KY,5.88,2025,🚀 利潤擴張,0.14000000000000057,21.33
2025-12,25.77,34.16,34.19,-34.800000000000004,5211.TWO,0.0,N/A,⚪ 數據不足,18.7000007629,N/A,-0.68,蒙恬,-0.77,2025,🚀 利潤擴張,0.030000000000001137,26.09
2025-12,11.75,15.52,15.34,145.2,8358.TWO,63.01652892561984,N/A,❌ 暫避觀望,610.0,N/A,2.71,金居,4.21,2025,⚠️ 獲利稀釋,-0.17999999999999972,-5.9
2025-12,13.98,11.63,11.43,199.80000000000004,2645.TW,13.025525525525524,14.11%,⚪ 中性觀察,173.5,9.96%,4.16,長榮航太,5.46,2025,⚠️ 獲利稀釋,-0.20000000000000107,10.05
2025-12,8.43,-3.72,-4.02,-73.05,4564.TW,0.0,-20.30%,⚪ 數據不足,15.3500003815,-35.14%,-1.54,元翎,-1.86,2025,🌑 雙重衰退,-0.2999999999999994,-8.76
2025-12,17.43,15.88,15.58,-50.4,4192.TWO,0.0,76.40%,⚪ 數據不足,21.1000003815,-174.96%,-0.95,杏國,-1.3,2025,🏰 高護城河,-0.3000000000000007,18.8
2025-12,-19.89,-21.87,-22.22,-49.8,5205.TWO,0.0,N/A,⚪ 數據不足,23.4500007629,N/A,-0.91,中茂,-1.43,2025,🌑 雙重衰退,-0.34999999999999787,7.14
2025-12,17.35,14.37,14.0,33.9,8033.TW,58.628318584070804,N/A,❌ 暫避觀望,132.5,N/A,0.73,雷虎,0.58,2025,⚠️ 獲利稀釋,-0.3699999999999992,151.72
2025-12,1.98,2.85,2.44,48.75,2834.TW,5.261538578923076,97.54%,⚪ 中性觀察,17.1000003815,41.10%,1.01,臺企銀,1.26,2025,🏰 高護城河,-0.41000000000000014,4.12
2025-12,-0.11,4.92,4.49,96.15,1229.TW,6.482059163354134,21.12%,⚪ 中性觀察,41.5499992371,11.17%,2.0,聯華,2.57,2025,⚠️ 獲利稀釋,-0.4299999999999997,6.95
2025-12,2.68,2.58,2.11,93.60000000000001,2610.TW,3.125,18.07%,⚪ 中性觀察,19.5,9.36%,1.81,華航,2.42,2025,⚠️ 獲利稀釋,-0.4700000000000002,5.85
2025-12,92.55,64.22,63.72,726.5999999999999,6442.TW,43.35260115606937,N/A,❌ 暫避觀望,2100.0,N/A,13.87,光聖,23.46,2025,⚠️ 獲利稀釋,-0.5,66.63
2025-12,-47.7,-69.37,-69.95,15.9,3266.TW,11.933961904245283,42.09%,⚪ 中性觀察,12.6499996185,22.63%,0.24,昇陽,0.58,2025,🌑 雙重衰退,-0.5799999999999983,-46.67
2025-12,7.59,6.29,5.71,249.14999999999998,9917.TW,7.104154124021674,N/A,⚪ 中性觀察,118.0,N/A,4.99,中保科,6.77,2025,⚠️ 獲利稀釋,-0.5800000000000001,3.81
2025-12,14.96,13.69,13.11,219.9,1736.TW,7.3669849931787175,48.58%,⚪ 中性觀察,108.0,9.78%,3.41,喬山,9.06,2025,⚠️ 獲利稀釋,-0.5800000000000001,64.73
2025-12,0.49,-9.17,-9.76,129.45,4755.TW,16.10660486674392,22.24%,❌ 暫避觀望,139.0,10.72%,2.39,三福化,3.7,2025,🌑 雙重衰退,-0.5899999999999999,-23.89
2025-12,11.43,3.64,2.97,440.55,7765.TW,8.461014640789921,N/A,⚪ 中性觀察,248.5,N/A,8.52,中華資安,11.47,2025,⚠️ 獲利稀釋,-0.6699999999999999,6.85
2025-12,8.94,11.2,10.46,559.9499999999999,6811.TWO,6.295204929011519,N/A,⚪ 中性觀察,235.0,N/A,11.25,宏�硌穈T,14.36,2025,⚠️ 獲利稀釋,-0.7399999999999984,6.94
2025-12,16.37,14.74,13.99,248.25,3019.TW,9.154078549848942,15.53%,⚪ 中性觀察,151.5,5.80%,5.51,亞光,6.6,2025,⚠️ 獲利稀釋,-0.75,23.82
2025-12,7.66,7.51,6.63,208.65,6257.TW,14.98921639108555,N/A,⚪ 中性觀察,208.5,N/A,3.94,矽格,6.14,2025,⚠️ 獲利稀釋,-0.8799999999999999,-4.62
2025-12,-12.01,-2.04,-2.94,254.54999999999998,2882.TW,6.1284619917501475,62.29%,⚪ 中性觀察,104.0,30.59%,4.84,國泰金,7.06,2025,🏰 高護城河,-0.8999999999999999,-27.4
2025-12,21.75,20.51,19.61,287.55,3689.TWO,6.364110589462702,30.92%,⚪ 中性觀察,122.0,12.50%,5.52,湧德,7.55,2025,⚠️ 獲利稀釋,-0.9000000000000021,25.52
2025-12,0.9,2.75,1.74,45.150000000000006,2633.TW,8.43853807923588,43.22%,⚪ 中性觀察,25.3999996185,38.82%,0.89,台灣高鐵,1.17,2025,⚠️ 獲利稀釋,-1.01,-2.2
2025-12,3.19,1.69,0.6,63.9,9908.TW,6.877934093215963,N/A,⚪ 中性觀察,29.2999992371,N/A,1.54,大台北,1.72,2025,⚠️ 獲利稀釋,-1.0899999999999999,0.0
2025-12,8.78,9.49,8.37,-99.3,6645.TW,0.0,N/A,⚪ 數據不足,13.3500003815,N/A,-1.96,金萬林-創,-2.41,2025,⚠️ 獲利稀釋,-1.120000000000001,8.41
2025-12,-21.23,-14.0,-15.15,5.700000000000001,3516.TWO,62.23684110131578,13.94%,❌ 暫避觀望,23.6499996185,-0.53%,0.03,亞帝歐,0.27,2025,🌑 雙重衰退,-1.1500000000000004,-88.0
2025-12,9.04,7.01,5.83,85.80000000000001,6792.TW,12.027972561503496,N/A,⚪ 中性觀察,68.8000030518,N/A,1.89,詠業,2.23,2025,⚠️ 獲利稀釋,-1.1799999999999997,41.22
2025-12,21.83,18.56,17.26,443.40000000000003,2395.TW,16.5595399188092,39.78%,❌ 暫避觀望,489.5,15.69%,8.67,研華,12.25,2025,⚠️ 獲利稀釋,-1.2999999999999972,17.5
2025-12,-2.64,4.6,3.28,20.85,2889.TW,10.791366906474819,90.85%,⚪ 中性觀察,15.0,38.94%,0.47,國票金,0.63,2025,🏰 高護城河,-1.3199999999999998,-2.08
2025-12,-1.1,5.64,4.19,137.55,6261.TWO,10.894220449934569,N/A,⚪ 中性觀察,99.9000015259,N/A,2.7,久元,4.23,2025,⚠️ 獲利稀釋,-1.4499999999999993,-11.76
2025-12,-0.6,-0.57,-2.07,453.00000000000006,3218.TWO,4.45364238410596,58.77%,⚪ 中性觀察,134.5,32.73%,8.83,大學光,12.31,2025,🏰 高護城河,-1.5,-9.44
2025-12,14.59,9.43,7.78,670.2,6526.TW,14.525514771709938,N/A,⚪ 中性觀察,649.0,N/A,14.0,達發,17.32,2025,⚠️ 獲利稀釋,-1.6499999999999995,13.73
2025-12,-7.17,-7.93,-9.62,51.0,1717.TW,21.26470677994118,21.29%,❌ 暫避觀望,72.3000030518,3.94%,1.09,長興,1.41,2025,🌑 雙重衰退,-1.6899999999999995,-4.39
2025-12,0.47,3.33,1.64,229.35,4915.TW,5.035971223021583,17.61%,⚪ 中性觀察,77.0,4.16%,4.76,致伸,5.71,2025,⚠️ 獲利稀釋,-1.6900000000000002,3.8
2025-12,29.19,33.06,31.37,51.150000000000006,2820.TW,5.10263918431085,87.03%,⚪ 中性觀察,17.3999996185,65.42%,1.05,華票,1.34,2025,🏰 高護城河,-1.6900000000000013,29.63
2025-12,-7.09,1.72,0.0,273.45,6953.TWO,12.671420735052111,N/A,⚪ 中性觀察,231.0,N/A,5.53,家碩,7.99,2025,📉 獲利侵蝕,-1.72,-4.49
2025-12,-10.98,-13.12,-14.89,13.950000000000001,2515.TW,13.65591377344086,9.34%,⚪ 中性觀察,12.6999998093,5.82%,0.27,中工,0.4,2025,🌑 雙重衰退,-1.7700000000000014,-21.21
2025-12,9.91,11.97,10.18,1528.5,1590.TW,12.806673209028459,47.51%,⚪ 中性觀察,1305.0,31.25%,30.36,亞德客-KY,42.0,2025,⚠️ 獲利稀釋,-1.790000000000001,4.29
2025-12,14.57,9.49,7.55,234.15,4105.TWO,4.746956981044202,56.36%,⚪ 中性觀察,74.0999984741,21.51%,5.05,東洋,6.27,2025,🏰 高護城河,-1.9400000000000004,37.23
2025-12,54.14,62.42,60.48,703.5,7751.TWO,31.66311300639659,N/A,❌ 暫避觀望,1485.0,N/A,14.3,竑騰,20.5,2025,⚠️ 獲利稀釋,-1.9400000000000048,44.57
2025-12,5.88,6.74,4.76,136.2,6568.TWO,19.32819383259912,N/A,❌ 暫避觀望,175.5,N/A,2.37,宏觀,4.0,2025,⚠️ 獲利稀釋,-1.9800000000000004,-24.19
2025-12,5.47,1.99,0.0,10.95,5328.TWO,58.56164383561644,N/A,❌ 暫避觀望,42.75,N/A,0.21,華容,0.39,2025,📉 獲利侵蝕,-1.99,61.54
2025-12,-4.19,-4.53,-6.83,284.40000000000003,6271.TW,12.658227848101266,N/A,⚪ 中性觀察,240.0,N/A,5.41,同欣電,7.64,2025,🌑 雙重衰退,-2.3,-15.2
2025-12,-35.55,-28.72,-31.03,-17.400000000000002,3632.TWO,0.0,54.59%,⚪ 數據不足,8.3000001907,3.73%,-0.43,研勤,-0.38,2025,🏰 高護城河,-2.3100000000000023,-760.0
2025-12,25.58,20.59,18.27,46.349999999999994,3059.TW,15.097087872459548,23.91%,❌ 暫避觀望,46.6500015259,2.92%,0.98,華晶科,1.24,2025,⚠️ 獲利稀釋,-2.3200000000000003,16.87
2025-12,46.97,37.11,34.76,991.2000000000002,5536.TWO,16.722154963680385,N/A,❌ 暫避觀望,1105.0,N/A,20.35,聖暉*,28.42,2025,⚠️ 獲利稀釋,-2.3500000000000014,34.86
