股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
3313.TWO,斐成,12.75,0.00,0.00,0,0.27,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.10，建議耐心等待突破。
2474.TW,可成,210.00,100.00,0.91,3,6.79,持股中,📈 趨勢續強。目前防禦位設於 182.14，與現價緩衝空間為 13.3%。
4433.TWO,興采,20.50,0.00,-27.78,12,0.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.50，建議耐心等待突破。
6272.TW,驊陞,33.70,100.00,3.55,1,1.33,持股中,📈 趨勢續強。目前防禦位設於 29.91，與現價緩衝空間為 11.2%。
3013.TW,晟銘電,110.00,33.33,-15.05,5,4.64,持股中,📈 趨勢續強。目前防禦位設於 102.00，與現價緩衝空間為 7.3%。
3529.TWO,力旺,4400.00,75.00,89.37,7,268.93,持股中,📈 趨勢續強。目前防禦位設於 2660.00，與現價緩衝空間為 39.5%。
8436.TWO,大江,124.00,0.00,-4.77,3,3.21,持股中,📈 趨勢續強。目前防禦位設於 122.00，與現價緩衝空間為 1.6%。
6276.TWO,安鈦克,31.40,100.00,-9.32,2,1.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 32.15，建議耐心等待突破。
8473.TW,山林水,37.45,16.67,-9.32,11,0.81,持股中,📈 趨勢續強。目前防禦位設於 36.28，與現價緩衝空間為 3.1%。
6182.TWO,合晶,43.25,0.00,9.78,3,2.06,持股中,📈 趨勢續強。目前防禦位設於 31.29，與現價緩衝空間為 27.6%。
6598.TW,ABC-KY,22.25,100.00,-3.00,1,0.78,持股中,📈 趨勢續強。目前防禦位設於 21.01，與現價緩衝空間為 5.6%。
4931.TWO,新盛力,145.00,40.00,-40.74,10,7.32,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 145.50，建議耐心等待突破。
5284.TW,jpp-KY,380.00,0.00,22.01,5,20.50,持股中,📈 趨勢續強。目前防禦位設於 273.00，與現價緩衝空間為 28.2%。
6499.TWO,益安,84.60,33.33,-3.55,6,3.35,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 91.00，建議耐心等待突破。
2387.TW,精元,41.30,62.50,3.29,15,0.93,持股中,📈 趨勢續強。目前防禦位設於 40.51，與現價緩衝空間為 1.9%。
00968B.TWO,元大優息投等債,9.35,25.00,-11.20,15,0.05,建議買入,🚀 今日收盤 9.35 突破關鍵高點 9.32，啟動波段漲勢。
2609.TW,陽明,50.70,0.00,-4.67,8,0.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 53.40，建議耐心等待突破。
3057.TW,喬鼎,18.65,50.00,-37.18,11,0.97,持股中,📈 趨勢續強。目前防禦位設於 16.16，與現價緩衝空間為 13.3%。
3632.TWO,研勤,9.00,14.29,-36.48,13,0.21,持股中,📈 趨勢續強。目前防禦位設於 8.90，與現價緩衝空間為 1.1%。
5013.TWO,強新,29.00,100.00,-5.49,1,0.71,持股中,📈 趨勢續強。目前防禦位設於 29.00，與現價緩衝空間為 0.0%。
6548.TWO,長科*,55.60,0.00,12.74,1,2.69,持股中,📈 趨勢續強。目前防禦位設於 47.60，與現價緩衝空間為 14.4%。
5314.TWO,世紀*,77.00,0.00,-11.21,2,3.39,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 84.70，建議耐心等待突破。
00713.TW,元大台灣高息低波,54.00,50.00,-4.28,11,0.49,持股中,📈 趨勢續強。目前防禦位設於 51.47，與現價緩衝空間為 4.7%。
4764.TW,雙鍵,244.50,50.00,83.79,11,15.96,持股中,📈 趨勢續強。目前防禦位設於 111.82，與現價緩衝空間為 54.3%。
2887I.TW,台新新光辛特,9.39,25.00,-1.43,7,0.03,建議買入,🚀 今日收盤 9.39 突破關鍵高點 9.29，啟動波段漲勢。
6472.TW,保瑞,416.50,0.00,-11.35,4,17.39,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 440.00，建議耐心等待突破。
6863.TW,永道-KY,101.50,50.00,-6.60,3,3.66,持股中,📈 趨勢續強。目前防禦位設於 83.46，與現價緩衝空間為 17.8%。
2365.TW,昆盈,35.90,100.00,3.89,1,1.74,持股中,📈 趨勢續強。目前防禦位設於 30.54，與現價緩衝空間為 14.9%。
2425.TW,承啟,31.20,50.00,-3.60,3,1.29,持股中,📈 趨勢續強。目前防禦位設於 25.52，與現價緩衝空間為 18.2%。
4138.TWO,曜亞,65.10,75.00,-2.28,7,0.79,持股中,📈 趨勢續強。目前防禦位設於 61.30，與現價緩衝空間為 5.8%。
3594.TWO,磐儀,56.40,42.86,31.98,13,2.36,持股中,📈 趨勢續強。目前防禦位設於 40.75，與現價緩衝空間為 27.7%。
4561.TWO,健椿,35.00,80.00,20.59,9,1.66,持股中,📈 趨勢續強。目前防禦位設於 31.90，與現價緩衝空間為 8.9%。
6128.TW,上福,20.75,28.57,-6.86,13,0.39,持股中,📈 趨勢續強。目前防禦位設於 20.03，與現價緩衝空間為 3.5%。
3008.TW,大立光,2645.00,33.33,-6.35,5,136.79,持股中,📈 趨勢續強。目前防禦位設於 2125.06，與現價緩衝空間為 19.7%。
2313.TW,華通,254.50,0.00,0.00,0,18.71,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6823.TWO,濾能,83.50,66.67,-12.74,5,3.92,持股中,📈 趨勢續強。目前防禦位設於 61.55，與現價緩衝空間為 26.3%。
2390.TW,云辰,10.35,50.00,-6.82,23,0.24,持股中,📈 趨勢續強。目前防禦位設於 9.76，與現價緩衝空間為 5.7%。
6175.TWO,立敦,66.20,100.00,33.37,3,3.44,持股中,📈 趨勢續強。目前防禦位設於 44.50，與現價緩衝空間為 32.8%。
3540.TWO,曜越,27.25,50.00,-8.23,3,0.72,持股中,📈 趨勢續強。目前防禦位設於 25.72，與現價緩衝空間為 5.6%。
3490.TWO,單井,29.65,50.00,15.97,3,1.47,持股中,📈 趨勢續強。目前防禦位設於 25.80，與現價緩衝空間為 13.0%。
01004T.TW,土銀富邦R2,10.85,14.29,-13.58,13,0.03,建議買入,🚀 今日收盤 10.85 突破關鍵高點 10.81，啟動波段漲勢。
5321.TWO,美而快,23.75,50.00,-16.87,3,0.86,持股中,📈 趨勢續強。目前防禦位設於 22.93，與現價緩衝空間為 3.4%。
3379.TWO,彬台,37.05,0.00,-5.42,2,1.32,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 38.20，建議耐心等待突破。
2723.TW,美食-KY,65.70,0.00,-7.64,2,1.94,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 74.70，建議耐心等待突破。
3625.TWO,西勝,17.05,0.00,-24.31,6,0.58,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.15，建議耐心等待突破。
3141.TWO,晶宏,48.95,40.00,-34.59,9,1.76,持股中,📈 趨勢續強。目前防禦位設於 40.45，與現價緩衝空間為 17.4%。
7740.TW,熙特爾-創,188.00,62.50,16.06,15,9.25,建議買入,🚀 今日收盤 188.00 突破關鍵高點 148.00，啟動波段漲勢。
6708.TWO,天擎,39.30,0.00,-6.18,2,1.03,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 40.50，建議耐心等待突破。
1589.TW,永冠-KY,5.54,50.00,-41.29,4,0.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.54，建議耐心等待突破。
00785B.TWO,富邦金融投等債,34.99,50.00,-5.34,7,0.21,持股中,📈 趨勢續強。目前防禦位設於 34.98，與現價緩衝空間為 0.0%。
1435.TW,中福,14.15,50.00,-13.46,4,0.58,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.60，建議耐心等待突破。
6291.TWO,沛亨,460.00,50.00,79.21,7,35.12,持股中,📈 趨勢續強。目前防禦位設於 348.32，與現價緩衝空間為 24.3%。
2221.TWO,大甲,35.40,60.00,11.01,9,1.14,持股中,📈 趨勢續強。目前防禦位設於 32.20，與現價緩衝空間為 9.0%。
3048.TW,益登,39.20,100.00,-16.22,5,1.55,持股中,📈 趨勢續強。目前防禦位設於 33.16，與現價緩衝空間為 15.4%。
9945.TW,潤泰新,24.90,33.33,-13.33,5,0.48,持股中,📈 趨勢續強。目前防禦位設於 24.07，與現價緩衝空間為 3.3%。
9904.TW,寶成,27.05,40.00,-10.51,10,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.90，建議耐心等待突破。
6140.TWO,訊達,19.20,0.00,-27.29,5,0.84,持股中,📈 趨勢續強。目前防禦位設於 16.77，與現價緩衝空間為 12.7%。
6693.TWO,廣閎科,155.00,50.00,60.44,3,10.18,持股中,📈 趨勢續強。目前防禦位設於 147.00，與現價緩衝空間為 5.2%。
4949.TW,有成精密,89.50,33.33,117.01,5,5.46,持股中,📈 趨勢續強。目前防禦位設於 58.62，與現價緩衝空間為 34.5%。
00988A.TW,主動統一全球創新,16.05,0.00,0.00,0,0.49,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6282.TW,康舒,50.30,33.33,-36.74,5,2.77,持股中,📈 趨勢續強。目前防禦位設於 43.78，與現價緩衝空間為 13.0%。
1312.TW,國喬,13.00,25.00,-7.37,23,0.81,建議買入,🚀 今日收盤 13.00 突破關鍵高點 11.45，啟動波段漲勢。
3049.TW,精金,13.55,50.00,67.18,11,0.94,持股中,📈 趨勢續強。目前防禦位設於 12.50，與現價緩衝空間為 7.7%。
1537.TW,廣隆,124.00,0.00,-8.76,7,0.96,持股中,📈 趨勢續強。目前防禦位設於 124.00，與現價緩衝空間為 0.0%。
7732.TW,金興精密,34.95,0.00,-3.28,4,1.04,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 36.00，建議耐心等待突破。
2515.TW,中工,13.75,33.33,2.99,17,0.47,持股中,📈 趨勢續強。目前防禦位設於 12.79，與現價緩衝空間為 7.0%。
4566.TW,時碩工業,69.20,40.00,9.94,9,3.59,持股中,📈 趨勢續強。目前防禦位設於 57.32，與現價緩衝空間為 17.2%。
1723.TW,中碳,83.30,57.14,16.63,13,3.84,持股中,📈 趨勢續強。目前防禦位設於 77.60，與現價緩衝空間為 6.8%。
6179.TWO,亞通,25.35,0.00,-21.93,7,0.74,建議買入,🚀 今日收盤 25.35 突破關鍵高點 25.30，啟動波段漲勢。
6791.TWO,虎門科技,136.50,0.00,39.64,1,5.41,持股中,📈 趨勢續強。目前防禦位設於 90.13，與現價緩衝空間為 34.0%。
00851.TW,台新全球AI,60.35,66.67,-5.27,11,0.88,持股中,📈 趨勢續強。目前防禦位設於 56.60，與現價緩衝空間為 6.2%。
2727.TW,王品,225.50,40.00,-6.39,10,2.36,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 226.00，建議耐心等待突破。
00654R.TW,富邦印度反1,6.64,46.15,-8.08,26,0.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 6.69，建議耐心等待突破。
4414.TW,如興,10.70,0.00,0.00,0,0.33,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2465.TW,麗臺,67.60,25.00,15.62,7,3.83,持股中,📈 趨勢續強。目前防禦位設於 66.40，與現價緩衝空間為 1.8%。
5493.TWO,三聯,84.30,50.00,-25.28,7,2.63,持股中,📈 趨勢續強。目前防禦位設於 75.02，與現價緩衝空間為 11.0%。
00951.TW,台新日本半導體,15.42,0.00,-4.40,3,0.45,持股中,📈 趨勢續強。目前防禦位設於 13.49，與現價緩衝空間為 12.5%。
6531.TW,愛普*,720.00,100.00,61.36,9,46.82,持股中,📈 趨勢續強。目前防禦位設於 504.00，與現價緩衝空間為 30.0%。
6118.TWO,建達,18.55,50.00,-1.91,3,0.55,持股中,📈 趨勢續強。目前防禦位設於 16.35，與現價緩衝空間為 11.8%。
00400A.TW,未知,12.38,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6264.TWO,富裔,6.09,0.00,-13.31,3,0.18,持股中,📈 趨勢續強。目前防禦位設於 5.79，與現價緩衝空間為 5.0%。
2457.TW,飛宏,25.40,60.00,-17.62,9,0.89,持股中,📈 趨勢續強。目前防禦位設於 23.24，與現價緩衝空間為 8.5%。
3322.TWO,建舜電,14.25,50.00,-12.92,3,0.65,持股中,📈 趨勢續強。目前防禦位設於 12.58，與現價緩衝空間為 11.7%。
6203.TWO,海韻電,66.30,0.00,-7.30,4,1.48,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 66.30，建議耐心等待突破。
8926.TW,台汽電,46.00,100.00,3.10,1,0.81,持股中,📈 趨勢續強。目前防禦位設於 41.89，與現價緩衝空間為 8.9%。
3028.TW,增你強,61.30,16.67,22.04,11,3.46,持股中,📈 趨勢續強。目前防禦位設於 53.60，與現價緩衝空間為 12.6%。
4933.TWO,友輝,60.60,33.33,-13.13,5,1.34,持股中,📈 趨勢續強。目前防禦位設於 60.30，與現價緩衝空間為 0.5%。
00985D.TWO,主動貝萊德優投等,10.17,0.00,0.00,0,0.05,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
5201.TWO,凱衛,33.45,0.00,-21.49,4,1.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 41.00，建議耐心等待突破。
5515.TW,建國,40.30,50.00,2.09,11,1.57,持股中,📈 趨勢續強。目前防禦位設於 37.70，與現價緩衝空間為 6.5%。
3430.TWO,奇鈦科,103.50,42.86,40.38,13,4.78,持股中,📈 趨勢續強。目前防禦位設於 73.90，與現價緩衝空間為 28.6%。
3548.TWO,兆利,116.00,33.33,14.66,5,5.63,持股中,📈 趨勢續強。目前防禦位設於 75.59，與現價緩衝空間為 34.8%。
3265.TWO,台星科,176.00,0.00,7.36,3,9.36,持股中,📈 趨勢續強。目前防禦位設於 170.00，與現價緩衝空間為 3.4%。
3481.TW,群創,26.00,40.00,3.29,9,1.55,持股中,📈 趨勢續強。目前防禦位設於 25.70，與現價緩衝空間為 1.2%。
2941.TWO,米斯特,34.75,0.00,-18.68,10,1.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 38.10，建議耐心等待突破。
6841.TWO,長佳智能,58.50,33.33,-20.74,6,1.06,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 59.10，建議耐心等待突破。
2067.TWO,嘉鋼,7.08,0.00,0.00,0,0.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.25，建議耐心等待突破。
8176.TWO,智捷,10.95,28.57,-6.21,14,0.39,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.10，建議耐心等待突破。
6916.TW,華凌,19.55,100.00,3.13,3,0.68,持股中,📈 趨勢續強。目前防禦位設於 17.08，與現價緩衝空間為 12.7%。
2409.TW,友達,18.90,66.67,-10.33,6,1.38,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 15.95，建議耐心等待突破。
4716.TWO,大立,15.30,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00942B.TWO,台新美A公司債20+,14.43,40.00,-7.42,10,0.09,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.28，建議耐心等待突破。
3236.TWO,千如,33.90,100.00,-9.78,3,2.08,持股中,📈 趨勢續強。目前防禦位設於 28.90，與現價緩衝空間為 14.7%。
00722B.TWO,群益投資級電信債,36.16,40.00,-5.12,9,0.23,建議買入,🚀 今日收盤 36.16 突破關鍵高點 35.70，啟動波段漲勢。
3289.TWO,宜特,210.50,33.33,26.25,5,11.80,持股中,📈 趨勢續強。目前防禦位設於 127.97，與現價緩衝空間為 39.2%。
00970B.TWO,新光BBB投等債20+,9.41,40.00,-4.03,9,0.06,持股中,📈 趨勢續強。目前防禦位設於 9.41，與現價緩衝空間為 0.0%。
2033.TW,佳大,16.65,100.00,2.80,1,0.41,持股中,📈 趨勢續強。目前防禦位設於 16.35，與現價緩衝空間為 1.8%。
0050.TW,元大台灣50,86.00,0.00,0.28,3,1.76,持股中,📈 趨勢續強。目前防禦位設於 76.05，與現價緩衝空間為 11.6%。
9955.TW,佳龍,31.25,0.00,-20.30,3,1.03,持股中,📈 趨勢續強。目前防禦位設於 29.34，與現價緩衝空間為 6.1%。
4419.TWO,皇家美食,44.60,33.33,-16.67,12,1.88,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 45.00，建議耐心等待突破。
3710.TWO,連展投控,8.27,50.00,7.95,11,0.37,持股中,📈 趨勢續強。目前防禦位設於 6.10，與現價緩衝空間為 26.2%。
4526.TW,東台,34.25,50.00,-27.55,12,1.61,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 34.20，建議耐心等待突破。
3090.TW,日電貿,108.00,50.00,-17.91,7,4.76,持股中,📈 趨勢續強。目前防禦位設於 88.33，與現價緩衝空間為 18.2%。
5309.TWO,系統電,61.60,33.33,-19.16,5,2.43,持股中,📈 趨勢續強。目前防禦位設於 53.76，與現價緩衝空間為 12.7%。
00847B.TWO,中信美國市政債,26.08,25.00,-7.52,16,0.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 26.19，建議耐心等待突破。
8374.TW,羅昇,81.20,100.00,2.82,1,4.24,持股中,📈 趨勢續強。目前防禦位設於 68.57，與現價緩衝空間為 15.6%。
6719.TW,力智,173.50,60.00,7.02,9,4.64,持股中,📈 趨勢續強。目前防禦位設於 154.07，與現價緩衝空間為 11.2%。
3556.TWO,禾瑞亞,58.10,0.00,27.63,1,2.15,持股中,📈 趨勢續強。目前防禦位設於 42.70，與現價緩衝空間為 26.5%。
1410.TW,南染,31.60,0.00,-7.88,3,1.05,持股中,📈 趨勢續強。目前防禦位設於 30.06，與現價緩衝空間為 4.9%。
2301.TW,光寶科,171.50,0.00,5.56,1,7.32,持股中,📈 趨勢續強。目前防禦位設於 144.82，與現價緩衝空間為 15.6%。
6637.TWO,醫影,72.00,0.00,-6.90,2,0.90,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 72.60，建議耐心等待突破。
00679B.TWO,元大美債20年,27.11,37.50,-12.97,32,0.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 26.97，建議耐心等待突破。
3527.TWO,聚積,58.10,66.67,-7.69,5,2.33,持股中,📈 趨勢續強。目前防禦位設於 50.15，與現價緩衝空間為 13.7%。
2382.TW,廣達,340.00,50.00,-2.24,7,11.71,持股中,📈 趨勢續強。目前防禦位設於 320.00，與現價緩衝空間為 5.9%。
1711.TW,永光,54.20,80.00,94.63,9,3.98,持股中,📈 趨勢續強。目前防禦位設於 38.55，與現價緩衝空間為 28.9%。
1102.TW,亞泥,35.30,100.00,-2.14,2,0.57,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.30，建議耐心等待突破。
6762.TWO,達亞,167.00,0.00,-30.66,11,3.46,持股中,📈 趨勢續強。目前防禦位設於 164.57，與現價緩衝空間為 1.5%。
7782.TWO,光速火箭,30.75,33.33,-1.87,5,0.73,持股中,📈 趨勢續強。目前防禦位設於 25.73，與現價緩衝空間為 16.3%。
2032.TW,新鋼,16.10,0.00,4.84,4,0.49,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 15.14，建議耐心等待突破。
TXF.TW,未知,38048.00,0.00,-0.26,3,878.14,持股中,📈 趨勢續強。目前防禦位設於 33439.71，與現價緩衝空間為 12.1%。
3088.TWO,艾訊,103.00,50.00,7.21,7,3.09,持股中,📈 趨勢續強。目前防禦位設於 83.70，與現價緩衝空間為 18.7%。
7744.TWO,崴寶,530.00,100.00,39.84,5,25.96,持股中,📈 趨勢續強。目前防禦位設於 498.50，與現價緩衝空間為 5.9%。
6191.TW,精成科,113.50,66.67,3.14,5,5.31,持股中,📈 趨勢續強。目前防禦位設於 85.16，與現價緩衝空間為 25.0%。
8422.TW,可寧衛*,30.50,50.00,-6.89,3,0.94,持股中,📈 趨勢續強。目前防禦位設於 27.80，與現價緩衝空間為 8.9%。
3701.TW,大眾控,71.50,33.33,10.89,5,4.48,持股中,📈 趨勢續強。目前防禦位設於 50.05，與現價緩衝空間為 30.0%。
5508.TWO,永信建,50.60,0.00,-7.06,2,1.05,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 53.70，建議耐心等待突破。
4562.TW,穎漢,34.60,25.00,-6.15,7,1.64,持股中,📈 趨勢續強。目前防禦位設於 29.31，與現價緩衝空間為 15.3%。
