Quantum AI Pro 分析報告 (20260311)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                    Reason
   6994.TW                            富威電力    6.5    87.70 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(114.38%) | 董監持股增加】
   6944.TW                            兆聯實業    5.5   743.00 🚀 極強勢攻擊   44.4%           趨勢強勁 / 【EPS連2成長 | 營收爆發(51.58%)】
   2467.TW                              志聖    5.5   368.00 🚀 極強勢攻擊   75.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(124.1%)】
  4123.TWO                              晟德    5.5    44.40 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(56.42%)】
  3093.TWO                             港建*    5.0    33.55 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
   3036.TW                              文曄    5.0   231.50 🚀 極強勢攻擊   77.8%           趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   697.00 🚀 極強勢攻擊   45.0%         【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
   3702.TW                             大聯大    4.0    72.80 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(44.57%)】
   2404.TW                              漢唐    4.0  1085.00 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(58.89%)】
  5291.TWO                              邑昇    4.0    53.00 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(34.27%)】
   1256.TW                         鮮活果汁-KY    4.0   171.00 🚀 極強勢攻擊   54.5%                     趨勢強勁 / 【營收爆發(87.61%)】
   6477.TW                              安集    4.0    39.35 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(78.94%)】
   4943.TW                           康控-KY    4.0    12.20 🚀 極強勢攻擊    0.0%                      趨勢強勁 / 【營收爆發(38.5%)】
  8087.TWO                            麗升能源    4.0    34.05 🚀 極強勢攻擊   26.7%                     趨勢強勁 / 【營收爆發(883.4%)】
   4137.TW                           麗豐-KY    4.0   111.00 🚀 極強勢攻擊   52.6%                    趨勢強勁 / 【營收爆發(117.15%)】
   2406.TW                              國碩    4.0    34.15 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(188.65%)】
   2543.TW                              皇昌    4.0    74.00 🚀 極強勢攻擊   36.4%                     趨勢強勁 / 【營收爆發(34.97%)】
  6894.TWO                             衛司特    4.0   308.50 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(55.42%)】
   1529.TW                            樂事綠能    4.0    27.40 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(277.22%)】
   3706.TW                              神達    4.0    82.90 🚀 極強勢攻擊   40.0%                     趨勢強勁 / 【營收爆發(34.35%)】
   6531.TW                             愛普*    4.0   441.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(146.68%)】
   3029.TW                              零壹    4.0   115.00 🚀 極強勢攻擊   47.4%                      趨勢強勁 / 【營收爆發(31.5%)】
  3207.TWO                              耀勝    4.0    75.90 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(45.99%)】
  5205.TWO                              中茂    4.0    28.80 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(204.44%)】
   6669.TW                              緯穎    4.0  4190.00 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(103.44%)】
  4908.TWO                              前鼎    4.0    94.50 🚀 極強勢攻擊   52.9%                     趨勢強勁 / 【營收爆發(66.88%)】
  6788.TWO                             華景電    4.0   347.50 🚀 極強勢攻擊   66.7%                     趨勢強勁 / 【營收爆發(35.54%)】
  4768.TWO                            晶呈科技    4.0   440.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(228.67%)】
  3066.TWO                              李洲    4.0    16.25 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(42.57%)】
  3709.TWO                           鑫聯大投控    4.0    68.00 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(132.66%)】
  1294.TWO                            漢田生技    4.0    91.80 🚀 極強勢攻擊   35.7%                    趨勢強勁 / 【營收爆發(117.94%)】
   2377.TW                              微星    4.0    94.50 🚀 極強勢攻擊   46.7%                     趨勢強勁 / 【營收爆發(33.73%)】
  6535.TWO                              順藥    0.0   156.50 ☁️ 區間整理    0.0%                           【營收爆發(9777.5%)】
   3257.TW                             虹冠電    0.0    56.00 ☁️ 區間整理   68.8%                                          
   1308.TW                              亞聚    0.0    14.20 ☁️ 區間整理   28.6%                                          
  5351.TWO                              鈺創    0.0    60.80 ☁️ 區間整理   64.3%                           【營收爆發(310.99%)】
  6432.TWO                             今展科    0.0    33.85 ☁️ 區間整理   40.0%                                          
  3597.TWO                              映興    0.0    22.95 ☁️ 區間整理   50.0%                                          
   4540.TW                            全球傳動    0.0    47.90 ☁️ 區間整理   22.2%                            【營收爆發(85.11%)】
   1309.TW                             台達化    0.0    13.75 ☁️ 區間整理   42.9%                                          
   3090.TW                             日電貿    0.0    92.50 ☁️ 區間整理   14.3%                                          
  6667.TWO                             信紘科    0.0   251.50 ☁️ 區間整理   52.6%                                          
  3710.TWO                            連展投控    0.0     6.38 ☁️ 區間整理   80.0%                                          
   0050.TW                          元大台灣50    0.0    78.20 ☁️ 區間整理   57.1%                                          
00970B.TWO                     新光BBB投等債20+    0.0     9.52 ☁️ 區間整理   33.3%                                          
  3289.TWO                              宜特    0.0   128.00 ☁️ 區間整理   31.6%                                          
   6756.TW                            威鋒電子    0.0    75.50 ☁️ 區間整理   40.0%                                          
  6180.TWO                              橘子    0.0    46.75 ☁️ 區間整理   45.0%                                   【無財報資料】
  6147.TWO                              頎邦    0.0    55.50 ☁️ 區間整理   50.0%                                          
   3094.TW                              聯傑    0.0    23.45 ☁️ 區間整理   53.8%                                          
  6284.TWO                              佳邦    0.0    75.30 ☁️ 區間整理   57.1%                                          
00942B.TWO                      台新美A公司債20+    0.0    14.60 ☁️ 區間整理   62.5%                                          
  8923.TWO                              時報    0.0    19.90 ☁️ 區間整理    0.0%                                          
  5301.TWO                             寶得利    0.0    10.15 ☁️ 區間整理    9.1%                                          
  3581.TWO                              博磊    0.0    69.80 ☁️ 區間整理   60.0%                                          
  6841.TWO                            長佳智能    0.0    59.70 ☁️ 區間整理   50.0%                                          
  2941.TWO                             米斯特    0.0    39.45 ☁️ 區間整理  100.0%                                          
   9958.TW                             世紀鋼    0.0   133.50 ☁️ 區間整理   80.0%                                          
  3285.TWO                              微端    0.0    29.20 ☁️ 區間整理   63.6%                            【營收爆發(36.71%)】
  3430.TWO                             奇鈦科    0.0    71.20 ☁️ 區間整理   29.4%                                          
  8472.TWO                             夠麻吉    0.0    66.30 ☁️ 區間整理   50.0%                            【營收爆發(30.76%)】
   3028.TW                             增你強    0.0    50.10 ☁️ 區間整理   50.0%                           【營收爆發(108.55%)】
   3056.TW                             富華新    0.0    15.75 ☁️ 區間整理   58.3%                                   【無財報資料】
   2884.TW                             玉山金    0.0    33.30 ☁️ 區間整理   61.5%                                          
   3406.TW                             玉晶光    0.0   422.50 ☁️ 區間整理   50.0%                                          
   6719.TW                              力智    0.0   174.00 ☁️ 區間整理   50.0%                                          
   6698.TW                            旭暉應材    0.0    30.65 ☁️ 區間整理   56.2%                                          
  00918.TW                       大華優利高填息30    0.0    23.20 ☁️ 區間整理   44.4%                                          
  1599.TWO                             宏佳騰    0.0    26.15 ☁️ 區間整理   14.3%                            【營收爆發(39.86%)】
   8112.TW                              至上    0.0    85.40 ☁️ 區間整理   38.9%                           【營收爆發(136.81%)】
   3665.TW                           貿聯-KY    0.0  1655.00 ☁️ 區間整理   60.0%                                          
   2211.TW                             長榮鋼    0.0   100.00 ☁️ 區間整理   58.3%                                          
  6904.TWO                              伯鑫    0.0   124.00 ☁️ 區間整理   54.5%                            【營收爆發(76.93%)】
   4439.TW                           冠星-KY    0.0    85.00 ☁️ 區間整理    0.0%                                   【無財報資料】
  3664.TWO                           安瑞-KY    0.0    14.35 ☁️ 區間整理  100.0%                            【營收爆發(43.94%)】
   6431.TW                           光麗-KY    0.0    24.50 ☁️ 區間整理   71.4%                                          
   2412.TW                             中華電    0.0   135.50 ☁️ 區間整理   46.2%                                          
 02001R.TW                FUBON SECURITIES    0.0     0.72 ☁️ 區間整理   50.0%                                          
   6191.TW                             精成科    0.0    98.00 ☁️ 區間整理   42.9%                            【營收爆發(93.36%)】
  7744.TWO                              崴寶    0.0   493.00 ☁️ 區間整理   50.0%                                          
   1536.TW                              和大    0.0    53.30 ☁️ 區間整理   43.8%                                          
    TXF.TW      TAIWAN FUTURES EXCHANGE TX    0.0 33985.00 ☁️ 區間整理   25.0%                                  【財報解析出錯】
   2464.TW                              盟立    0.0    69.20 ☁️ 區間整理   38.5%                                          
   1711.TW                              永光    0.0    27.75 ☁️ 區間整理   37.5%                                          
  5548.TWO                              安倉    0.0    23.25 ☁️ 區間整理   40.0%                            【營收爆發(95.11%)】
00679B.TWO                         元大美債20年    0.0    27.58 ☁️ 區間整理   35.7%                                          
  6637.TWO                              醫影    0.0    74.80 ☁️ 區間整理   62.5%                           【營收爆發(196.31%)】
   8271.TW                              宇瞻    0.0   144.00 ☁️ 區間整理   61.5%                           【營收爆發(193.82%)】
   2427.TW                             三商電    0.0    24.40 ☁️ 區間整理   44.4%                                   【無財報資料】
