股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
7794.TWO,宏�硒撥s,38.00,50.00,-5.30,4,3.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 47.27，建議耐心等待突破。
00941.TW,中信上游半導體,24.04,33.33,5.11,5,0.33,持股中,📈 趨勢續強。目前防禦位設於 24.01，與現價緩衝空間為 0.1%。
3014.TW,聯陽,128.50,37.50,-8.50,15,2.11,持股中,📈 趨勢續強。目前防禦位設於 113.50，與現價緩衝空間為 11.7%。
6870.TWO,騰雲,186.00,0.00,-19.17,4,6.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 193.50，建議耐心等待突破。
3558.TWO,神準,117.00,75.00,-9.66,7,3.64,持股中,📈 趨勢續強。目前防禦位設於 103.93，與現價緩衝空間為 11.2%。
3406.TW,玉晶光,532.00,60.00,14.37,9,24.36,持股中,📈 趨勢續強。目前防禦位設於 452.00，與現價緩衝空間為 15.0%。
6794.TW,向榮生技,80.50,0.00,-3.59,1,2.71,持股中,📈 趨勢續強。目前防禦位設於 80.10，與現價緩衝空間為 0.5%。
2383.TW,台光電,4065.00,0.00,0.00,0,215.71,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
7402.TWO,邑錡,129.50,33.33,-12.49,5,6.04,持股中,📈 趨勢續強。目前防禦位設於 117.50，與現價緩衝空間為 9.3%。
6235.TW,華孚,47.30,33.33,-16.85,5,1.11,持股中,📈 趨勢續強。目前防禦位設於 43.49，與現價緩衝空間為 8.1%。
3149.TW,正達,45.00,0.00,-29.08,5,2.32,持股中,📈 趨勢續強。目前防禦位設於 39.51，與現價緩衝空間為 12.2%。
7717.TWO,萊德光電-KY,884.00,33.33,-13.13,5,64.36,持股中,📈 趨勢續強。目前防禦位設於 846.00，與現價緩衝空間為 4.3%。
00963.TW,中信全球高股息,12.82,33.33,-1.11,6,0.08,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.28，建議耐心等待突破。
4580.TWO,捷流閥業,80.10,0.00,-5.42,4,1.03,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 80.30，建議耐心等待突破。
6739.TWO,竹陞科技,1620.00,100.00,72.18,5,121.79,持股中,📈 趨勢續強。目前防禦位設於 1540.00，與現價緩衝空間為 4.9%。
7702.TWO,前端風電,18.85,33.33,-10.73,5,1.30,持股中,📈 趨勢續強。目前防禦位設於 15.87，與現價緩衝空間為 15.8%。
2023.TW,燁輝,14.05,0.00,-6.27,2,0.26,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.10，建議耐心等待突破。
3454.TW,未知,99.40,0.00,0.00,0,0.00,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3543.TW,州巧,43.40,50.00,-21.55,16,1.92,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 46.40，建議耐心等待突破。
2345.TW,智邦,2200.00,75.00,52.65,7,120.36,持股中,📈 趨勢續強。目前防禦位設於 1495.00，與現價緩衝空間為 32.0%。
3018.TW,隆銘綠能,10.70,46.15,0.76,26,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.85，建議耐心等待突破。
6526.TW,達發,610.00,0.00,17.59,5,20.68,持股中,📈 趨勢續強。目前防禦位設於 455.29，與現價緩衝空間為 25.4%。
6843.TWO,進典,48.00,0.00,0.00,0,1.70,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
4584.TWO,君帆,40.50,0.00,-9.38,4,1.00,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 41.50，建議耐心等待突破。
1776.TW,展宇,16.60,20.00,-11.61,9,0.47,持股中,📈 趨勢續強。目前防禦位設於 15.75，與現價緩衝空間為 5.1%。
8240.TWO,華宏,66.20,100.00,54.83,1,4.41,持股中,📈 趨勢續強。目前防禦位設於 62.60，與現價緩衝空間為 5.4%。
5601.TWO,台聯櫃,35.75,0.00,-2.76,2,0.49,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 36.55，建議耐心等待突破。
3686.TW,達能,17.90,12.50,-24.49,15,0.59,持股中,📈 趨勢續強。目前防禦位設於 16.56，與現價緩衝空間為 7.5%。
6933.TW,AMAX-KY,188.00,66.67,11.07,5,13.00,持股中,📈 趨勢續強。目前防禦位設於 186.00，與現價緩衝空間為 1.1%。
4183.TWO,福永生技,15.25,0.00,-6.07,2,0.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.30，建議耐心等待突破。
2061.TWO,風青,15.85,0.00,0.00,0,0.53,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.05，建議耐心等待突破。
2415.TW,錩新,28.85,57.14,-7.60,14,0.78,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.95，建議耐心等待突破。
1337.TW,再生-KY,5.34,25.00,-18.62,24,0.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.66，建議耐心等待突破。
7719.TWO,碳基,45.90,50.00,-11.25,3,2.95,持股中,📈 趨勢續強。目前防禦位設於 34.52，與現價緩衝空間為 24.8%。
6409.TW,旭隼,810.00,0.00,3.49,1,34.86,持股中,📈 趨勢續強。目前防禦位設於 685.50，與現價緩衝空間為 15.4%。
3663.TWO,鑫科,77.40,33.33,-21.37,11,4.43,建議買入,🚀 今日收盤 77.40 突破關鍵高點 76.60，啟動波段漲勢。
6588.TWO,東典光電,149.00,100.00,48.41,2,11.93,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 95.10，建議耐心等待突破。
4563.TWO,百德,48.50,100.00,7.61,1,1.48,持股中,📈 趨勢續強。目前防禦位設於 39.28，與現價緩衝空間為 19.0%。
6494.TWO,九齊,58.30,80.00,40.43,9,2.65,持股中,📈 趨勢續強。目前防禦位設於 52.40，與現價緩衝空間為 10.1%。
6155.TW,鈞寶,48.00,33.33,-29.38,5,3.16,持股中,📈 趨勢續強。目前防禦位設於 39.10，與現價緩衝空間為 18.5%。
6165.TW,浪凡,48.75,62.50,-5.28,15,1.00,持股中,📈 趨勢續強。目前防禦位設於 47.20，與現價緩衝空間為 3.2%。
3707.TWO,漢磊,62.80,0.00,0.08,3,2.78,持股中,📈 趨勢續強。目前防禦位設於 47.37，與現價緩衝空間為 24.6%。
3064.TWO,泰偉,19.20,100.00,-17.02,4,1.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.60，建議耐心等待突破。
8103.TW,瀚荃,102.50,33.33,-21.34,11,4.66,持股中,📈 趨勢續強。目前防禦位設於 79.50，與現價緩衝空間為 22.4%。
3498.TWO,陽程,86.60,33.33,45.54,5,5.42,持股中,📈 趨勢續強。目前防禦位設於 83.70，與現價緩衝空間為 3.3%。
3297.TWO,杭特,35.65,50.00,-23.73,7,1.68,持股中,📈 趨勢續強。目前防禦位設於 35.60，與現價緩衝空間為 0.1%。
3310.TWO,佳穎,70.40,33.33,-26.67,5,2.13,持股中,📈 趨勢續強。目前防禦位設於 70.00，與現價緩衝空間為 0.6%。
2883.TW,凱基金,20.80,0.00,-4.22,3,0.44,建議買入,🚀 今日收盤 20.80 突破關鍵高點 20.75，啟動波段漲勢。
9937.TW,全國,57.40,66.67,-5.21,5,0.60,持股中,📈 趨勢續強。目前防禦位設於 54.14，與現價緩衝空間為 5.7%。
6788.TWO,華景電,523.00,60.00,52.15,9,29.00,持股中,📈 趨勢續強。目前防禦位設於 381.00，與現價緩衝空間為 27.2%。
6793.TWO,天力離岸,7.85,0.00,26.88,1,0.66,持股中,📈 趨勢續強。目前防禦位設於 5.36，與現價緩衝空間為 31.7%。
6781.TW,AES-KY,1120.00,50.00,2.49,3,49.64,持股中,📈 趨勢續強。目前防禦位設於 916.29，與現價緩衝空間為 18.2%。
2308.TW,台達電,2015.00,0.00,0.00,0,89.64,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6903.TWO,巨漢,391.00,66.67,9.65,11,23.18,持股中,📈 趨勢續強。目前防禦位設於 382.50，與現價緩衝空間為 2.2%。
2324.TW,仁寶,32.75,100.00,11.50,3,1.25,持股中,📈 趨勢續強。目前防禦位設於 26.85，與現價緩衝空間為 18.0%。
00764B.TWO,群益25年美債,28.05,35.29,-13.02,33,0.17,建議買入,🚀 今日收盤 28.05 突破關鍵高點 27.98，啟動波段漲勢。
6108.TW,競國,18.10,50.00,14.53,7,0.59,持股中,📈 趨勢續強。目前防禦位設於 16.35，與現價緩衝空間為 9.7%。
4148.TW,全宇生技-KY,37.30,0.00,-1.56,10,1.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 37.30，建議耐心等待突破。
6578.TWO,達邦蛋白,16.75,100.00,-6.26,2,0.36,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.25，建議耐心等待突破。
1907.TW,永豐餘,25.00,25.00,2.56,7,0.62,建議買入,🚀 今日收盤 25.00 突破關鍵高點 24.35，啟動波段漲勢。
2375.TW,凱美,85.80,50.00,-5.52,3,4.79,持股中,📈 趨勢續強。目前防禦位設於 68.64，與現價緩衝空間為 20.0%。
00965.TW,元大航太防衛科技,25.86,80.00,-3.77,9,0.40,持股中,📈 趨勢續強。目前防禦位設於 25.81，與現價緩衝空間為 0.2%。
4513.TWO,福裕,16.05,25.00,-20.06,8,0.54,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.95，建議耐心等待突破。
6805.TW,富世達,1985.00,60.00,26.75,9,116.07,持股中,📈 趨勢續強。目前防禦位設於 1785.00，與現價緩衝空間為 10.1%。
2905.TW,三商,14.25,40.00,-17.30,10,0.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.50，建議耐心等待突破。
2073.TWO,雄順,26.40,33.33,-12.33,12,0.36,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 26.00，建議耐心等待突破。
6969.TW,成信實業*-創,31.45,100.00,0.36,1,0.94,持股中,📈 趨勢續強。目前防禦位設於 27.70，與現價緩衝空間為 11.9%。
8201.TW,無敵,13.90,0.00,-8.54,2,0.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.90，建議耐心等待突破。
5292.TW,華懋,265.00,100.00,40.86,1,16.00,持股中,📈 趨勢續強。目前防禦位設於 204.50，與現價緩衝空間為 22.8%。
00958B.TWO,永豐ESG銀行債15+,9.33,33.33,-1.37,5,0.04,建議買入,🚀 今日收盤 9.33 突破關鍵高點 9.26，啟動波段漲勢。
3605.TW,宏致,73.90,0.00,0.74,3,3.13,持股中,📈 趨勢續強。目前防禦位設於 66.50，與現價緩衝空間為 10.0%。
3313.TWO,斐成,12.60,0.00,0.00,0,0.29,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.10，建議耐心等待突破。
2474.TW,可成,210.50,100.00,1.16,3,7.29,持股中,📈 趨勢續強。目前防禦位設於 182.14，與現價緩衝空間為 13.5%。
4433.TWO,興采,20.50,0.00,-27.78,12,0.41,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.50，建議耐心等待突破。
6272.TW,驊陞,33.35,100.00,2.47,1,1.30,持股中,📈 趨勢續強。目前防禦位設於 29.91，與現價緩衝空間為 10.3%。
3013.TW,晟銘電,121.00,33.33,-4.23,5,4.79,持股中,📈 趨勢續強。目前防禦位設於 102.00，與現價緩衝空間為 15.7%。
3529.TWO,力旺,4055.00,75.00,77.10,7,282.14,持股中,📈 趨勢續強。目前防禦位設於 2660.00，與現價緩衝空間為 34.4%。
8436.TWO,大江,125.00,0.00,-3.98,3,3.07,持股中,📈 趨勢續強。目前防禦位設於 122.00，與現價緩衝空間為 2.4%。
6276.TWO,安鈦克,32.45,100.00,-9.32,2,1.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 32.55，建議耐心等待突破。
8473.TW,山林水,37.30,16.67,-9.71,11,0.73,持股中,📈 趨勢續強。目前防禦位設於 36.28，與現價緩衝空間為 2.7%。
6182.TWO,合晶,45.00,0.00,14.50,3,2.12,持股中,📈 趨勢續強。目前防禦位設於 31.29，與現價緩衝空間為 30.5%。
6598.TW,ABC-KY,22.15,100.00,-3.43,1,0.72,持股中,📈 趨勢續強。目前防禦位設於 21.01，與現價緩衝空間為 5.1%。
4931.TWO,新盛力,159.50,33.33,-41.34,11,7.29,建議買入,🚀 今日收盤 159.50 突破關鍵高點 145.50，啟動波段漲勢。
5284.TW,jpp-KY,362.00,0.00,15.51,5,20.71,持股中,📈 趨勢續強。目前防禦位設於 273.00，與現價緩衝空間為 24.6%。
1467.TW,南緯,7.67,0.00,-8.15,3,0.12,建議買入,🚀 今日收盤 7.67 突破關鍵高點 7.10，啟動波段漲勢。
6499.TWO,益安,87.70,33.33,-3.55,6,3.26,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 91.00，建議耐心等待突破。
2387.TW,精元,42.15,62.50,5.39,15,0.88,持股中,📈 趨勢續強。目前防禦位設於 40.51，與現價緩衝空間為 3.9%。
00968B.TWO,元大優息投等債,9.33,25.00,-11.41,16,0.05,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.32，建議耐心等待突破。
2609.TW,陽明,50.50,0.00,-4.67,8,0.82,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 53.40，建議耐心等待突破。
3057.TW,喬鼎,19.25,50.00,-34.00,11,0.96,持股中,📈 趨勢續強。目前防禦位設於 16.16，與現價緩衝空間為 16.0%。
3632.TWO,研勤,9.00,14.29,-36.48,13,0.18,持股中,📈 趨勢續強。目前防禦位設於 8.90，與現價緩衝空間為 1.1%。
5013.TWO,強新,29.00,100.00,-5.49,1,0.75,持股中,📈 趨勢續強。目前防禦位設於 29.00，與現價緩衝空間為 0.0%。
6548.TWO,長科*,61.10,0.00,23.89,1,2.94,持股中,📈 趨勢續強。目前防禦位設於 47.60，與現價緩衝空間為 22.1%。
5314.TWO,世紀*,79.50,0.00,-11.21,2,3.05,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 84.70，建議耐心等待突破。
00713.TW,元大台灣高息低波,54.10,50.00,-4.09,11,0.48,持股中,📈 趨勢續強。目前防禦位設於 51.47，與現價緩衝空間為 4.9%。
4764.TW,雙鍵,222.00,50.00,67.34,11,16.86,持股中,📈 趨勢續強。目前防禦位設於 111.82，與現價緩衝空間為 49.6%。
2887I.TW,台新新光辛特,9.41,50.00,-1.22,7,0.02,持股中,📈 趨勢續強。目前防禦位設於 9.40，與現價緩衝空間為 0.1%。
6472.TW,保瑞,419.00,0.00,-11.35,4,16.50,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 440.00，建議耐心等待突破。
6863.TW,永道-KY,106.00,50.00,-1.80,3,3.76,持股中,📈 趨勢續強。目前防禦位設於 83.46，與現價緩衝空間為 21.3%。
2365.TW,昆盈,35.75,100.00,3.45,1,1.80,持股中,📈 趨勢續強。目前防禦位設於 30.54，與現價緩衝空間為 14.6%。
2425.TW,承啟,30.75,50.00,-5.12,3,1.24,持股中,📈 趨勢續強。目前防禦位設於 25.52，與現價緩衝空間為 17.0%。
4138.TWO,曜亞,65.50,75.00,-1.63,7,0.88,持股中,📈 趨勢續強。目前防禦位設於 61.30，與現價緩衝空間為 6.4%。
3594.TWO,磐儀,55.60,42.86,30.13,13,2.45,持股中,📈 趨勢續強。目前防禦位設於 40.75，與現價緩衝空間為 26.7%。
4561.TWO,健椿,34.60,80.00,19.45,9,1.75,持股中,📈 趨勢續強。目前防禦位設於 31.90，與現價緩衝空間為 7.8%。
6128.TW,上福,20.90,28.57,-6.15,13,0.38,持股中,📈 趨勢續強。目前防禦位設於 20.03，與現價緩衝空間為 4.2%。
3008.TW,大立光,2585.00,33.33,-8.93,5,136.79,持股中,📈 趨勢續強。目前防禦位設於 2125.06，與現價緩衝空間為 17.8%。
2313.TW,華通,247.00,0.00,0.00,0,17.89,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6823.TWO,濾能,87.80,66.67,-6.64,5,4.12,持股中,📈 趨勢續強。目前防禦位設於 61.55，與現價緩衝空間為 29.9%。
2390.TW,云辰,10.25,50.00,-7.80,23,0.21,持股中,📈 趨勢續強。目前防禦位設於 9.76，與現價緩衝空間為 4.8%。
6175.TWO,立敦,65.70,100.00,32.29,3,3.07,持股中,📈 趨勢續強。目前防禦位設於 44.50，與現價緩衝空間為 32.3%。
3540.TWO,曜越,27.80,50.00,-6.21,3,0.70,持股中,📈 趨勢續強。目前防禦位設於 25.72，與現價緩衝空間為 7.5%。
3490.TWO,單井,30.90,50.00,20.99,3,1.48,持股中,📈 趨勢續強。目前防禦位設於 25.80，與現價緩衝空間為 16.5%。
01004T.TW,土銀富邦R2,10.85,14.29,-13.58,14,0.02,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.81，建議耐心等待突破。
5321.TWO,美而快,23.80,50.00,-16.68,3,0.82,持股中,📈 趨勢續強。目前防禦位設於 22.93，與現價緩衝空間為 3.6%。
3379.TWO,彬台,37.30,0.00,-5.42,2,1.27,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 38.20，建議耐心等待突破。
2723.TW,美食-KY,65.80,0.00,-7.64,2,1.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 74.70，建議耐心等待突破。
3625.TWO,西勝,17.60,0.00,-24.91,7,0.55,建議買入,🚀 今日收盤 17.60 突破關鍵高點 17.15，啟動波段漲勢。
3141.TWO,晶宏,51.60,40.00,-28.63,9,1.93,持股中,📈 趨勢續強。目前防禦位設於 40.45，與現價緩衝空間為 21.6%。
7740.TW,熙特爾-創,200.00,75.00,22.41,15,9.79,持股中,📈 趨勢續強。目前防禦位設於 181.50，與現價緩衝空間為 9.2%。
6708.TWO,天擎,43.20,0.00,-6.78,3,1.24,建議買入,🚀 今日收盤 43.20 突破關鍵高點 40.50，啟動波段漲勢。
1589.TW,永冠-KY,5.54,50.00,-41.29,4,0.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.54，建議耐心等待突破。
00785B.TWO,富邦金融投等債,34.90,50.00,-5.60,8,0.19,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 34.58，建議耐心等待突破。
1435.TW,中福,14.25,50.00,-13.46,4,0.53,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.60，建議耐心等待突破。
6291.TWO,沛亨,506.00,50.00,91.56,7,34.82,持股中,📈 趨勢續強。目前防禦位設於 348.32，與現價緩衝空間為 31.2%。
2221.TWO,大甲,38.90,60.00,22.27,9,1.33,持股中,📈 趨勢續強。目前防禦位設於 32.20，與現價緩衝空間為 17.2%。
3048.TW,益登,40.55,100.00,-12.67,5,1.62,持股中,📈 趨勢續強。目前防禦位設於 33.16，與現價緩衝空間為 18.2%。
9945.TW,潤泰新,24.60,33.33,-14.50,5,0.46,持股中,📈 趨勢續強。目前防禦位設於 24.07，與現價緩衝空間為 2.1%。
9904.TW,寶成,26.70,40.00,-10.51,10,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.90，建議耐心等待突破。
6140.TWO,訊達,20.40,0.00,-21.04,5,0.86,持股中,📈 趨勢續強。目前防禦位設於 16.77，與現價緩衝空間為 17.8%。
6693.TWO,廣閎科,155.50,50.00,60.99,3,10.07,持股中,📈 趨勢續強。目前防禦位設於 147.00，與現價緩衝空間為 5.5%。
4949.TW,有成精密,91.90,33.33,122.56,5,5.27,持股中,📈 趨勢續強。目前防禦位設於 89.50，與現價緩衝空間為 2.6%。
00988A.TW,主動統一全球創新,16.27,0.00,0.00,0,0.46,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6282.TW,康舒,51.40,33.33,-34.60,5,2.72,持股中,📈 趨勢續強。目前防禦位設於 43.78，與現價緩衝空間為 14.8%。
1312.TW,國喬,12.85,25.00,-8.52,24,0.75,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.45，建議耐心等待突破。
3049.TW,精金,13.05,50.00,62.95,11,0.90,持股中,📈 趨勢續強。目前防禦位設於 12.50，與現價緩衝空間為 4.2%。
1537.TW,廣隆,124.00,0.00,-8.76,7,0.96,持股中,📈 趨勢續強。目前防禦位設於 124.00，與現價緩衝空間為 0.0%。
