股號,名稱,現價,隔日勝率,5日勝率,收益%,目前狀態,階段,交易次數,MA5,MA20趨勢,專業建議
6276,安鈦克,31.85,34.2%,39.3%,116.97%,🚩 建議買入,第 1 隻,3,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
8473,山林水,37.8,42.5%,53.8%,82.78%,🍀 持股中,第 1 隻,10,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6182,合晶,37.0,41.2%,48.2%,236.82%,🍀 持股中,第 0 隻,6,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6598,ABC-KY,22.9,36.0%,38.4%,218.13%,🚫 建議賣出,第 0 隻,7,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4931,新盛力,140.5,44.0%,30.8%,3740.98%,🍀 持股中,第 0 隻,5,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5284,jpp-KY,317.0,39.0%,48.0%,332.49%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6499,益安,84.4,37.2%,35.1%,94.38%,🚫 建議賣出,第 1 隻,8,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2387,精元,40.1,37.0%,44.5%,-42.02%,🚫 建議賣出,第 1 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00968B,元大優息投等債,9.38,35.7%,35.7%,2.9%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2609,陽明,51.0,42.4%,48.5%,827.31%,🚫 建議賣出,第 1 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3057,喬鼎,18.1,28.7%,44.3%,4.9%,🍀 持股中,第 1 隻,7,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3632,研勤,9.04,31.4%,32.8%,29.06%,🚫 建議賣出,第 1 隻,11,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5013,強新,30.5,39.4%,41.3%,-152.07%,🍀 持股中,第 0 隻,5,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
6548,長科*,49.75,43.8%,48.2%,1420.05%,🚫 建議賣出,第 0 隻,6,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5314,世紀*,81.0,33.3%,34.8%,-1530.65%,🚩 建議買入,第 1 隻,5,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
00713,元大台灣高息低波,53.6,52.4%,59.5%,66.78%,🍀 持股中,第 0 隻,6,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4764,雙鍵,193.5,29.9%,41.1%,5.53%,🚫 建議賣出,第 0 隻,8,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2887I,台新新光辛特,9.38,14.3%,57.1%,nan%,🚫 建議賣出,第 2 隻,4,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6472,保瑞,425.5,46.3%,44.6%,335.92%,🚫 建議賣出,第 2 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6863,永道-KY,102.0,37.0%,51.9%,-32.8%,🚫 建議賣出,第 0 隻,3,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2365,昆盈,34.3,45.2%,46.0%,341.44%,🚫 建議賣出,第 1 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2425,承啟,31.05,41.2%,49.0%,121.38%,🍀 持股中,第 0 隻,3,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4138,曜亞,63.2,40.7%,56.5%,168.08%,🍀 持股中,第 2 隻,5,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3594,磐儀,43.3,43.9%,48.6%,75.74%,🚫 建議賣出,第 0 隻,8,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4561,健椿,37.4,39.2%,44.3%,-15.73%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6128,上福,21.0,35.4%,40.0%,56.29%,🚫 建議賣出,第 2 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3008,大立光,2820.0,41.0%,47.5%,53.73%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2313,華通,260.0,48.3%,52.5%,928.44%,🚫 建議賣出,第 9 隻,2,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6823,濾能,70.1,40.9%,40.9%,-18.26%,🍀 持股中,第 0 隻,5,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2390,云辰,10.1,28.7%,35.7%,-95.47%,🚩 建議買入,第 2 隻,5,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
6175,立敦,63.5,45.2%,45.2%,-12.94%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3540,曜越,27.3,0.0%,0.0%,nan%,🚫 建議賣出,第 1 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3490,單井,29.05,39.8%,43.8%,251.67%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
01004T,土銀富邦R2,10.93,28.6%,46.9%,5.1%,🚫 建議賣出,第 0 隻,12,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5321,美而快,23.95,37.2%,32.7%,70.87%,🚫 建議賣出,第 1 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3379,彬台,37.15,40.8%,42.3%,51.69%,🚫 建議賣出,第 1 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2723,美食-KY,67.3,29.2%,35.4%,-43.32%,🚫 建議賣出,第 0 隻,3,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3625,西勝,17.0,37.7%,42.6%,131.05%,🍀 持股中,第 1 隻,8,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3141,晶宏,43.65,38.1%,50.8%,34.68%,🚫 建議賣出,第 0 隻,9,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7740,熙特爾-創,180.5,57.1%,42.9%,nan%,🚫 建議賣出,第 4 隻,7,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6708,天擎,38.5,34.4%,32.8%,-8.72%,🚫 建議賣出,第 0 隻,5,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1589,永冠-KY,5.54,48.2%,42.7%,63.1%,🚫 建議賣出,第 1 隻,8,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00785B,富邦金融投等債,35.46,45.5%,56.1%,31.88%,🍀 持股中,第 1 隻,11,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
1435,中福,14.6,34.8%,39.1%,205.56%,🚫 建議賣出,第 0 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6291,沛亨,414.5,33.3%,42.2%,1996.25%,🚫 建議賣出,第 9 隻,4,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2221,大甲,31.7,35.2%,43.8%,285.47%,🚫 建議賣出,第 1 隻,11,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3048,益登,39.3,50.0%,48.2%,202.04%,🍀 持股中,第 0 隻,4,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
9945,潤泰新,25.15,44.2%,48.7%,-18.62%,🚫 建議賣出,第 0 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
9904,寶成,28.1,43.8%,39.2%,-60.53%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6140,訊達,19.1,33.1%,40.0%,-54.47%,⚪ 觀望中,第 0 隻,0,▲,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
6693,廣閎科,141.5,40.0%,42.9%,313.58%,🍀 持股中,第 2 隻,8,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
4949,有成精密,88.4,35.3%,35.3%,18.21%,🚫 建議賣出,第 3 隻,8,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00988A,主動統一全球創新,15.48,100.0%,100.0%,7.36%,🚫 建議賣出,第 0 隻,2,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6282,康舒,50.1,56.7%,47.2%,17.41%,🍀 持股中,第 0 隻,4,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1312,國喬,14.1,43.7%,43.7%,-43.53%,🚫 建議賣出,第 0 隻,10,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3049,精金,12.9,40.2%,46.4%,78.97%,🚫 建議賣出,第 3 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1537,廣隆,125.0,30.5%,46.8%,-5.76%,🚩 建議買入,第 1 隻,10,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
7732,金興精密,35.0,45.8%,33.3%,-37.86%,🚫 建議賣出,第 0 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2515,中工,13.65,48.3%,53.4%,92.31%,🚫 建議賣出,第 3 隻,8,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4566,時碩工業,69.9,37.1%,39.2%,-3.05%,🍀 持股中,第 1 隻,7,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
1723,中碳,81.5,33.3%,40.2%,-38.78%,🍀 持股中,第 2 隻,9,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6179,亞通,24.55,37.6%,44.4%,-13.44%,🚫 建議賣出,第 0 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6791,虎門科技,132.0,28.8%,33.9%,-7.81%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00851,台新全球AI,60.15,50.8%,63.1%,53.26%,🚫 建議賣出,第 0 隻,7,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2727,王品,225.5,31.7%,46.8%,33.67%,🍀 持股中,第 1 隻,11,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
00654R,富邦印度反1,6.69,54.4%,46.8%,7.65%,🚫 建議賣出,第 0 隻,9,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4414,如興,10.95,50.0%,50.0%,nan%,🚫 建議賣出,第 2 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2465,麗臺,58.8,38.9%,38.9%,-117.19%,🚫 建議賣出,第 2 隻,6,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5493,三聯,83.5,42.4%,44.2%,-181.16%,🍀 持股中,第 0 隻,3,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00951,台新日本半導體,15.47,33.3%,40.0%,13.46%,🚫 建議賣出,第 0 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6531,愛普*,586.0,46.8%,49.4%,1300.01%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6264,富裔,6.25,35.7%,37.5%,4.93%,🚫 建議賣出,第 0 隻,1,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2457,飛宏,24.9,47.8%,46.9%,103.65%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3322,建舜電,13.6,39.8%,47.2%,58.93%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6203,海韻電,64.9,44.0%,56.0%,282.66%,🚫 建議賣出,第 0 隻,8,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8926,台汽電,44.6,46.1%,53.2%,208.71%,🚫 建議賣出,第 3 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3028,增你強,63.2,50.0%,49.2%,171.04%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4933,友輝,60.1,49.2%,49.2%,53.85%,🚫 建議賣出,第 0 隻,13,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5515,建國,42.55,43.7%,45.2%,150.47%,🍀 持股中,第 2 隻,3,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3430,奇鈦科,77.9,48.1%,49.0%,269.44%,🍀 持股中,第 1 隻,4,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3548,兆利,102.0,0%,0%,nan%,🍀 持股中,第 0 隻,1,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3265,台星科,169.5,46.2%,47.1%,180.57%,🍀 持股中,第 1 隻,4,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3481,群創,27.25,45.6%,47.4%,211.88%,🍀 持股中,第 0 隻,6,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2941,米斯特,35.3,28.2%,41.0%,-29.47%,🚫 建議賣出,第 1 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6841,長佳智能,58.9,29.7%,45.9%,-5.39%,🚫 建議賣出,第 0 隻,8,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2067,嘉鋼,7.23,23.2%,26.1%,-168.12%,🚫 建議賣出,第 2 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8176,智捷,10.6,38.7%,47.6%,32.87%,🚫 建議賣出,第 0 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6916,華凌,19.0,52.4%,28.6%,-11.58%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2409,友達,20.7,43.2%,47.7%,27.34%,🍀 持股中,第 1 隻,8,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00942B,台新美A公司債20+,14.52,60.0%,55.0%,5.73%,🍀 持股中,第 1 隻,9,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3236,千如,35.8,43.0%,54.4%,152.72%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00722B,群益投資級電信債,36.74,46.7%,53.3%,21.37%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3289,宜特,182.0,47.9%,47.1%,124.65%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00970B,新光BBB投等債20+,9.48,30.8%,38.5%,-0.45%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2033,佳大,16.6,31.8%,40.2%,69.38%,🚩 建議買入,第 1 隻,9,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
0050,元大台灣50,85.0,50.8%,51.6%,243.44%,🚫 建議賣出,第 0 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4419,皇家美食,45.1,39.4%,45.9%,16.72%,🚫 建議賣出,第 0 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3710,連展投控,6.22,35.9%,41.0%,-12.79%,🚫 建議賣出,第 0 隻,3,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4526,東台,34.1,40.8%,44.2%,65.35%,🚫 建議賣出,第 2 隻,14,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3090,日電貿,108.5,44.0%,54.3%,81.18%,🍀 持股中,第 1 隻,7,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5309,系統電,59.2,52.2%,50.4%,19.64%,🍀 持股中,第 1 隻,3,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00847B,中信美國市政債,26.04,47.7%,55.4%,-4.59%,🍀 持股中,第 1 隻,11,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
8374,羅昇,82.6,41.5%,38.1%,44.65%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6719,力智,166.0,45.2%,42.9%,-13.27%,🚫 建議賣出,第 2 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3556,禾瑞亞,48.25,41.8%,45.9%,-44.41%,🍀 持股中,第 0 隻,7,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1410,南染,30.75,29.6%,34.6%,-121.57%,🍀 持股中,第 1 隻,2,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
2301,光寶科,161.0,42.4%,48.8%,-99.36%,🍀 持股中,第 1 隻,9,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6637,醫影,72.1,35.9%,50.5%,45.83%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00679B,元大美債20年,27.09,45.9%,56.5%,6.72%,🚫 建議賣出,第 2 隻,8,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3527,聚積,57.1,46.2%,49.6%,-147.72%,🚫 建議賣出,第 0 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2382,廣達,318.5,43.6%,46.6%,105.04%,🍀 持股中,第 0 隻,11,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1711,永光,43.6,50.0%,42.9%,-15.27%,🚫 建議賣出,第 6 隻,8,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1102,亞泥,35.5,47.7%,54.6%,11.93%,🚫 建議賣出,第 0 隻,2,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6762,達亞,163.0,29.4%,32.4%,30.62%,🚫 建議賣出,第 0 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7782,光速火箭,29.3,7.7%,53.8%,-2.76%,🚫 建議賣出,第 0 隻,2,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2032,新鋼,16.45,41.2%,41.2%,209.15%,🚫 建議賣出,第 3 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
