股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
1435.TW,中福,14.60,50.00,-13.46,4,0.65,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.60，建議耐心等待突破。
6291.TWO,沛亨,414.50,50.00,67.01,7,33.74,持股中,📈 趨勢續強。目前防禦位設於 348.32，與現價緩衝空間為 16.0%。
2221.TWO,大甲,31.70,60.00,-0.89,9,0.82,持股中,📈 趨勢續強。目前防禦位設於 31.00，與現價緩衝空間為 2.2%。
3048.TW,益登,39.30,100.00,-15.95,5,1.73,持股中,📈 趨勢續強。目前防禦位設於 33.16，與現價緩衝空間為 15.6%。
9945.TW,潤泰新,25.15,33.33,-12.36,5,0.46,持股中,📈 趨勢續強。目前防禦位設於 24.07，與現價緩衝空間為 4.3%。
9904.TW,寶成,28.10,40.00,-10.51,10,0.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.90，建議耐心等待突破。
6140.TWO,訊達,19.10,0.00,-27.81,5,0.85,建議買入,🚀 今日收盤 19.10 突破關鍵高點 18.05，啟動波段漲勢。
6693.TWO,廣閎科,141.50,50.00,45.61,3,8.43,持股中,📈 趨勢續強。目前防禦位設於 98.60，與現價緩衝空間為 30.3%。
4949.TW,有成精密,88.40,33.33,114.46,5,6.31,持股中,📈 趨勢續強。目前防禦位設於 58.62，與現價緩衝空間為 33.7%。
00988A.TW,主動統一全球創新,15.48,0.00,0.00,0,0.54,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6282.TW,康舒,50.10,33.33,-37.13,5,2.87,持股中,📈 趨勢續強。目前防禦位設於 43.78，與現價緩衝空間為 12.6%。
1312.TW,國喬,14.10,30.00,-0.53,20,0.90,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.45，建議耐心等待突破。
3049.TW,精金,12.90,50.00,61.68,11,1.05,持股中,📈 趨勢續強。目前防禦位設於 12.50，與現價緩衝空間為 3.1%。
1537.TW,廣隆,125.00,0.00,-7.96,7,1.00,持股中,📈 趨勢續強。目前防禦位設於 124.00，與現價緩衝空間為 0.8%。
7732.TW,金興精密,35.00,0.00,-3.28,4,1.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 36.00，建議耐心等待突破。
2515.TW,中工,13.65,37.50,4.31,16,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.70，建議耐心等待突破。
4566.TW,時碩工業,69.90,40.00,11.16,9,3.56,持股中,📈 趨勢續強。目前防禦位設於 57.32，與現價緩衝空間為 18.0%。
1723.TW,中碳,81.50,57.14,14.08,13,4.57,持股中,📈 趨勢續強。目前防禦位設於 77.60，與現價緩衝空間為 4.8%。
6179.TWO,亞通,24.55,0.00,-21.33,6,0.75,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.30，建議耐心等待突破。
6791.TWO,虎門科技,132.00,0.00,35.04,1,3.98,持股中,📈 趨勢續強。目前防禦位設於 90.13，與現價緩衝空間為 31.7%。
00851.TW,台新全球AI,60.15,66.67,-5.61,11,1.11,持股中,📈 趨勢續強。目前防禦位設於 56.60，與現價緩衝空間為 5.9%。
2727.TW,王品,225.50,50.00,-5.79,8,2.93,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 217.00，建議耐心等待突破。
00654R.TW,富邦印度反1,6.69,50.00,-6.59,24,0.13,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 6.19，建議耐心等待突破。
4414.TW,如興,10.95,0.00,0.00,0,0.38,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2465.TW,麗臺,58.80,25.00,-0.48,7,3.23,持股中,📈 趨勢續強。目前防禦位設於 54.50，與現價緩衝空間為 7.3%。
5493.TWO,三聯,83.50,50.00,-26.25,7,2.66,持股中,📈 趨勢續強。目前防禦位設於 75.02，與現價緩衝空間為 10.2%。
00951.TW,台新日本半導體,15.47,0.00,-4.06,3,0.49,持股中,📈 趨勢續強。目前防禦位設於 13.49，與現價緩衝空間為 12.8%。
6531.TW,愛普*,586.00,100.00,35.55,9,38.39,持股中,📈 趨勢續強。目前防禦位設於 504.00，與現價緩衝空間為 14.0%。
00400A.TW,未知,11.86,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6264.TWO,富裔,6.25,0.00,-10.88,3,0.18,持股中,📈 趨勢續強。目前防禦位設於 5.79，與現價緩衝空間為 7.4%。
2457.TW,飛宏,24.90,50.00,-17.22,8,0.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.95，建議耐心等待突破。
3322.TWO,建舜電,13.60,100.00,-9.94,2,0.55,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.70，建議耐心等待突破。
6203.TWO,海韻電,64.90,0.00,-7.30,4,1.59,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 66.30，建議耐心等待突破。
8926.TW,台汽電,44.60,100.00,-0.04,1,0.85,持股中,📈 趨勢續強。目前防禦位設於 41.89，與現價緩衝空間為 6.1%。
3028.TW,增你強,63.20,16.67,25.62,11,3.52,持股中,📈 趨勢續強。目前防禦位設於 53.60，與現價緩衝空間為 15.2%。
4933.TWO,友輝,60.10,33.33,-13.96,5,1.45,持股中,📈 趨勢續強。目前防禦位設於 56.94，與現價緩衝空間為 5.3%。
00985D.TWO,主動貝萊德優投等,10.20,0.00,0.00,0,0.05,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
5515.TW,建國,42.55,50.00,7.63,11,1.44,持股中,📈 趨勢續強。目前防禦位設於 37.70，與現價緩衝空間為 11.4%。
3430.TWO,奇鈦科,77.90,42.86,5.18,13,3.91,持股中,📈 趨勢續強。目前防禦位設於 73.90，與現價緩衝空間為 5.1%。
3548.TWO,兆利,102.00,33.33,-1.93,5,4.21,持股中,📈 趨勢續強。目前防禦位設於 75.59，與現價緩衝空間為 25.9%。
3265.TWO,台星科,169.50,0.00,2.81,3,10.07,持股中,📈 趨勢續強。目前防禦位設於 138.50，與現價緩衝空間為 18.3%。
3481.TW,群創,27.25,40.00,8.03,9,1.58,持股中,📈 趨勢續強。目前防禦位設於 21.91，與現價緩衝空間為 19.6%。
2941.TWO,米斯特,35.30,0.00,-18.68,10,1.27,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 38.10，建議耐心等待突破。
6841.TWO,長佳智能,58.90,33.33,-20.74,6,1.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 59.60，建議耐心等待突破。
2067.TWO,嘉鋼,7.23,0.00,0.00,0,0.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.25，建議耐心等待突破。
8176.TWO,智捷,10.60,28.57,-6.21,14,0.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.10，建議耐心等待突破。
6916.TW,華凌,19.00,100.00,0.11,3,0.60,持股中,📈 趨勢續強。目前防禦位設於 17.08，與現價緩衝空間為 10.1%。
2409.TW,友達,20.70,66.67,0.29,5,1.28,持股中,📈 趨勢續強。目前防禦位設於 14.20，與現價緩衝空間為 31.4%。
00942B.TWO,台新美A公司債20+,14.52,25.00,-4.37,7,0.09,持股中,📈 趨勢續強。目前防禦位設於 14.51，與現價緩衝空間為 0.1%。
3236.TWO,千如,35.80,100.00,-3.99,3,2.10,持股中,📈 趨勢續強。目前防禦位設於 28.90，與現價緩衝空間為 19.3%。
00722B.TWO,群益投資級電信債,36.74,30.00,-8.93,19,0.23,建議買入,🚀 今日收盤 36.74 突破關鍵高點 36.58，啟動波段漲勢。
3289.TWO,宜特,182.00,33.33,5.40,5,10.46,持股中,📈 趨勢續強。目前防禦位設於 127.97，與現價緩衝空間為 29.7%。
00970B.TWO,新光BBB投等債20+,9.48,25.00,-2.58,7,0.06,持股中,📈 趨勢續強。目前防禦位設於 9.46，與現價緩衝空間為 0.2%。
2033.TW,佳大,16.60,100.00,2.49,1,0.40,持股中,📈 趨勢續強。目前防禦位設於 14.77，與現價緩衝空間為 11.0%。
0050.TW,元大台灣50,85.00,0.00,-0.95,3,1.87,持股中,📈 趨勢續強。目前防禦位設於 76.05，與現價緩衝空間為 10.5%。
4419.TWO,皇家美食,45.10,40.00,-12.21,10,1.98,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 45.00，建議耐心等待突破。
3710.TWO,連展投控,6.22,50.00,-20.79,11,0.33,持股中,📈 趨勢續強。目前防禦位設於 6.10，與現價緩衝空間為 1.9%。
4526.TW,東台,34.10,40.00,-26.52,10,1.68,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 34.20，建議耐心等待突破。
3090.TW,日電貿,108.50,50.00,-17.41,7,4.51,持股中,📈 趨勢續強。目前防禦位設於 88.33，與現價緩衝空間為 18.6%。
5309.TWO,系統電,59.20,33.33,-23.25,5,2.48,持股中,📈 趨勢續強。目前防禦位設於 53.76，與現價緩衝空間為 9.2%。
00847B.TWO,中信美國市政債,26.04,25.00,-6.95,15,0.15,持股中,📈 趨勢續強。目前防禦位設於 26.00，與現價緩衝空間為 0.2%。
8374.TW,羅昇,82.60,100.00,4.59,1,4.13,持股中,📈 趨勢續強。目前防禦位設於 68.57，與現價緩衝空間為 17.0%。
6719.TW,力智,166.00,60.00,2.42,9,4.68,持股中,📈 趨勢續強。目前防禦位設於 154.07，與現價緩衝空間為 7.2%。
3556.TWO,禾瑞亞,48.25,0.00,5.99,1,1.70,持股中,📈 趨勢續強。目前防禦位設於 42.70，與現價緩衝空間為 11.5%。
1410.TW,南染,30.75,0.00,-10.52,3,0.92,持股中,📈 趨勢續強。目前防禦位設於 30.06，與現價緩衝空間為 2.2%。
2301.TW,光寶科,161.00,0.00,-0.91,1,6.96,持股中,📈 趨勢續強。目前防禦位設於 144.82，與現價緩衝空間為 10.0%。
6637.TWO,醫影,72.10,0.00,-6.90,2,0.98,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 72.60，建議耐心等待突破。
00679B.TWO,元大美債20年,27.09,33.33,-12.63,30,0.17,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 26.97，建議耐心等待突破。
3527.TWO,聚積,57.10,66.67,-9.50,5,2.04,持股中,📈 趨勢續強。目前防禦位設於 50.15，與現價緩衝空間為 12.2%。
2382.TW,廣達,318.50,50.00,-9.19,7,11.04,持股中,📈 趨勢續強。目前防禦位設於 278.07，與現價緩衝空間為 12.7%。
1711.TW,永光,43.60,80.00,65.88,9,3.29,持股中,📈 趨勢續強。目前防禦位設於 38.55，與現價緩衝空間為 11.6%。
1102.TW,亞泥,35.50,100.00,-0.60,1,0.55,持股中,📈 趨勢續強。目前防禦位設於 35.15，與現價緩衝空間為 1.0%。
6762.TWO,達亞,163.00,0.00,-28.02,10,2.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 168.00，建議耐心等待突破。
7782.TWO,光速火箭,29.30,33.33,-7.03,5,0.85,持股中,📈 趨勢續強。目前防禦位設於 25.73，與現價緩衝空間為 12.2%。
2032.TW,新鋼,16.45,0.00,7.31,1,0.60,持股中,📈 趨勢續強。目前防禦位設於 16.40，與現價緩衝空間為 0.3%。
TXF.TW,未知,37645.00,0.00,-1.38,3,908.14,持股中,📈 趨勢續強。目前防禦位設於 33439.71，與現價緩衝空間為 11.2%。
3088.TWO,艾訊,95.30,50.00,-1.83,7,2.44,持股中,📈 趨勢續強。目前防禦位設於 83.70，與現價緩衝空間為 12.2%。
7744.TWO,崴寶,486.00,100.00,29.79,5,26.64,持股中,📈 趨勢續強。目前防禦位設於 430.00，與現價緩衝空間為 11.5%。
6191.TW,精成科,105.00,66.67,-5.82,5,5.06,持股中,📈 趨勢續強。目前防禦位設於 85.16，與現價緩衝空間為 18.9%。
8422.TW,可寧衛*,29.90,50.00,-8.92,3,0.94,持股中,📈 趨勢續強。目前防禦位設於 27.80，與現價緩衝空間為 7.0%。
3701.TW,大眾控,63.40,33.33,-3.24,5,4.35,持股中,📈 趨勢續強。目前防禦位設於 50.05，與現價緩衝空間為 21.1%。
5508.TWO,永信建,50.90,0.00,-7.06,2,0.99,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 53.70，建議耐心等待突破。
4562.TW,穎漢,35.70,25.00,-2.96,7,1.55,持股中,📈 趨勢續強。目前防禦位設於 29.31，與現價緩衝空間為 17.9%。
5258.TW,虹堡,50.60,100.00,7.93,1,1.83,持股中,📈 趨勢續強。目前防禦位設於 45.75，與現價緩衝空間為 9.6%。
1294.TWO,漢田生技,80.90,63.64,-2.52,22,1.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 78.40，建議耐心等待突破。
4129.TWO,聯合,105.00,50.00,-8.28,3,3.11,持股中,📈 趨勢續強。目前防禦位設於 95.51，與現價緩衝空間為 9.0%。
6904.TWO,伯鑫,121.00,0.00,-5.33,2,2.00,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 125.00，建議耐心等待突破。
8044.TWO,網家,24.05,0.00,-13.56,3,0.74,持股中,📈 趨勢續強。目前防禦位設於 22.40，與現價緩衝空間為 6.9%。
3530.TW,晶相光,62.00,100.00,-3.61,3,2.07,持股中,📈 趨勢續強。目前防禦位設於 57.60，與現價緩衝空間為 7.1%。
4772.TWO,台特化,308.00,33.33,-17.41,5,13.50,持股中,📈 趨勢續強。目前防禦位設於 272.79，與現價緩衝空間為 11.4%。
4169.TW,未知,167.50,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
1449.TW,佳和,14.55,100.00,20.71,3,0.91,持股中,📈 趨勢續強。目前防禦位設於 11.40，與現價緩衝空間為 21.6%。
1599.TWO,宏佳騰,25.35,0.00,-12.77,2,0.39,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.65，建議耐心等待突破。
6921.TW,嘉雨思-創,79.70,50.00,-6.27,3,3.53,持股中,📈 趨勢續強。目前防禦位設於 67.23，與現價緩衝空間為 15.6%。
3092.TW,鴻碩,34.30,75.00,20.82,15,2.00,持股中,📈 趨勢續強。目前防禦位設於 30.60，與現價緩衝空間為 10.8%。
6148.TWO,驊宏資,33.20,0.00,-7.87,2,1.38,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.80，建議耐心等待突破。
5701.TWO,劍湖山,3.58,0.00,-0.88,1,0.15,持股中,📈 趨勢續強。目前防禦位設於 3.31，與現價緩衝空間為 7.7%。
1726.TW,永記,76.40,33.33,-3.49,5,0.48,持股中,📈 趨勢續強。目前防禦位設於 74.76，與現價緩衝空間為 2.2%。
5703.TWO,亞都,14.95,0.00,4.05,3,0.52,持股中,📈 趨勢續強。目前防禦位設於 13.17，與現價緩衝空間為 11.9%。
00985B.TW,群益ESG投等債0-5,10.23,25.00,-3.69,8,0.03,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.24，建議耐心等待突破。
7728.TWO,光焱科技,811.00,100.00,9.38,1,61.29,持股中,📈 趨勢續強。目前防禦位設於 675.00，與現價緩衝空間為 16.8%。
2618.TW,長榮航,35.25,60.00,-2.98,9,0.69,建議買入,🚀 今日收盤 35.25 突破關鍵高點 34.25，啟動波段漲勢。
8045.TW,達運光電,75.00,33.33,-26.29,6,3.35,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 77.00，建議耐心等待突破。
2489.TW,瑞軒,44.00,100.00,23.55,1,3.70,持股中,📈 趨勢續強。目前防禦位設於 27.94，與現價緩衝空間為 36.5%。
6509.TWO,聚和,44.55,72.73,13.08,21,1.90,建議買入,🚀 今日收盤 44.55 突破關鍵高點 33.35，啟動波段漲勢。
3312.TW,弘憶股,41.85,0.00,10.38,3,1.63,持股中,📈 趨勢續強。目前防禦位設於 34.60，與現價緩衝空間為 17.3%。
2838.TW,聯邦銀,21.25,100.00,12.36,1,0.36,持股中,📈 趨勢續強。目前防禦位設於 20.60，與現價緩衝空間為 3.1%。
3501.TW,維熹,48.55,0.00,-11.16,5,0.90,建議買入,🚀 今日收盤 48.55 突破關鍵高點 48.50，啟動波段漲勢。
8039.TW,台虹,138.50,77.78,46.77,17,9.18,持股中,📈 趨勢續強。目前防禦位設於 116.50，與現價緩衝空間為 15.9%。
3105.TWO,穩懋,490.50,0.00,0.00,0,34.96,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
8478.TW,東哥遊艇,169.50,0.00,1.80,1,5.79,持股中,📈 趨勢續強。目前防禦位設於 154.36，與現價緩衝空間為 8.9%。
3550.TW,聯穎,19.55,0.00,-30.58,7,1.30,持股中,📈 趨勢續強。目前防禦位設於 16.27，與現價緩衝空間為 16.8%。
3432.TW,台端,16.35,37.50,-2.39,32,0.53,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.45，建議耐心等待突破。
1514.TW,亞力,111.50,50.00,-9.86,3,4.14,持股中,📈 趨勢續強。目前防禦位設於 98.14，與現價緩衝空間為 12.0%。
00768B.TWO,復華20年美債,51.15,66.67,-2.73,11,0.32,持股中,📈 趨勢續強。目前防禦位設於 50.65，與現價緩衝空間為 1.0%。
5212.TWO,凌網,48.25,66.67,-5.83,6,1.33,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 49.88，建議耐心等待突破。
7750.TW,新代,1670.00,100.00,16.08,1,88.68,持股中,📈 趨勢續強。目前防禦位設於 1237.27，與現價緩衝空間為 25.9%。
6821.TWO,聯寶,61.40,0.00,62.75,1,5.39,持股中,📈 趨勢續強。目前防禦位設於 53.00，與現價緩衝空間為 13.7%。
6209.TW,今國光,60.80,75.00,-32.76,7,3.02,持股中,📈 趨勢續強。目前防禦位設於 49.46，與現價緩衝空間為 18.6%。
4912.TW,聯德控股-KY,90.00,37.50,-43.65,15,3.52,建議買入,🚀 今日收盤 90.00 突破關鍵高點 88.90，啟動波段漲勢。
3015.TW,全漢,51.30,33.33,-17.36,5,1.18,持股中,📈 趨勢續強。目前防禦位設於 48.77，與現價緩衝空間為 4.9%。
3703.TW,欣陸,22.00,28.57,-16.55,14,0.32,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.10，建議耐心等待突破。
1735.TW,日勝化,28.10,60.00,16.00,9,2.18,持股中,📈 趨勢續強。目前防禦位設於 25.95，與現價緩衝空間為 7.7%。
1522.TW,堤維西,33.20,60.00,2.86,10,0.75,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.20，建議耐心等待突破。
00712.TW,復華富時不動產,9.04,0.00,3.17,1,0.11,持股中,📈 趨勢續強。目前防禦位設於 8.39，與現價緩衝空間為 7.1%。
00924.TW,復華S&P500成長,29.81,0.00,-1.50,5,0.47,持股中,📈 趨勢續強。目前防禦位設於 26.99，與現價緩衝空間為 9.5%。
6504.TW,南六,41.30,0.00,-17.78,3,1.09,持股中,📈 趨勢續強。目前防禦位設於 40.80，與現價緩衝空間為 1.2%。
6955.TW,邦睿生技-創,168.00,0.00,0.00,0,2.61,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6776.TW,展�眥篕�,61.00,60.00,-1.34,9,1.84,持股中,📈 趨勢續強。目前防禦位設於 55.43，與現價緩衝空間為 9.1%。
8064.TWO,東捷,75.30,100.00,28.12,5,5.76,持股中,📈 趨勢續強。目前防禦位設於 65.80，與現價緩衝空間為 12.6%。
6196.TW,帆宣,340.00,33.33,-4.32,5,16.25,持股中,📈 趨勢續強。目前防禦位設於 277.50，與現價緩衝空間為 18.4%。
5299.TWO,杰力,81.90,58.33,7.95,23,2.27,持股中,📈 趨勢續強。目前防禦位設於 78.50，與現價緩衝空間為 4.2%。
3362.TWO,先進光,113.50,100.00,-6.60,3,4.66,持股中,📈 趨勢續強。目前防禦位設於 91.96，與現價緩衝空間為 19.0%。
3002.TW,歐格,19.50,50.00,-12.64,3,0.81,持股中,📈 趨勢續強。目前防禦位設於 17.61，與現價緩衝空間為 9.7%。
4989.TW,榮科,105.00,80.00,50.30,9,6.09,持股中,📈 趨勢續強。目前防禦位設於 60.07，與現價緩衝空間為 42.8%。
6405.TW,悅城,35.95,66.67,-6.59,5,2.55,持股中,📈 趨勢續強。目前防禦位設於 35.35，與現價緩衝空間為 1.7%。
