eps_yoy,prev_eps,pe,eps,status,gm,date,prev_year,name,est_price,price,rev_yoy,expansion,prev_rev_yoy,om,prev_eps_yoy,symbol,advice
-33.33,1.58,18.507462686567166,0.12,📉 獲利侵蝕,N/A,2026-03,2025,東研信超,50.24999999999999,62.0,172.58,-205.91000000000003,8.46,N/A,205.88,6840.TWO,❌ 暫避觀望
-95.96,2.12,8.221925133689838,0.04,📉 獲利侵蝕,42.45%,2026-03,2025,橙的,56.1,30.75,110.07,-206.02999999999997,21.26,4.92%,13.37,4554.TWO,⚪ 中性觀察
-83.33,-0.36,0.0,-0.22,📉 獲利侵蝕,N/A,2026-03,2025,得利影,-16.8,13.75,123.19,-206.51999999999998,-7.24,N/A,36.84,6144.TWO,⚪ 數據不足
-133.33,-0.47,0.0,-0.07,📉 獲利侵蝕,N/A,2026-03,2025,全譜,-28.650000000000002,18.1499996185,73.39,-206.72000000000003,19.96,N/A,44.71,6228.TWO,⚪ 數據不足
396.72,6.22,56.674294431731504,3.03,⚠️ 獲利稀釋,18.26%,2026-03,2025,波若威,196.64999999999998,743.0,603.64,-206.91999999999996,14.65,5.03%,8.17,3163.TWO,❌ 暫避觀望
-50.0,0.07,108.18181471363636,0.05,📉 獲利侵蝕,N/A,2026-03,2025,華興,1.6500000000000001,11.8999996185,156.93,-206.93,-10.97,N/A,-87.27,6164.TW,❌ 暫避觀望
-72.68,-15.61,0.0,-3.35,📉 獲利侵蝕,-76.10%,2026-03,2025,浩鼎,-444.0,27.1000003815,134.38,-207.06,-6.55,-2289.99%,-77.68,4174.TWO,⚪ 數據不足
-11.67,3.18,10.813008543604337,0.54,📉 獲利侵蝕,N/A,2026-03,2025,晶焱,110.7,79.8000030518,195.47,-207.14,-10.51,N/A,-30.29,6411.TWO,⚪ 中性觀察
-111.11,-0.22,278.3333460483333,-0.02,📉 獲利侵蝕,40.07%,2026-03,2025,鈺寶-創,0.9000000000000001,16.7000007629,96.33,-207.44,-12.58,-42.60%,-131.88,3150.TW,❌ 暫避觀望
77.78,-0.45,0.0,-0.06,⚠️ 獲利稀釋,N/A,2026-03,2025,富堡,-24.45,13.8999996185,285.71,-207.92999999999998,-6.89,N/A,-147.37,8929.TWO,⚪ 數據不足
46.91,2.87,5.970625798212005,1.19,⚠️ 獲利稀釋,N/A,2026-03,2025,聚和,117.45,46.75,254.89,-207.98,2.77,N/A,17.48,6509.TWO,⚪ 中性觀察
17.83,19.63,3.9803124331264716,4.56,⚠️ 獲利稀釋,32.53%,2026-03,2025,鼎翰,700.9499999999999,186.0,225.85,-208.01999999999998,31.04,8.38%,38.68,3611.TWO,⚪ 中性觀察
-47.46,1.32,7.542955588625429,0.31,📉 獲利侵蝕,N/A,2026-03,2025,昇銳,43.650000000000006,21.9500007629,160.69,-208.15,-0.14,N/A,-22.16,3128.TWO,⚪ 中性觀察
-53.4,4.63,10.800941925583038,0.96,📉 獲利侵蝕,33.30%,2026-03,2025,威強電,127.35000000000001,91.6999969482,154.92,-208.32,-4.78,5.30%,-46.9,3022.TW,⚪ 中性觀察
113.33,0.23,34.60317339222222,0.32,⚠️ 獲利稀釋,N/A,2026-03,2025,特力,9.450000000000001,21.7999992371,321.84,-208.51,-8.72,N/A,-64.62,2908.TW,❌ 暫避觀望
38.1,2.18,6.150712986334012,0.58,⚠️ 獲利稀釋,31.32%,2026-03,2025,祺驊,73.65,30.2000007629,247.51,-209.41,12.31,10.89%,28.24,1593.TWO,⚪ 中性觀察
185.71,6.6,25.272479564032697,3.0,⚠️ 獲利稀釋,N/A,2026-03,2025,沛亨,220.2,371.0,395.26,-209.54999999999998,16.7,N/A,7.67,6291.TWO,❌ 暫避觀望
10.1,4.49,4.353488301125582,1.09,⚠️ 獲利稀釋,N/A,2026-03,2025,統振,161.25,46.7999992371,219.66,-209.56,9.65,N/A,32.45,6170.TWO,⚪ 中性觀察
-29.82,2.2,7.920792079207921,0.4,📉 獲利侵蝕,N/A,2026-03,2025,進典,75.75,40.0,179.87,-209.69,11.04,N/A,-7.56,6843.TWO,⚪ 中性觀察
-27.83,6.13,2.904091162783367,0.83,📉 獲利侵蝕,29.73%,2026-03,2025,金洲,223.65,43.2999992371,182.02,-209.85000000000002,12.91,19.04%,39.0,4417.TWO,⚪ 中性觀察
30.16,15.29,29.17808219178082,3.97,⚠️ 獲利稀釋,N/A,2026-03,2025,環球晶,547.5,1065.0,240.11,-209.95000000000002,-3.24,N/A,-25.74,6488.TWO,❌ 暫避觀望
77.78,0.2,117.96296437592592,0.16,🏰 高護城河,51.08%,2026-03,2025,全友,4.050000000000001,31.8500003815,288.05,-210.27,4.08,3.74%,35.71,2305.TW,❌ 暫避觀望
-98.52,23.9,6.104695919938414,0.21,📉 獲利侵蝕,N/A,2026-03,2025,保瑞,974.25,396.5,111.76,-210.28,9.11,N/A,-38.71,6472.TW,⚪ 中性觀察
47.73,2.07,17.844828243922414,0.7,⚠️ 獲利稀釋,N/A,2026-03,2025,台半,69.6,82.8000030518,258.92,-211.19000000000003,21.08,N/A,9.66,5425.TWO,❌ 暫避觀望
8.47,2.3,8.566371951486726,0.66,⚠️ 獲利稀釋,N/A,2026-03,2025,商億-KY,84.75,48.4000015259,219.95,-211.48,-7.32,N/A,-48.17,8482.TW,⚪ 中性觀察
-11.11,-2.61,0.0,-0.3,📉 獲利侵蝕,-118.96%,2026-03,2025,勝悅-KY,-68.24999999999999,5.2800002098,200.76,-211.87,-11.95,-391.42%,50.57,1340.TW,⚪ 數據不足
25.45,3.5,6.365914691365915,0.7,⚠️ 獲利稀釋,34.09%,2026-03,2025,榮昌,119.7,50.7999992371,237.63,-212.18,22.61,7.78%,25.0,3684.TWO,⚪ 中性觀察
-139.29,2.51,7.320099255583126,-0.11,📉 獲利侵蝕,42.43%,2026-03,2025,皇將,60.45,29.5,72.97,-212.26,12.21,14.38%,216.0,4744.TWO,⚪ 中性觀察
8.59,4.48,14.29336188436831,-1.18,⚠️ 獲利稀釋,N/A,2026-03,2025,眾達-KY,140.1,133.5,221.69,-213.1,-1.54,N/A,34.45,4977.TW,⚪ 中性觀察
85.71,0.73,10.0,0.26,⚠️ 獲利稀釋,N/A,2026-03,2025,保綠-KY,26.25,17.5,299.79,-214.08000000000004,1.95,N/A,25.86,8423.TWO,⚪ 中性觀察
20.51,1.06,36.44329739597938,0.47,⚠️ 獲利稀釋,25.59%,2026-03,2025,聯一光,29.099999999999998,70.6999969482,234.71,-214.20000000000002,28.48,8.79%,-24.29,3441.TWO,❌ 暫避觀望
-97.79,2.85,1.1983470623966945,0.06,📉 獲利侵蝕,47.97%,2026-03,2025,日勝生,127.04999999999998,10.1499996185,117.28,-215.07,-12.89,18.04%,3612.5,2547.TW,⚪ 中性觀察
-19.05,0.38,234.44444161888885,0.17,📉 獲利侵蝕,N/A,2026-03,2025,立��,4.050000000000001,63.2999992371,196.24,-215.29000000000002,5.25,N/A,-58.24,8111.TWO,❌ 暫避觀望
-10.19,2.85,4.631811599837997,0.97,📉 獲利侵蝕,31.96%,2026-03,2025,三芳,101.85,31.4500007629,205.88,-216.07,0.33,13.66%,-23.39,1307.TW,⚪ 中性觀察
-76.23,1.72,4.425162607049892,0.29,📉 獲利侵蝕,30.12%,2026-03,2025,松瑞藥,69.14999999999999,20.3999996185,140.17,-216.39999999999998,-1.28,9.56%,203.51,4167.TWO,⚪ 中性觀察
-50.0,-0.83,0.0,0.03,🔄 轉虧為盈,36.41%,2026-03,2025,西柏,-38.1,21.6000003815,166.87,-216.87,11.77,-11.64%,-1950.0,3541.TWO,⚪ 數據不足
-41.12,-1.53,0.0,0.63,🔄 轉虧為盈,N/A,2026-03,2025,橘子,-0.4500000000000004,43.4500007629,176.26,-217.38,-19.95,N/A,-112.99,6180.TWO,⚪ 數據不足
2.73,3.83,4.680365296803653,1.13,⚠️ 獲利稀釋,31.11%,2026-03,2025,世坤,131.4,41.0,221.19,-218.46,3.54,23.00%,-3.53,4305.TWO,⚪ 中性觀察
7.14,1.99,3.9802630742324565,0.3,⚠️ 獲利稀釋,34.49%,2026-03,2025,東森,68.39999999999999,18.1499996185,225.94,-218.8,-4.79,10.29%,60.48,2614.TW,⚪ 中性觀察
-88.24,0.47,25.999999668260873,0.08,📉 獲利侵蝕,17.99%,2026-03,2025,哲固,17.25,29.8999996185,130.8,-219.04000000000002,-5.05,0.82%,-73.65,3434.TWO,❌ 暫避觀望
120.0,0.39,85.06328727620253,0.11,⚠️ 獲利稀釋,N/A,2026-03,2025,華容,11.85,67.1999969482,339.6,-219.60000000000002,1.99,N/A,0.0,5328.TWO,❌ 暫避觀望
-9.93,10.06,4.493496255419787,2.63,📉 獲利侵蝕,N/A,2026-03,2025,巨路,380.55,114.0,210.03,-219.96,-6.01,N/A,-4.01,6192.TW,⚪ 中性觀察
7.58,5.42,11.4297253634895,1.42,⚠️ 獲利稀釋,N/A,2026-03,2025,博盛半導體,185.70000000000002,141.5,227.68,-220.1,-6.13,N/A,-28.68,7712.TWO,⚪ 中性觀察
29.37,13.82,22.212336892052196,4.14,⚠️ 獲利稀釋,37.11%,2026-03,2025,辛耘,505.79999999999995,749.0,249.81,-220.44,17.37,15.14%,19.76,3583.TW,❌ 暫避觀望
-8.74,2.17,8.006012176933867,0.94,📉 獲利侵蝕,37.08%,2026-03,2025,雲品,74.85000000000001,39.9500007629,211.71,-220.45000000000002,-0.76,16.89%,-30.67,2748.TW,⚪ 中性觀察
22.22,0.66,28.129031273612902,0.33,⚠️ 獲利稀釋,N/A,2026-03,2025,安��,23.25,43.5999984741,242.78,-220.56,30.85,N/A,-12.0,6174.TWO,❌ 暫避觀望
2.48,5.46,3.7034384500644695,1.24,⚠️ 獲利稀釋,34.11%,2026-03,2025,中航,209.4,51.7000007629,223.06,-220.58,5.36,23.81%,6.43,2612.TW,⚪ 中性觀察
100.76,23.14,30.881576632060533,7.91,⚠️ 獲利稀釋,34.59%,2026-03,2025,台達電,852.4499999999999,1755.0,321.7,-220.94,31.76,16.35%,70.65,2308.TW,❌ 暫避觀望
-12.22,11.21,3.3492822966507174,2.73,📉 獲利侵蝕,23.92%,2026-03,2025,萬海,376.20000000000005,84.0,208.73,-220.95,-13.25,18.94%,-33.63,2615.TW,⚪ 中性觀察
26.67,-0.06,0.0,-0.11,⚠️ 獲利稀釋,N/A,2026-03,2025,天瀚,-6.6,24.0499992371,247.65,-220.98000000000002,0.42,N/A,14.29,6225.TW,⚪ 數據不足
136.36,1.64,21.424500555042734,0.79,⚠️ 獲利稀釋,29.01%,2026-03,2025,富喬,52.65,75.1999969482,357.73,-221.37,40.69,12.18%,1116.67,1815.TWO,❌ 暫避觀望
105.83,5.89,16.27177700348432,2.56,⚠️ 獲利稀釋,N/A,2026-03,2025,翔名,215.25,233.5,327.2,-221.37,6.82,N/A,-25.14,8091.TWO,❌ 暫避觀望
14.44,3.81,11.363636363636363,1.03,⚠️ 獲利稀釋,27.10%,2026-03,2025,遠傳,141.9,107.5,235.89,-221.45,5.47,14.21%,7.02,4904.TW,⚪ 中性觀察
-95.26,-0.67,30.470587786529418,0.11,🔄 轉虧為盈,28.78%,2026-03,2025,永新-KY,25.499999999999996,51.7999992371,126.45,-221.71,1.42,9.33%,-106.38,4557.TW,❌ 暫避觀望
-17.65,7.99,12.054565701559019,1.26,📉 獲利侵蝕,N/A,2026-03,2025,家碩,269.40000000000003,216.5,204.58,-222.23000000000002,1.72,N/A,0.0,6953.TWO,⚪ 中性觀察
10.2,-0.14,16.268656147014926,0.54,🔄 轉虧為盈,19.09%,2026-03,2025,云辰,10.05,10.8999996185,232.51,-222.31,-3.19,-7.49%,88.8,2390.TW,❌ 暫避觀望
25.93,-0.95,0.0,-0.2,⚠️ 獲利稀釋,-156.07%,2026-03,2025,太極,-34.8,14.75,248.3,-222.37,-75.71,-456.27%,54.11,4934.TW,⚪ 數據不足
62.5,-0.93,0.0,-0.22,⚠️ 獲利稀釋,N/A,2026-03,2025,鈦昇,-66.75,193.5,285.58,-223.07999999999998,10.0,N/A,-93.62,8027.TWO,⚪ 數據不足
6.32,6.81,9.400705052878966,2.02,⚠️ 獲利稀釋,37.55%,2026-03,2025,勝一,255.29999999999998,160.0,230.24,-223.92000000000002,4.01,23.35%,-5.55,1773.TW,⚪ 中性觀察
19.05,2.92,3.37957115221942,1.0,⚠️ 獲利稀釋,31.15%,2026-03,2025,第一保,118.94999999999999,26.7999992371,243.47,-224.42,-3.05,10.03%,-2.67,2852.TW,⚪ 中性觀察
-44.64,4.67,6.682738963529412,0.31,📉 獲利侵蝕,39.69%,2026-03,2025,歐買尬,155.54999999999998,69.3000030518,180.03,-224.67000000000002,6.13,12.64%,100.43,3687.TWO,⚪ 中性觀察
-12.12,8.43,5.41646605681271,1.74,📉 獲利侵蝕,31.02%,2026-03,2025,神基,311.55000000000007,112.5,213.36,-225.48000000000002,10.6,14.37%,16.67,3005.TW,⚪ 中性觀察
240.0,-0.36,0.0,0.07,🔄 轉虧為盈,21.56%,2026-03,2025,仲琦,-10.95,24.8500003815,466.13,-226.13,-2.29,3.08%,-125.0,2419.TW,⚪ 數據不足
9.69,38.2,10.21566401816118,10.64,⚠️ 獲利稀釋,N/A,2026-03,2025,AES-KY,1453.65,990.0,235.99,-226.3,59.42,N/A,50.45,6781.TW,⚪ 中性觀察
31.5,4.83,10.120068610634648,1.67,⚠️ 獲利稀釋,N/A,2026-03,2025,韋僑,174.9,118.0,257.89,-226.39,7.83,N/A,11.03,6417.TWO,⚪ 中性觀察
7.77,3.28,6.800518134715026,1.11,⚠️ 獲利稀釋,33.86%,2026-03,2025,東鹼,115.8,52.5,234.22,-226.45,-3.29,19.41%,-16.11,1708.TW,⚪ 中性觀察
-21.29,6.7,12.341962673088501,1.59,📉 獲利侵蝕,30.63%,2026-03,2025,宇隆,249.14999999999998,205.0,205.39,-226.67999999999998,-10.49,10.84%,-38.87,2233.TW,⚪ 中性觀察
-96.15,-3.97,0.0,0.02,🔄 轉虧為盈,34.28%,2026-03,2025,新唐,-110.25,132.5,131.47,-227.62,-4.48,-9.71%,-863.46,4919.TW,⚪ 數據不足
30.0,4.64,6.2689226648174525,1.17,⚠️ 獲利稀釋,N/A,2026-03,2025,威力德生醫,168.45000000000002,70.4000015259,257.65,-227.64999999999998,11.92,N/A,12.22,7713.TWO,⚪ 中性觀察
-23.48,7.17,3.437158553327869,1.01,📉 獲利侵蝕,N/A,2026-03,2025,醫影,274.5,62.9000015259,204.18,-227.66,40.45,N/A,1.91,6637.TWO,⚪ 中性觀察
54.39,6.71,13.618157543391188,1.83,⚠️ 獲利稀釋,N/A,2026-03,2025,中美晶,224.70000000000002,204.0,282.05,-227.66000000000003,-1.89,N/A,-23.02,5483.TWO,⚪ 中性觀察
100.0,-0.61,0.0,0.3,🔄 轉虧為盈,18.99%,2026-03,2025,光群雷,-15.75,16.0499992371,327.72,-227.72000000000003,-4.36,-2.69%,-138.31,2461.TW,⚪ 數據不足
-46.55,1.77,4.819148855,0.31,📉 獲利侵蝕,27.24%,2026-03,2025,長盛,70.5,22.6499996185,181.4,-227.95,4.69,-0.96%,9.26,3492.TWO,⚪ 中性觀察
168.33,3.76,5.478395061728396,0.83,⚠️ 獲利稀釋,N/A,2026-03,2025,美好證,97.19999999999999,35.5,396.39,-228.05999999999997,35.14,N/A,161.27,6021.TWO,⚪ 中性觀察
50.0,0.33,11.68493114109589,0.06,⚠️ 獲利稀釋,N/A,2026-03,2025,太子,10.950000000000001,8.529999733,278.4,-228.39999999999998,10.32,N/A,73.68,2511.TW,⚪ 中性觀察
10.42,3.41,9.144736591118422,-0.43,⚠️ 獲利稀釋,46.73%,2026-03,2025,怡華,22.8,13.8999996185,239.12,-228.70000000000002,-20.46,248.16%,207.21,1456.TW,⚪ 中性觀察
-16.25,2.6,5.744525324686132,0.67,📉 獲利侵蝕,29.22%,2026-03,2025,興農,102.75,39.3499984741,212.47,-228.72,-1.68,5.88%,4.0,1712.TW,⚪ 中性觀察
20.69,4.6,4.757033183043479,1.41,⚠️ 獲利稀釋,37.68%,2026-03,2025,漢田生技,175.95,55.7999992371,249.43,-228.74,4.02,21.70%,-19.33,1294.TWO,⚪ 中性觀察
-69.62,31.68,2.5135869565217392,3.84,📉 獲利侵蝕,17.92%,2026-03,2025,長榮,1214.3999999999999,203.5,159.86,-229.48000000000002,-18.23,9.72%,-50.82,2603.TW,⚪ 中性觀察
-162.5,0.4,13.999999409014084,-0.1,📉 獲利侵蝕,N/A,2026-03,2025,智捷,10.65,9.9399995804,67.8,-230.3,-33.62,N/A,-9.3,8176.TWO,⚪ 中性觀察
9.31,20.1,6.908759862431721,6.69,⚠️ 獲利稀釋,30.19%,2026-03,2025,儒鴻,741.45,341.5,239.8,-230.49,3.15,19.16%,-16.94,1476.TW,⚪ 中性觀察
3.57,4.96,2.626879770949248,0.58,⚠️ 獲利稀釋,N/A,2026-03,2025,隆大,159.60000000000002,27.9500007629,234.12,-230.55,-12.79,N/A,27.18,5519.TW,⚪ 中性觀察
140.0,0.08,505.0,0.36,⚠️ 獲利稀釋,22.57%,2026-03,2025,台嘉碩,1.5,50.5,371.08,-231.07999999999998,2.36,4.08%,-91.75,3221.TWO,❌ 暫避觀望
8.7,0.87,0.0,-0.21,⚠️ 獲利稀釋,39.55%,2026-03,2025,六福,-1.65,16.2999992371,241.52,-232.82000000000002,-1.47,16.76%,89.13,2705.TW,⚪ 數據不足
250.0,0.12,182.33333587666664,0.15,⚠️ 獲利稀釋,N/A,2026-03,2025,萬旭,2.2500000000000004,27.3500003815,482.83,-232.82999999999998,22.25,N/A,-45.45,6134.TWO,❌ 暫避觀望
123.33,1.54,18.92265193370166,0.67,⚠️ 獲利稀釋,31.33%,2026-03,2025,達邁,54.300000000000004,68.5,356.68,-233.35000000000002,5.64,12.18%,-14.53,3645.TW,❌ 暫避觀望
-46.31,10.74,5.135615829257448,1.6,📉 獲利侵蝕,N/A,2026-03,2025,胡連,337.34999999999997,115.5,187.83,-234.14000000000001,11.63,N/A,-15.51,6279.TWO,⚪ 中性觀察
-53.4,2.01,9.131944621041665,0.48,📉 獲利侵蝕,N/A,2026-03,2025,科際精密,64.80000000000001,39.4500007629,180.89,-234.29,3.87,N/A,-28.06,4568.TWO,⚪ 中性觀察
-143.75,-2.25,0.0,-0.39,📉 獲利侵蝕,28.80%,2026-03,2025,康聯訊,-81.75000000000001,14.1000003815,90.54,-234.29000000000002,-20.4,-34.01%,3.03,3672.TWO,⚪ 數據不足
-46.51,0.59,19.319372526649218,0.23,📉 獲利侵蝕,21.84%,2026-03,2025,力肯,28.65,36.9000015259,189.46,-235.97,-32.43,-16.24%,-73.78,1570.TWO,❌ 暫避觀望
-107.14,-1.19,0.0,-0.29,📉 獲利侵蝕,N/A,2026-03,2025,欣技,-35.550000000000004,15.0,130.55,-237.69,-7.95,N/A,-108.77,6160.TWO,⚪ 數據不足
29.57,10.18,12.434002111932417,1.51,⚠️ 獲利稀釋,N/A,2026-03,2025,裕慶-KY,284.1,235.5,267.4,-237.82999999999998,-4.74,N/A,-25.35,6957.TW,⚪ 中性觀察
-15.53,14.65,5.770248808893594,4.35,📉 獲利侵蝕,26.73%,2026-03,2025,聚陽,566.7,218.0,222.48,-238.01,-3.08,13.46%,-12.17,1477.TW,⚪ 中性觀察
-36.51,1.35,0.0,0.4,📉 獲利侵蝕,N/A,2026-03,2025,立弘,0.0,24.1499996185,201.51,-238.01999999999998,5.28,N/A,28.57,1780.TWO,⚪ 數據不足
-45.95,0.2,151.47058823529414,0.2,📉 獲利侵蝕,23.68%,2026-03,2025,協易機,2.55,25.75,192.3,-238.25,12.02,-4.87%,-87.1,4533.TWO,❌ 暫避觀望
-54.02,40.23,9.46163307786924,4.46,📉 獲利侵蝕,N/A,2026-03,2025,旭隼,1585.35,1000.0,184.49,-238.51000000000002,-10.05,N/A,-16.23,6409.TW,⚪ 中性觀察
236.36,5.59,39.34799090219863,3.37,⚠️ 獲利稀釋,N/A,2026-03,2025,南俊國際,197.85000000000002,519.0,475.0,-238.64,26.42,N/A,82.47,6584.TWO,❌ 暫避觀望
6.12,2.23,9.043478260869565,0.53,⚠️ 獲利稀釋,N/A,2026-03,2025,詠業,86.25,52.0,245.05,-238.93,7.01,N/A,5.83,6792.TW,⚪ 中性觀察
194.87,3.66,3.940913988193979,2.3,⚠️ 獲利稀釋,24.99%,2026-03,2025,中再保,134.55,35.3499984741,434.06,-239.19,0.05,21.14%,16.56,2851.TW,⚪ 中性觀察
-62.5,0.58,25.8500003815,0.03,📉 獲利侵蝕,31.89%,2026-03,2025,南染,15.0,25.8500003815,177.04,-239.54,-20.15,4.46%,3.51,1410.TW,❌ 暫避觀望
-39.13,2.01,10.601415274268867,0.29,📉 獲利侵蝕,N/A,2026-03,2025,彩富,63.6,44.9500007629,200.48,-239.60999999999999,-6.27,N/A,-16.02,5489.TWO,⚪ 中性觀察
-49.09,3.87,6.589310615203938,0.84,📉 獲利侵蝕,N/A,2026-03,2025,宇智,106.65,46.8499984741,190.54,-239.63,-0.56,N/A,7.5,6470.TWO,⚪ 中性觀察
-100.0,-0.2,0.0,0.0,📉 獲利侵蝕,27.81%,2026-03,2025,輔信,-7.5,16.3500003815,139.8,-239.8,4.47,-9.73%,-766.67,2405.TW,⚪ 數據不足
-150.0,1.94,19.33014427076555,-0.18,🏰 高護城河,63.82%,2026-03,2025,友威科,62.699999999999996,80.8000030518,89.96,-239.95999999999998,-34.55,13.96%,-61.35,3580.TWO,❌ 暫避觀望
35.71,-0.63,0.0,-0.09,⚠️ 獲利稀釋,N/A,2026-03,2025,南仁湖,-21.150000000000002,8.5500001907,275.77,-240.05999999999997,9.65,N/A,-29.17,5905.TWO,⚪ 數據不足
55.56,8.49,7.869910625620655,2.42,⚠️ 獲利稀釋,N/A,2026-03,2025,柏文,302.1,158.5,296.91,-241.35000000000002,18.4,N/A,79.87,8462.TW,⚪ 中性觀察
-179.87,-1.98,0.0,-1.23,📉 獲利侵蝕,N/A,2026-03,2025,樂意,-50.550000000000004,25.8500003815,61.56,-241.43,-5.13,N/A,-152.11,7584.TWO,⚪ 數據不足
-9.3,1.28,100.16077170418006,0.4,📉 獲利侵蝕,35.25%,2026-03,2025,科嶠,46.65,311.5,232.91,-242.21,37.66,7.09%,1500.0,4542.TWO,❌ 暫避觀望
-96.55,0.8,25.416667644807692,0.01,📉 獲利侵蝕,N/A,2026-03,2025,訊聯基因,23.400000000000002,39.6500015259,145.71,-242.26,-8.88,N/A,-60.98,4160.TWO,❌ 暫避觀望
125.0,1.16,9.754768184495914,0.72,⚠️ 獲利稀釋,N/A,2026-03,2025,晉倫,55.05,35.7999992371,368.27,-243.26999999999998,3.42,N/A,-21.62,6151.TWO,⚪ 中性觀察
25.0,-1.45,0.0,-0.27,⚠️ 獲利稀釋,23.18%,2026-03,2025,皇家美食,-50.550000000000004,45.1500015259,268.83,-243.82999999999998,40.53,-10.31%,-101.39,4419.TWO,⚪ 數據不足
-13.64,2.67,9.257950799628976,0.57,📉 獲利侵蝕,N/A,2026-03,2025,德勝,84.9,52.4000015259,230.52,-244.16000000000003,-0.76,N/A,13.14,8048.TWO,⚪ 中性觀察
-3.96,13.95,4.472539423599782,4.12,📉 獲利侵蝕,31.73%,2026-03,2025,大塚,551.7,164.5,241.49,-245.45000000000002,15.7,11.86%,7.47,3570.TWO,⚪ 中性觀察
20.59,4.31,30.15873015873016,1.64,⚠️ 獲利稀釋,27.05%,2026-03,2025,上銀,160.64999999999998,323.0,266.18,-245.59,-0.53,4.85%,-22.62,2049.TW,❌ 暫避觀望
31.1,14.66,8.02351011481684,4.6,⚠️ 獲利稀釋,N/A,2026-03,2025,矽創,548.6999999999999,293.5,276.69,-245.59,6.59,N/A,-5.53,8016.TW,⚪ 中性觀察
33.7,2.55,5.953678578051771,1.23,⚠️ 獲利稀釋,N/A,2026-03,2025,山林水,110.1,43.7000007629,279.63,-245.93,51.31,N/A,177.17,8473.TW,⚪ 中性觀察
81.48,-0.9,0.0,-0.05,⚠️ 獲利稀釋,23.50%,2026-03,2025,友訊,-29.1,24.2999992371,327.52,-246.03999999999996,-7.14,-6.21%,-1600.0,2332.TW,⚪ 數據不足
-48.0,1.06,11.946902654867257,0.13,📉 獲利侵蝕,34.78%,2026-03,2025,逸昌,33.9,27.0,199.52,-247.52,-10.64,18.49%,-43.32,3567.TWO,⚪ 中性觀察
62.61,5.32,4.853985793212312,1.87,⚠️ 獲利稀釋,31.94%,2026-03,2025,華勝-KY,190.05,61.5,310.4,-247.78999999999996,-0.48,17.40%,-19.0,2248.TW,⚪ 中性觀察
3.57,1.23,8.32089523772388,0.3,⚠️ 獲利稀釋,30.16%,2026-03,2025,聿新科,40.2,22.2999992371,251.51,-247.94,-3.25,10.81%,-32.77,4161.TWO,⚪ 中性觀察
-100.0,3.61,16.689655172413794,0.0,📉 獲利侵蝕,N/A,2026-03,2025,宏碩系統,108.75,121.0,148.42,-248.42,105.62,N/A,41.57,6895.TWO,❌ 暫避觀望
30.0,3.4,6.405228882826798,0.65,⚠️ 獲利稀釋,29.77%,2026-03,2025,方土霖,91.79999999999998,39.2000007629,279.56,-249.56,-15.95,16.80%,-19.05,4527.TWO,⚪ 中性觀察
133.33,3.2,7.717717946831832,0.63,⚠️ 獲利稀釋,35.72%,2026-03,2025,玖鼎電力,99.9,51.4000015259,383.37,-250.04,-14.06,24.67%,-23.63,4588.TW,⚪ 中性觀察
-105.98,7.21,2.2127658762819147,-0.29,📉 獲利侵蝕,34.44%,2026-03,2025,宏達電,282.0,41.5999984741,144.97,-250.95,-5.85,-79.17%,275.85,2498.TW,⚪ 中性觀察
-145.0,-0.9,0.0,-0.1,📉 獲利侵蝕,N/A,2026-03,2025,訊舟,-26.1,14.9499998093,105.95,-250.95,-46.43,N/A,-278.0,3047.TW,⚪ 數據不足
64.54,12.05,9.51585976627713,4.13,⚠️ 獲利稀釋,N/A,2026-03,2025,jpp-KY,449.25,285.0,315.5,-250.95999999999998,56.24,N/A,1105.15,5284.TW,⚪ 中性觀察
30.0,1.09,8.122806883684209,0.13,⚠️ 獲利稀釋,30.45%,2026-03,2025,佰鴻,42.75000000000001,23.1499996185,281.34,-251.33999999999997,-3.04,11.22%,0.0,3031.TW,⚪ 中性觀察
-152.53,-2.67,0.0,-0.52,📉 獲利侵蝕,31.50%,2026-03,2025,百德,-38.1,39.75,98.96,-251.49,-11.44,-25.78%,-168.99,4563.TWO,⚪ 數據不足
-36.86,18.24,5.2286151826733755,3.82,📉 獲利侵蝕,29.04%,2026-03,2025,瑞鼎,685.65,239.0,215.94,-252.8,-8.12,5.17%,-34.08,3592.TW,⚪ 中性觀察
2933.33,-0.19,387.5000000000001,0.91,🔄 轉虧為盈,N/A,2026-03,2025,寬魚國際,1.4999999999999996,38.75,3186.39,-253.05999999999995,43.01,N/A,-170.37,6101.TWO,❌ 暫避觀望
-18.18,4.36,19.49860724233983,1.26,📉 獲利侵蝕,29.23%,2026-03,2025,揚博,161.55,210.0,234.89,-253.07,3.03,18.00%,-27.93,2493.TW,❌ 暫避觀望
-17.57,7.46,15.537321334039177,1.97,📉 獲利侵蝕,N/A,2026-03,2025,LINEPAY,283.34999999999997,293.5,237.8,-255.37,25.03,N/A,-21.64,7722.TW,❌ 暫避觀望
-6.98,4.3,13.906111603188664,1.22,📉 獲利侵蝕,N/A,2026-03,2025,世界,169.35,157.0,248.4,-255.38,10.3,N/A,12.47,5347.TWO,⚪ 中性觀察
-66.67,0.17,47.80487897926829,0.02,📉 獲利侵蝕,33.04%,2026-03,2025,神隆,6.15,19.6000003815,189.35,-256.02,-7.13,0.80%,-60.47,1789.TW,❌ 暫避觀望
