name,prev_eps_yoy,prev_year,date,status,advice,prev_eps,eps,prev_rev_yoy,pe,est_price,symbol,price,gm,rev_yoy,expansion,om,eps_yoy
太普高,-12.16,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.31,0.5,-17.82,6.201716656330473,69.89999999999999,3284.TWO,28.8999996185,25.16%,167.71,-178.42000000000002,13.35%,-10.71
綠界科技*,117.01,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.21,0.55,8.73,4.738461616707692,146.25,6763.TWO,46.2000007629,N/A,168.81,-178.65,N/A,-9.84
天鉞電,-50.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.03,0.1,10.32,0.0,-4.35,5251.TWO,30.25,N/A,162.23,-178.89999999999998,N/A,-16.67
中菲,-0.37,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,8.57,1.42,7.88,4.78437356934551,295.65000000000003,5403.TWO,94.3000030518,N/A,152.96,-179.3,N/A,-26.34
嘉威,-99.85,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.01,0.48,-24.49,18.35714340207143,21.0,3557.TW,25.7000007629,N/A,97.83,-179.72,N/A,-81.89
聯鈞,31.15,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,5.01,0.69,13.44,41.078838174273855,180.75,3450.TW,495.0,26.67%,109.26,-179.77,15.62%,-70.51
岱稜,16.97,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.57,0.92,0.49,5.237659893702012,164.1,3303.TWO,57.2999992371,N/A,156.53,-179.86,N/A,-23.33
中電,-94.0,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.03,0.13,-8.17,55.41666746125,3.6,1611.TW,13.3000001907,37.93%,188.41,-180.07999999999998,11.05%,8.33
森田,-56.63,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.27,0.57,-4.28,6.13421564516068,79.35,8410.TWO,32.4500007629,N/A,131.75,-180.4,N/A,-48.65
虎山,-31.43,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.04,1.18,22.39,6.197916799123264,172.79999999999998,7736.TW,71.4000015259,N/A,156.16,-180.68,N/A,-24.52
波力-KY,-10.98,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.03,0.83,-1.52,4.2609351432880835,397.80000000000007,8467.TW,113.0,N/A,113.25,-180.94,N/A,-67.69
坤悅,66.99,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.44,2.45,55.14,1.664265157168588,208.2,5206.TWO,23.1000003815,N/A,334.61,-182.03,N/A,152.58
宏齊,66.67,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.05,0.02,5.6,2839.9999618499974,0.15000000000000013,6168.TW,28.3999996185,N/A,282.06,-182.06,N/A,100.0
東訊,18.37,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.76,-0.12,16.01,0.0,-23.549999999999997,2321.TW,13.5,29.80%,228.74,-183.29000000000002,-5.26%,45.45
倫飛,2.69,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.2,0.83,20.5,6.972754639162463,148.65,2364.TW,69.0999984741,39.87%,140.62,-183.38,7.82%,-42.76
科懋,-85.58,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.97,-1.18,4.22,0.0,-152.85,6496.TWO,24.75,N/A,148.52,-183.4,N/A,-34.88
宸曜,-8.99,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.9,2.6,13.67,9.766050054406964,275.7,6922.TWO,179.5,N/A,186.36,-184.0,N/A,2.36
優盛,-5.88,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.36,-0.11,-1.34,0.0,-13.799999999999999,4121.TWO,13.6499996185,33.58%,192.47,-184.14,-3.01%,8.33
安格,137.2,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.57,0.01,-15.36,6.46153828095858,126.74999999999999,6684.TWO,54.5999984741,N/A,84.83,-184.59,N/A,-99.76
艾訊,-37.99,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.68,2.25,1.82,13.076199435559738,159.45,3088.TWO,139.0,33.38%,277.35,-185.04000000000002,10.77%,92.31
生展,13.09,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.02,1.23,6.1,3.4503154574132493,380.4,8279.TWO,87.5,N/A,139.57,-185.14999999999998,N/A,-45.58
統一,-5.22,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.45,1.15,2.32,8.289054197662061,141.15,1216.TW,78.0,31.73%,211.77,-185.4,2.59%,26.37
碩網,22.61,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.65,0.42,5.66,9.145161413370968,92.99999999999999,7547.TWO,56.7000007629,N/A,183.17,-185.5,N/A,-2.33
凌通,-54.63,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.03,0.5,-13.56,16.091954022988507,52.2,4952.TW,56.0,N/A,204.61,-185.56,N/A,19.05
宏觀,4.76,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.0,1.34,6.74,17.067833698030633,137.10000000000002,6568.TWO,156.0,N/A,192.19,-185.79,N/A,6.4
帝寶,-26.4,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,13.97,4.41,-3.69,4.174311926605505,490.50000000000006,6605.TW,136.5,N/A,173.42,-185.92,N/A,-12.5
融程電,4.56,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,7.39,1.8,19.07,10.382201939532232,262.95,3416.TW,182.0,38.51%,182.83,-186.06,18.05%,-3.23
嘉基,-65.38,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.8,1.02,-25.1,88.10916179337232,76.95,6715.TW,452.0,N/A,232.47,-186.09,N/A,46.38
可成,-37.78,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.33,2.63,3.18,8.05921052631579,364.8,2474.TW,196.0,33.00%,147.7,-186.16,13.69%,-38.46
富鼎,19.71,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,5.73,1.57,6.37,25.389755011135854,202.05000000000004,8261.TW,342.0,N/A,195.24,-186.21,N/A,9.03
茂達,31.94,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,13.04,3.68,22.89,12.655800575263664,469.34999999999997,6138.TWO,396.0,N/A,226.99,-186.28,N/A,40.71
欣陸,25.87,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.8,0.33,11.98,6.0144927536231885,51.74999999999999,3703.TW,20.75,13.84%,746.29,-186.28999999999996,7.24%,560.0
上亞科技,-129.33,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.72,-0.31,-20.79,0.0,-57.3,6130.TWO,24.4500007629,N/A,205.02,-186.60000000000002,N/A,18.42
聯電,-11.97,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,3.34,1.29,2.26,18.213866039952997,127.64999999999999,2303.TW,155.0,30.67%,295.15,-187.08999999999997,19.78%,108.06
昶和,-77.66,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.21,0.17,-23.26,0.0,-0.5999999999999996,1468.TW,12.1499996185,18.12%,152.59,-187.21,2.42%,-34.62
德晉,58.98,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.11,-0.31,-72.48,0.0,-46.50000000000001,3466.TWO,33.6500015259,-8.98%,249.55,-187.35000000000002,-223.66%,62.2
磐儀,-63.43,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.49,-0.07,29.3,0.0,-0.5999999999999996,3594.TWO,51.7000007629,41.27%,254.52,-187.85000000000002,10.21%,66.67
大銀微系統,294.12,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,2.01,0.96,20.44,45.603271983640084,73.35,4576.TW,223.0,38.42%,306.09,-187.90999999999997,13.23%,118.18
宜特,-34.26,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.81,2.05,11.44,11.290322580645164,213.89999999999998,3289.TWO,161.0,25.60%,207.08,-188.26000000000002,4.49%,18.82
五鼎,27.34,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.63,0.81,5.0,6.685268027433036,67.19999999999999,1733.TW,29.9500007629,30.15%,219.52,-188.87,7.57%,30.65
上福,-431.94,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-9.56,0.28,-4.71,0.0,-268.8,6128.TW,20.2000007629,N/A,147.3,-188.97000000000003,N/A,-41.67
百和,-13.68,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.1,0.87,2.05,4.27014210778199,158.25,9938.TW,45.0499992371,N/A,145.78,-189.29,N/A,-43.51
強信-KY,48.04,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.02,0.76,6.92,4.520917678812416,111.15,4560.TW,33.5,33.75%,171.96,-189.35000000000002,16.61%,-17.39
營邦,-38.69,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,15.5,1.54,-11.96,13.865438731133281,586.35,3693.TWO,542.0,29.12%,107.78,-189.51,0.48%,-81.73
世禾,17.2,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,8.36,2.46,16.17,9.647451167222487,314.85,3551.TWO,202.5,36.55%,205.07,-189.9,18.42%,15.17
華城,-6.3,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,13.99,3.29,20.89,23.98204552741263,467.85,1519.TW,748.0,42.20%,200.1,-190.43,19.22%,9.67
普安,-49.1,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.13,0.33,-10.89,31.490683703664597,24.15,2495.TW,50.7000007629,43.31%,194.32,-191.19,9.76%,3.13
友輝,-18.35,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.77,1.9,2.41,5.127807664461657,193.65,4933.TWO,66.1999969482,28.71%,174.54,-191.64999999999998,12.48%,-17.11
迎廣,-7.65,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.77,1.33,11.78,8.846625579644172,122.25,6117.TW,72.0999984741,N/A,369.13,-192.04999999999998,N/A,177.08
創業家,53.77,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.92,-0.03,-52.73,0.0,-30.450000000000003,8477.TWO,15.8999996185,N/A,286.81,-192.17000000000002,N/A,94.64
幸康,61.93,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.53,1.38,19.44,6.717018826606243,148.95,3332.TWO,66.6999969482,N/A,231.62,-192.23000000000002,N/A,39.39
騰輝電子-KY,-2.81,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.85,1.73,0.88,24.330900243309006,184.95,6672.TW,300.0,N/A,257.27,-192.51,N/A,64.76
凱衛,-102.22,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.06,-0.67,12.63,0.0,-22.8,5201.TWO,26.8500003815,N/A,89.63,-192.66,N/A,-103.03
揚智,-35.42,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.43,-0.48,-29.93,0.0,-106.95,3041.TW,26.75,5.61%,172.74,-192.74,-198.78%,-20.0
世德,-77.5,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.34,1.96,-9.64,12.900763067576337,78.60000000000001,2066.TWO,67.5999984741,19.80%,190.77,-194.24,-4.97%,-3.47
智崴,-356.73,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.87,0.67,-3.81,0.0,-137.10000000000002,5263.TWO,101.0,N/A,396.14,-194.54999999999998,N/A,201.59
視陽,39.41,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,14.08,3.82,15.02,6.198589894242068,510.59999999999997,6782.TW,211.0,N/A,219.37,-195.34,N/A,24.03
意德士,19.42,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.1,2.52,19.26,14.818707304256437,285.45000000000005,7556.TWO,282.0,N/A,218.89,-195.95999999999998,N/A,22.93
晶采,-31.2,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,0.44,-0.92,6.369047619047619,63.0,8049.TWO,26.75,N/A,192.14,-196.48999999999998,N/A,-4.35
望隼,10.57,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,12.71,3.66,16.17,6.784238957737528,472.04999999999995,4771.TW,213.5,N/A,206.96,-196.72,N/A,10.24
鴻華先進-創,-73.98,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.15,-0.51,-51.34,0.0,-69.45,2258.TW,32.3499984741,19.82%,126.74,-196.74,-262.93%,-70.0
僑威,8.01,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.07,0.72,16.17,3.8188976878543306,228.6,3078.TWO,58.2000007629,23.99%,135.88,-196.95999999999998,12.10%,-61.08
南寶,-9.03,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,20.25,6.55,0.95,6.768476621417798,795.6,4766.TW,359.0,33.74%,205.28,-197.02,16.17%,8.26
正淩,62.03,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,3.08,0.9,29.59,17.995310668229774,127.95000000000002,8147.TWO,153.5,N/A,226.47,-197.9,N/A,28.57
遠見,-57.53,2025,2026-03,🏰 高護城河,❌ 暫避觀望,0.32,0.04,-4.54,35.18867852556604,15.9,3040.TW,37.2999992371,58.07%,106.5,-198.34,-3.25%,-91.84
鮮活果汁-KY,24.88,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,11.19,3.24,2.94,7.122507122507123,421.2,1256.TW,200.0,24.61%,548.43,-198.42999999999995,6.32%,350.0
鈞興-KY,4.45,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,9.61,2.41,0.1,7.006633499170812,361.8,4571.TW,169.0,33.35%,179.22,-198.67,18.52%,-19.45
立端,-28.08,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.38,0.75,-3.53,8.128179198972532,147.45,6245.TWO,79.9000015259,N/A,168.9,-198.81,N/A,-29.91
中保科,5.71,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.77,1.6,6.29,6.3176895306859215,249.29999999999995,9917.TW,105.0,N/A,199.94,-199.3,N/A,0.64
裕隆,-75.14,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.93,0.35,-15.65,11.220930528255813,38.7,2201.TW,28.9500007629,30.14%,182.28,-199.35,7.44%,-17.07
欣銓,34.97,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,5.99,1.95,7.08,15.856164383561643,219.00000000000003,3264.TWO,231.5,37.83%,253.02,-199.36,26.59%,53.66
樂斯科,-3.49,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.66,0.21,-10.2,8.361582028672316,53.1,6662.TWO,29.6000003815,N/A,223.18,-199.65,N/A,23.53
大研生醫*,-76.4,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.51,0.13,39.1,2.7777777777777777,97.2,7780.TW,18.0,N/A,107.98,-200.55,N/A,-92.57
統一超,-2.88,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,10.78,2.97,3.79,8.565310492505352,420.30000000000007,2912.TW,240.0,34.07%,208.08,-201.63000000000002,2.95%,6.45
喬山,13.11,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,9.06,0.08,13.69,9.327548806941431,207.45,1736.TW,129.0,48.58%,110.9,-202.11,9.78%,-91.21
瀚荃,17.71,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.92,1.17,5.25,11.112385496089448,130.8,8103.TW,96.9000015259,N/A,261.03,-202.12999999999997,N/A,58.9
興勤,-2.81,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.76,2.21,6.85,11.201592471950779,414.45,2428.TW,309.5,39.10%,176.57,-202.16,22.33%,-25.59
勁豐,-14.93,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.64,1.67,-7.81,5.951638303572544,192.29999999999998,6577.TWO,76.3000030518,N/A,219.85,-202.24,N/A,17.61
金興精密,-37.18,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.73,0.82,0.66,7.638888888888889,70.19999999999999,7732.TW,35.75,N/A,201.11,-202.33,N/A,-1.22
互動,2.66,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.78,0.59,6.12,7.3642027558504,168.45000000000002,6486.TWO,82.6999969482,N/A,159.18,-202.45000000000002,N/A,-43.27
台灣虎航,-10.95,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.37,2.91,2.9,3.8053097827370412,237.30000000000004,6757.TW,60.2000007629,N/A,244.12,-202.66,N/A,41.46
晶技,-15.57,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,5.28,1.32,5.34,16.14142966948501,195.15000000000003,3042.TW,210.0,32.18%,198.02,-203.09,14.07%,-5.07
昇陽半導體,51.58,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.37,1.61,26.97,28.213309024612578,164.55,8028.TW,309.5,N/A,222.57,-203.17,N/A,19.4
洛��,37.27,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.04,1.95,1.41,3.5463378746562033,200.7,8077.TWO,47.4500007629,N/A,236.89,-203.32999999999998,N/A,33.56
寬宏藝術,242.99,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,18.83,2.08,78.68,2.090725319427353,667.9499999999999,6596.TWO,93.0999984741,N/A,158.08,-203.49,N/A,-45.41
拓凱,-20.89,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,14.92,3.61,-2.91,4.46819469482359,582.4499999999999,4536.TW,173.5,32.65%,174.36,-203.71,10.54%,-29.35
上品,-52.93,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.2,2.52,-26.81,8.179070646014356,397.04999999999995,4770.TW,216.5,28.63%,200.72,-203.8,14.44%,-3.08
聚積,-757.14,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.84,0.01,-19.18,0.0,-56.85,3527.TWO,62.5,39.78%,120.7,-204.03,-22.71%,-83.33
威健生技,20.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.06,-0.27,16.55,0.0,-5.25,6661.TWO,18.1499996185,N/A,169.3,-204.3,N/A,-35.0
百和興業-KY,55.43,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.43,0.17,8.24,4.756447100716332,52.35,8404.TW,16.6000003815,N/A,136.36,-204.88,N/A,-68.52
台耀,180.15,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.67,0.16,2.54,9.318936623604651,90.3,4746.TW,56.0999984741,41.59%,121.25,-205.25,21.37%,-84.0
精聯,7.2,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.34,0.4,0.59,11.396103400681817,46.2,3652.TW,35.0999984741,32.08%,222.99,-205.34,2.52%,17.65
盛群,213.64,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.76,0.3,22.23,29.724772042110093,32.7,6202.TW,64.8000030518,N/A,180.5,-205.5,N/A,-25.0
光譜,2.44,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.72,0.22,-5.88,13.756097933121952,30.749999999999996,5381.TWO,28.2000007629,N/A,170.48,-205.76999999999998,N/A,-35.29
東研信超,205.88,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.58,0.12,8.46,19.671642246537314,50.24999999999999,6840.TWO,65.9000015259,N/A,172.58,-205.91000000000003,N/A,-33.33
橙的,13.37,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.12,0.04,21.26,8.449197962967913,56.1,4554.TWO,31.6000003815,42.45%,110.07,-206.02999999999997,4.92%,-95.96
得利影,36.84,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.36,-0.22,-7.24,0.0,-16.8,6144.TWO,14.1999998093,N/A,123.19,-206.51999999999998,N/A,-83.33
全譜,44.71,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.47,-0.07,19.96,0.0,-28.650000000000002,6228.TWO,20.2000007629,N/A,73.39,-206.72000000000003,N/A,-133.33
波若威,8.17,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.22,3.03,14.65,56.598016781083146,196.64999999999998,3163.TWO,742.0,18.26%,603.64,-206.91999999999996,5.03%,396.72
華興,-87.27,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.07,0.05,-10.97,134.5454562790909,1.6500000000000001,6164.TW,14.8000001907,N/A,156.93,-206.93,N/A,-50.0
浩鼎,-77.68,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-15.61,-3.35,-6.55,0.0,-444.0,4174.TWO,29.5,-76.10%,134.38,-207.06,-2289.99%,-72.68
晶焱,-30.29,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.18,0.54,-10.51,13.075880758807589,110.7,6411.TWO,96.5,N/A,195.47,-207.14,N/A,-11.67
鈺寶-創,-131.88,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,-0.22,-0.02,-12.58,311.6666793816666,0.9000000000000001,3150.TW,18.7000007629,40.07%,96.33,-207.44,-42.60%,-111.11
富堡,-147.37,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.45,-0.06,-6.89,0.0,-24.45,8929.TWO,14.4499998093,N/A,285.71,-207.92999999999998,N/A,77.78
聚和,17.48,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.87,1.19,2.77,7.07535140816092,117.45,6509.TWO,55.4000015259,N/A,254.89,-207.98,N/A,46.91
鼎翰,38.68,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,19.63,4.56,31.04,4.279905842071475,700.9499999999999,3611.TWO,200.0,32.53%,225.85,-208.01999999999998,8.38%,17.83
昇銳,-22.16,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.32,0.31,-0.14,8.436425854673539,43.650000000000006,3128.TWO,24.5499992371,N/A,160.69,-208.15,N/A,-47.46
威強電,-46.9,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.63,0.96,-4.78,10.318021021684334,127.35000000000001,3022.TW,87.5999984741,33.30%,154.92,-208.32,5.30%,-53.4
特力,-64.62,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.23,0.32,-8.72,33.65079486174603,9.450000000000001,2908.TW,21.2000007629,N/A,321.84,-208.51,N/A,113.33
祺驊,28.24,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.18,0.58,12.31,6.150712986334012,73.65,1593.TWO,30.2000007629,31.32%,247.51,-209.41,10.89%,38.1
沛亨,7.67,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.6,3.0,16.7,32.39100817438692,220.2,6291.TWO,475.5,N/A,395.26,-209.54999999999998,N/A,185.71
統振,32.45,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.49,1.09,9.65,4.865116208102326,161.25,6170.TWO,52.2999992371,N/A,219.66,-209.56,N/A,10.1
進典,-7.56,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.2,0.4,11.04,8.01980198019802,75.75,6843.TWO,40.5,N/A,179.87,-209.69,N/A,-29.82
金洲,39.0,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.13,0.83,12.91,3.2394365685513082,223.65,4417.TWO,48.2999992371,29.73%,182.02,-209.85000000000002,19.04%,-27.83
環球晶,-25.74,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,15.29,3.97,-3.24,33.013698630136986,547.5,6488.TWO,1205.0,N/A,240.11,-209.95000000000002,N/A,30.16
全友,35.71,2025,2026-03,🏰 高護城河,❌ 暫避觀望,0.2,0.16,4.08,142.2222278737037,4.050000000000001,2305.TW,38.4000015259,51.08%,288.05,-210.27,3.74%,77.78
保瑞,-38.71,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,23.9,0.21,9.11,6.551193225558121,974.25,6472.TW,425.5,N/A,111.76,-210.28,N/A,-98.52
台半,9.66,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,2.07,0.7,21.08,28.23275862068966,69.6,5425.TWO,131.0,N/A,258.92,-211.19000000000003,N/A,47.73
商億-KY,-48.17,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.3,0.66,-7.32,8.716814159292035,84.75,8482.TW,49.25,N/A,219.95,-211.48,N/A,8.47
勝悅-KY,50.57,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.61,-0.3,-11.95,0.0,-68.24999999999999,1340.TW,5.7100000381,-118.96%,200.76,-211.87,-391.42%,-11.11
榮昌,25.0,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.5,0.7,22.61,6.528821863922305,119.7,3684.TWO,52.0999984741,34.09%,237.63,-212.18,7.78%,25.45
皇將,216.0,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.51,-0.11,12.21,7.196029776674938,60.45,4744.TWO,29.0,42.43%,72.97,-212.26,14.38%,-139.29
眾達-KY,34.45,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.48,-1.18,-1.54,16.059957173447536,140.1,4977.TW,150.0,N/A,221.69,-213.1,N/A,8.59
保綠-KY,25.86,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.73,0.26,1.95,10.085714067714287,26.25,8423.TWO,17.6499996185,N/A,299.79,-214.08000000000004,N/A,85.71
聯一光,-24.29,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.06,0.47,28.48,36.64948374953609,29.099999999999998,3441.TWO,71.0999984741,25.59%,234.71,-214.20000000000002,8.79%,20.51
日勝生,3612.5,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.85,0.06,-12.89,1.3282172373081467,127.04999999999998,2547.TW,11.25,47.97%,117.28,-215.07,18.04%,-97.79
立��,-58.24,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.38,0.17,5.25,189.62963245518512,4.050000000000001,8111.TWO,51.2000007629,N/A,196.24,-215.29000000000002,N/A,-19.05
三芳,-23.39,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.85,0.97,0.33,4.860088365243004,101.85,1307.TW,33.0,31.96%,205.88,-216.07,13.66%,-10.19
松瑞藥,203.51,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,0.29,-1.28,4.6095444685466385,69.14999999999999,4167.TWO,21.25,30.12%,140.17,-216.39999999999998,9.56%,-76.23
西柏,-1950.0,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.83,0.03,11.77,0.0,-38.1,3541.TWO,22.3500003815,36.41%,166.87,-216.87,-11.64%,-50.0
橘子,-112.99,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.53,0.63,-19.95,0.0,-0.4500000000000004,6180.TWO,46.75,N/A,176.26,-217.38,N/A,-41.12
世坤,-3.53,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.83,1.13,3.54,4.863013524440639,131.4,4305.TWO,42.5999984741,31.11%,221.19,-218.46,23.00%,2.73
東森,60.48,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.99,0.3,-4.79,3.9912282374780705,68.39999999999999,2614.TW,18.2000007629,34.49%,225.94,-218.8,10.29%,7.14
哲固,-73.65,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.47,0.08,-5.05,25.913042814869566,17.25,3434.TWO,29.7999992371,17.99%,130.8,-219.04000000000002,0.82%,-88.24
華容,0.0,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.39,0.11,1.99,96.07595129860759,11.85,5328.TWO,75.9000015259,N/A,339.6,-219.60000000000002,N/A,120.0
