prev_year,gm,rev_yoy,prev_eps_yoy,om,eps,date,status,advice,prev_eps,name,eps_yoy,symbol,expansion,price,pe,est_price,prev_rev_yoy
2025,37.27%,202.94,-18.46,21.78%,1.06,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,2.97,全新,24.71,2455.TW,-178.23,330.5,47.214285714285715,105.0,4.29
2025,25.16%,167.71,-12.16,13.35%,0.5,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.31,太普高,-10.71,3284.TWO,-178.42000000000002,28.3500003815,6.083691068991417,69.89999999999999,-17.82
2025,N/A,168.81,117.01,N/A,0.55,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.21,綠界科技*,-9.84,6763.TWO,-178.65,45.9000015259,4.707692464194872,146.25,8.73
2025,N/A,162.23,-50.0,N/A,0.1,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.03,天鉞電,-16.67,5251.TWO,-178.89999999999998,29.3999996185,0.0,-4.35,10.32
2025,N/A,152.96,-0.37,N/A,1.42,2026-03,📉 獲利侵蝕,⚪ 中性觀察,8.57,中菲,-26.34,5403.TWO,-179.3,94.4000015259,4.789447058645357,295.65000000000003,7.88
2025,N/A,97.83,-99.85,N/A,0.48,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.01,嘉威,-81.89,3557.TW,-179.72,25.6000003815,18.285714558214288,21.0,-24.49
2025,26.67%,109.26,31.15,15.62%,0.69,2026-03,📉 獲利侵蝕,❌ 暫避觀望,5.01,聯鈞,-70.51,3450.TW,-179.77,502.0,41.65975103734439,180.75,13.44
2025,N/A,156.53,16.97,N/A,0.92,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.57,岱稜,-23.33,3303.TWO,-179.86,59.2000007629,5.411334621837295,164.1,0.49
2025,37.93%,188.41,-94.0,11.05%,0.13,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.03,中電,8.33,1611.TW,-180.07999999999998,13.1499996185,54.79166507708333,3.6,-8.17
2025,N/A,131.75,-56.63,N/A,0.57,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.27,森田,-48.65,8410.TWO,-180.4,32.7000007629,6.181474624366729,79.35,-4.28
2025,N/A,156.16,-31.43,N/A,1.18,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.04,虎山,-24.52,7736.TW,-180.68,70.4000015259,6.111111243567708,172.79999999999998,22.39
2025,N/A,113.25,-10.98,N/A,0.83,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.03,波力-KY,-67.69,8467.TW,-180.94,114.5,4.317496229260935,397.80000000000007,-1.52
2025,N/A,334.61,66.99,N/A,2.45,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.44,坤悅,152.58,5206.TWO,-182.03,22.8500003815,1.6462536297910664,208.2,55.14
2025,N/A,282.06,66.67,N/A,0.02,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.05,宏齊,100.0,6168.TW,-182.06,28.8500003815,2885.000038149997,0.15000000000000013,5.6
2025,29.80%,228.74,18.37,-5.26%,-0.12,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.76,東訊,45.45,2321.TW,-183.29000000000002,13.8500003815,0.0,-23.549999999999997,16.01
2025,39.87%,140.62,2.69,7.82%,0.83,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.2,倫飛,-42.76,2364.TW,-183.38,68.0,6.86175580221998,148.65,20.5
2025,N/A,148.52,-85.58,N/A,-1.18,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.97,科懋,-34.88,6496.TWO,-183.4,25.3500003815,0.0,-152.85,4.22
2025,N/A,186.36,-8.99,N/A,2.6,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.9,宸曜,2.36,6922.TWO,-184.0,177.5,9.657236126224158,275.7,13.67
2025,33.58%,192.47,-5.88,-3.01%,-0.11,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.36,優盛,8.33,4121.TWO,-184.14,13.3000001907,0.0,-13.799999999999999,-1.34
2025,N/A,84.83,137.2,N/A,0.01,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.57,安格,-99.76,6684.TWO,-184.59,53.9000015259,6.378698405431954,126.74999999999999,-15.36
2025,33.38%,277.35,-37.99,10.77%,2.25,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.68,艾訊,92.31,3088.TWO,-185.04000000000002,144.0,13.546566321730952,159.45,1.82
2025,N/A,139.57,13.09,N/A,1.23,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.02,生展,-45.58,8279.TWO,-185.14999999999998,88.0,3.470031545741325,380.4,6.1
2025,31.73%,211.77,-5.22,2.59%,1.15,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.45,統一,26.37,1216.TW,-185.4,78.4000015259,8.331562330063761,141.15,2.32
2025,N/A,183.17,22.61,N/A,0.42,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.65,碩網,-2.33,7547.TWO,-185.5,57.5,9.274193548387098,92.99999999999999,5.66
2025,N/A,204.61,-54.63,N/A,0.5,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.03,凌通,19.05,4952.TW,-185.56,57.7999992371,16.609195183074714,52.2,-13.56
2025,N/A,192.19,4.76,N/A,1.34,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.0,宏觀,6.4,6568.TWO,-185.79,156.0,17.067833698030633,137.10000000000002,6.74
2025,N/A,173.42,-26.4,N/A,4.41,2026-03,📉 獲利侵蝕,⚪ 中性觀察,13.97,帝寶,-12.5,6605.TW,-185.92,126.0,3.8532110091743115,490.50000000000006,-3.69
2025,38.51%,182.83,4.56,18.05%,1.8,2026-03,📉 獲利侵蝕,⚪ 中性觀察,7.39,融程電,-3.23,3416.TW,-186.06,181.5,10.353679406731318,262.95,19.07
2025,N/A,232.47,-65.38,N/A,1.02,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.8,嘉基,46.38,6715.TW,-186.09,391.5,76.3157894736842,76.95,-25.1
2025,33.00%,147.7,-37.78,13.69%,2.63,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.33,可成,-38.46,2474.TW,-186.16,195.5,8.038651315789474,364.8,3.18
2025,N/A,195.24,19.71,N/A,1.57,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,5.73,富鼎,9.03,8261.TW,-186.21,325.0,24.127691165553077,202.05000000000004,6.37
2025,N/A,226.99,31.94,N/A,3.68,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,13.04,茂達,40.71,6138.TWO,-186.28,376.0,12.016618728028124,469.34999999999997,22.89
2025,13.84%,746.29,25.87,7.24%,0.33,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.8,欣陸,560.0,3703.TW,-186.28999999999996,20.6000003815,5.971014603333334,51.74999999999999,11.98
2025,N/A,205.02,-129.33,N/A,-0.31,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.72,上亞科技,18.42,6130.TWO,-186.60000000000002,26.2000007629,0.0,-57.3,-20.79
2025,30.67%,295.15,-11.97,19.78%,1.29,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,3.34,聯電,108.06,2303.TW,-187.08999999999997,156.0,18.331374853113985,127.64999999999999,2.26
2025,18.12%,152.59,-77.66,2.42%,0.17,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.21,昶和,-34.62,1468.TW,-187.21,12.1999998093,0.0,-0.5999999999999996,-23.26
2025,-8.98%,249.55,58.98,-223.66%,-0.31,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.11,德晉,62.2,3466.TWO,-187.35000000000002,33.2999992371,0.0,-46.50000000000001,-72.48
2025,41.27%,254.52,-63.43,10.21%,-0.07,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.49,磐儀,66.67,3594.TWO,-187.85000000000002,51.5,0.0,-0.5999999999999996,29.3
2025,38.42%,306.09,294.12,13.23%,0.96,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,2.01,大銀微系統,118.18,4576.TW,-187.90999999999997,218.0,44.580777096114524,73.35,20.44
2025,25.60%,207.08,-34.26,4.49%,2.05,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.81,宜特,18.82,3289.TWO,-188.26000000000002,161.5,11.32538569424965,213.89999999999998,11.44
2025,30.15%,219.52,27.34,7.57%,0.81,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.63,五鼎,30.65,1733.TW,-188.87,30.2999992371,6.763392686852679,67.19999999999999,5.0
2025,N/A,147.3,-431.94,N/A,0.28,2026-03,🔄 轉虧為盈,⚪ 數據不足,-9.56,上福,-41.67,6128.TW,-188.97000000000003,20.3500003815,0.0,-268.8,-4.71
2025,N/A,145.78,-13.68,N/A,0.87,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.1,百和,-43.51,9938.TW,-189.29,46.1500015259,4.37440772757346,158.25,2.05
2025,33.75%,171.96,48.04,16.61%,0.76,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.02,強信-KY,-17.39,4560.TW,-189.35000000000002,34.2999992371,4.628879789082322,111.15,6.92
2025,29.12%,107.78,-38.69,0.48%,1.54,2026-03,📉 獲利侵蝕,⚪ 中性觀察,15.5,營邦,-81.73,3693.TWO,-189.51,516.0,13.200306983883346,586.35,-11.96
2025,36.55%,205.07,17.2,18.42%,2.46,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,8.36,世禾,15.17,3551.TWO,-189.9,203.5,9.69509290138161,314.85,16.17
2025,42.20%,200.1,-6.3,19.22%,3.29,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,13.99,華城,9.67,1519.TW,-190.43,721.0,23.116383456235972,467.85,20.89
2025,43.31%,194.32,-49.1,9.76%,0.33,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.13,普安,3.13,2495.TW,-191.19,52.5,32.608695652173914,24.15,-10.89
2025,28.71%,174.54,-18.35,12.48%,1.9,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.77,友輝,-17.11,4933.TWO,-191.64999999999998,62.5999984741,4.848954180797831,193.65,2.41
2025,N/A,369.13,-7.65,N/A,1.33,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.77,迎廣,177.08,6117.TW,-192.04999999999998,72.4000015259,8.88343577004908,122.25,11.78
2025,N/A,286.81,53.77,N/A,-0.03,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.92,創業家,94.64,8477.TWO,-192.17000000000002,16.1499996185,0.0,-30.450000000000003,-52.73
2025,N/A,231.62,61.93,N/A,1.38,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.53,幸康,39.39,3332.TWO,-192.23000000000002,66.3000030518,6.676737467452166,148.95,19.44
2025,N/A,257.27,-2.81,N/A,1.73,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.85,騰輝電子-KY,64.76,6672.TW,-192.51,298.0,24.168694241686946,184.95,0.88
2025,N/A,89.63,-102.22,N/A,-0.67,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.06,凱衛,-103.03,5201.TWO,-192.66,27.2000007629,0.0,-22.8,12.63
2025,5.61%,172.74,-35.42,-198.78%,-0.48,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.43,揚智,-20.0,3041.TW,-192.74,26.4500007629,0.0,-106.95,-29.93
2025,19.80%,190.77,-77.5,-4.97%,1.96,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.34,世德,-3.47,2066.TWO,-194.24,66.0,12.595419847328245,78.60000000000001,-9.64
2025,N/A,396.14,-356.73,N/A,0.67,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.87,智崴,201.59,5263.TWO,-194.54999999999998,101.0,0.0,-137.10000000000002,-3.81
2025,N/A,219.37,39.41,N/A,3.82,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,14.08,視陽,24.03,6782.TW,-195.34,208.0,6.110458284371328,510.59999999999997,15.02
2025,N/A,218.89,19.42,N/A,2.52,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.1,意德士,22.93,7556.TWO,-195.95999999999998,260.0,13.662637940094587,285.45000000000005,19.26
2025,N/A,192.14,-31.2,N/A,0.44,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,晶采,-4.35,8049.TWO,-196.48999999999998,26.6499996185,6.345238004404762,63.0,-0.92
2025,N/A,206.96,10.57,N/A,3.66,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,12.71,望隼,10.24,4771.TW,-196.72,213.0,6.768350810295519,472.04999999999995,16.17
2025,19.82%,126.74,-73.98,-262.93%,-0.51,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.15,鴻華先進-創,-70.0,2258.TW,-196.74,31.7999992371,0.0,-69.45,-51.34
2025,23.99%,135.88,8.01,12.10%,0.72,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.07,僑威,-61.08,3078.TWO,-196.95999999999998,56.2000007629,3.6876640920538053,228.6,16.17
2025,33.74%,205.28,-9.03,16.17%,6.55,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,20.25,南寶,8.26,4766.TW,-197.02,339.5,6.400829562594269,795.6,0.95
2025,N/A,226.47,62.03,N/A,0.9,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,3.08,正淩,28.57,8147.TWO,-197.9,148.5,17.40914419695193,127.95000000000002,29.59
2025,58.07%,106.5,-57.53,-3.25%,0.04,2026-03,🏰 高護城河,❌ 暫避觀望,0.32,遠見,-91.84,3040.TW,-198.34,37.5,35.37735849056604,15.9,-4.54
2025,24.61%,548.43,24.88,6.32%,3.24,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,11.19,鮮活果汁-KY,350.0,1256.TW,-198.42999999999995,197.5,7.033475783475784,421.2,2.94
2025,33.35%,179.22,4.45,18.52%,2.41,2026-03,📉 獲利侵蝕,⚪ 中性觀察,9.61,鈞興-KY,-19.45,4571.TW,-198.67,165.5,6.861525704809287,361.8,0.1
2025,N/A,168.9,-28.08,N/A,0.75,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.38,立端,-29.91,6245.TWO,-198.81,80.8000030518,8.219735814018312,147.45,-3.53
2025,N/A,199.94,5.71,N/A,1.6,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.77,中保科,0.64,9917.TW,-199.3,107.5,6.468110709987967,249.29999999999995,6.29
2025,30.14%,182.28,-75.14,7.44%,0.35,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.93,裕隆,-17.07,2201.TW,-199.35,28.4500007629,11.02713207864341,38.7,-15.65
2025,37.83%,253.02,34.97,26.59%,1.95,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,5.99,欣銓,53.66,3264.TWO,-199.36,235.0,16.0958904109589,219.00000000000003,7.08
2025,N/A,223.18,-3.49,N/A,0.21,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.66,樂斯科,23.53,6662.TWO,-199.65,29.3999996185,8.30508463799435,53.1,-10.2
2025,N/A,107.98,-76.4,N/A,0.13,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.51,大研生醫*,-92.57,7780.TW,-200.55,17.8999996185,2.762345620138889,97.2,39.1
2025,34.07%,208.08,-2.88,2.95%,2.97,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,10.78,統一超,6.45,2912.TW,-201.63000000000002,241.0,8.600999286224125,420.30000000000007,3.79
2025,48.58%,110.9,13.11,9.78%,0.08,2026-03,📉 獲利侵蝕,⚪ 中性觀察,9.06,喬山,-91.21,1736.TW,-202.11,131.5,9.508315256688359,207.45,13.69
2025,N/A,261.03,17.71,N/A,1.17,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.92,瀚荃,58.9,8103.TW,-202.12999999999997,92.0,10.55045871559633,130.8,5.25
2025,39.10%,176.57,-2.81,22.33%,2.21,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.76,興勤,-25.59,2428.TW,-202.16,325.0,11.762576909156714,414.45,6.85
2025,N/A,219.85,-14.93,N/A,1.67,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.64,勁豐,17.61,6577.TWO,-202.24,80.0,6.2402496099844,192.29999999999998,-7.81
2025,N/A,201.11,-37.18,N/A,0.82,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.73,金興精密,-1.22,7732.TW,-202.33,35.7000007629,7.628205291217949,70.19999999999999,0.66
2025,N/A,159.18,2.66,N/A,0.59,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.78,互動,-43.27,6486.TWO,-202.45000000000002,83.0999984741,7.399821769732859,168.45000000000002,6.12
2025,N/A,244.12,-10.95,N/A,2.91,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.37,台灣虎航,41.46,6757.TW,-202.66,58.2000007629,3.6788875324209855,237.30000000000004,2.9
2025,32.18%,198.02,-15.57,14.07%,1.32,2026-03,📉 獲利侵蝕,❌ 暫避觀望,5.28,晶技,-5.07,3042.TW,-203.09,200.0,15.372790161414295,195.15000000000003,5.34
2025,N/A,222.57,51.58,N/A,1.61,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.37,昇陽半導體,19.4,8028.TW,-203.17,312.5,28.486782133090244,164.55,26.97
2025,N/A,236.89,37.27,N/A,1.95,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.04,洛��,33.56,8077.TWO,-203.32999999999998,47.4500007629,3.5463378746562033,200.7,1.41
2025,N/A,158.08,242.99,N/A,2.08,2026-03,📉 獲利侵蝕,⚪ 中性觀察,18.83,寬宏藝術,-45.41,6596.TWO,-203.49,91.5,2.0547945205479454,667.9499999999999,78.68
2025,32.65%,174.36,-20.89,10.54%,3.61,2026-03,📉 獲利侵蝕,⚪ 中性觀察,14.92,拓凱,-29.35,4536.TW,-203.71,171.5,4.416688127736286,582.4499999999999,-2.91
2025,28.63%,200.72,-52.93,14.44%,2.52,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.2,上品,-3.08,4770.TW,-203.8,217.5,8.216849263316963,397.04999999999995,-26.81
2025,39.78%,120.7,-757.14,-22.71%,0.01,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.84,聚積,-83.33,3527.TWO,-204.03,63.0,0.0,-56.85,-19.18
2025,N/A,169.3,20.0,N/A,-0.27,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.06,威健生技,-35.0,6661.TWO,-204.3,18.25,0.0,-5.25,16.55
2025,N/A,136.36,55.43,N/A,0.17,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.43,百和興業-KY,-68.52,8404.TW,-204.88,16.7999992371,4.813753363065902,52.35,8.24
2025,41.59%,121.25,180.15,21.37%,0.16,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.67,台耀,-84.0,4746.TW,-205.25,54.7999992371,9.102989906495019,90.3,2.54
2025,32.08%,222.99,7.2,2.52%,0.4,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.34,精聯,17.65,3652.TW,-205.34,33.9000015259,11.006494001915584,46.2,0.59
2025,N/A,180.5,213.64,N/A,0.3,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.76,盛群,-25.0,6202.TW,-205.5,73.3000030518,33.623854610917434,32.7,22.23
2025,N/A,170.48,2.44,N/A,0.22,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.72,光譜,-35.29,5381.TWO,-205.76999999999998,27.25,13.29268292682927,30.749999999999996,-5.88
2025,N/A,172.58,205.88,N/A,0.12,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.58,東研信超,-33.33,6840.TWO,-205.91000000000003,66.0,19.701492537313435,50.24999999999999,8.46
2025,42.45%,110.07,13.37,4.92%,0.04,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.12,橙的,-95.96,4554.TWO,-206.02999999999997,31.2000007629,8.34224619328877,56.1,21.26
2025,N/A,123.19,36.84,N/A,-0.22,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.36,得利影,-83.33,6144.TWO,-206.51999999999998,14.1499996185,0.0,-16.8,-7.24
2025,N/A,73.39,44.71,N/A,-0.07,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.47,全譜,-133.33,6228.TWO,-206.72000000000003,19.1000003815,0.0,-28.650000000000002,19.96
2025,18.26%,603.64,8.17,5.03%,3.03,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.22,波若威,396.72,3163.TWO,-206.91999999999996,746.0,56.90312738367658,196.64999999999998,14.65
2025,N/A,156.93,-87.27,N/A,0.05,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.07,華興,-50.0,6164.TW,-206.93,14.9499998093,135.9090891754545,1.6500000000000001,-10.97
2025,-76.10%,134.38,-77.68,-2289.99%,-3.35,2026-03,📉 獲利侵蝕,⚪ 數據不足,-15.61,浩鼎,-72.68,4174.TWO,-207.06,30.2000007629,0.0,-444.0,-6.55
2025,N/A,195.47,-30.29,N/A,0.54,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.18,晶焱,-11.67,6411.TWO,-207.14,97.0,13.143631436314363,110.7,-10.51
2025,40.07%,96.33,-131.88,-42.60%,-0.02,2026-03,📉 獲利侵蝕,❌ 暫避觀望,-0.22,鈺寶-創,-111.11,3150.TW,-207.44,18.2999992371,304.9999872849999,0.9000000000000001,-12.58
2025,N/A,285.71,-147.37,N/A,-0.06,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.45,富堡,77.78,8929.TWO,-207.92999999999998,15.0,0.0,-24.45,-6.89
2025,N/A,254.89,17.48,N/A,1.19,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.87,聚和,46.91,6509.TWO,-207.98,52.2000007629,6.666666764099617,117.45,2.77
2025,32.53%,225.85,38.68,8.38%,4.56,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,19.63,鼎翰,17.83,3611.TWO,-208.01999999999998,201.0,4.301305371281832,700.9499999999999,31.04
2025,N/A,160.69,-22.16,N/A,0.31,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.32,昇銳,-47.46,3128.TWO,-208.15,24.2000007629,8.316151464914089,43.650000000000006,-0.14
2025,33.30%,154.92,-46.9,5.30%,0.96,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.63,威強電,-53.4,3022.TW,-208.32,89.0,10.482921083627797,127.35000000000001,-4.78
2025,N/A,321.84,-64.62,N/A,0.32,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.23,特力,113.33,2908.TW,-208.51,21.8500003815,34.68254028809523,9.450000000000001,-8.72
2025,31.32%,247.51,28.24,10.89%,0.58,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.18,祺驊,38.1,1593.TWO,-209.41,30.2000007629,6.150712986334012,73.65,12.31
2025,N/A,395.26,7.67,N/A,3.0,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.6,沛亨,185.71,6291.TWO,-209.54999999999998,463.5,31.57356948228883,220.2,16.7
2025,N/A,219.66,32.45,N/A,1.09,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.49,統振,10.1,6170.TWO,-209.56,47.25,4.395348837209302,161.25,9.65
2025,N/A,179.87,-7.56,N/A,0.4,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.2,進典,-29.82,6843.TWO,-209.69,40.1500015259,7.950495351663367,75.75,11.04
2025,29.73%,182.02,39.0,19.04%,0.83,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.13,金洲,-27.83,4417.TWO,-209.85000000000002,48.0499992371,3.222669298262911,223.65,12.91
2025,N/A,240.11,-25.74,N/A,3.97,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,15.29,環球晶,30.16,6488.TWO,-209.95000000000002,1350.0,36.986301369863014,547.5,-3.24
2025,51.08%,288.05,35.71,3.74%,0.16,2026-03,🏰 高護城河,❌ 暫避觀望,0.2,全友,77.78,2305.TW,-210.27,36.0,133.33333333333331,4.050000000000001,4.08
2025,N/A,111.76,-38.71,N/A,0.21,2026-03,📉 獲利侵蝕,⚪ 中性觀察,23.9,保瑞,-98.52,6472.TW,-210.28,426.0,6.558891454965358,974.25,9.11
2025,N/A,258.92,9.66,N/A,0.7,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,2.07,台半,47.73,5425.TWO,-211.19000000000003,130.5,28.125000000000004,69.6,21.08
2025,N/A,219.95,-48.17,N/A,0.66,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.3,商億-KY,8.47,8482.TW,-211.48,47.9000015259,8.477876376265487,84.75,-7.32
2025,-118.96%,200.76,50.57,-391.42%,-0.3,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.61,勝悅-KY,-11.11,1340.TW,-211.87,5.5,0.0,-68.24999999999999,-11.95
2025,34.09%,237.63,25.0,7.78%,0.7,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.5,榮昌,25.45,3684.TWO,-212.18,51.2000007629,6.41604019585213,119.7,22.61
2025,42.43%,72.97,216.0,14.38%,-0.11,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.51,皇將,-139.29,4744.TWO,-212.26,28.7999992371,7.146401795806451,60.45,12.21
2025,N/A,221.69,34.45,N/A,-1.18,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.48,眾達-KY,8.59,4977.TW,-213.1,152.5,16.32762312633833,140.1,-1.54
2025,N/A,299.79,25.86,N/A,0.26,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.73,保綠-KY,85.71,8423.TWO,-214.08000000000004,17.8500003815,10.200000218,26.25,1.95
2025,25.59%,234.71,-24.29,8.79%,0.47,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.06,聯一光,20.51,3441.TWO,-214.20000000000002,67.5999984741,34.84536003819588,29.099999999999998,28.48
2025,47.97%,117.28,3612.5,18.04%,0.06,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.85,日勝生,-97.79,2547.TW,-215.07,11.4499998093,1.3518299656788668,127.04999999999998,-12.89
2025,N/A,196.24,-58.24,N/A,0.17,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.38,立��,-19.05,8111.TWO,-215.29000000000002,50.2999992371,186.2962934707407,4.050000000000001,5.25
2025,31.96%,205.88,-23.39,13.66%,0.97,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.85,三芳,-10.19,1307.TW,-216.07,32.1500015259,4.734904495714286,101.85,0.33
2025,30.12%,140.17,203.51,9.56%,0.29,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,松瑞藥,-76.23,4167.TWO,-216.39999999999998,20.9500007629,4.5444687121258145,69.14999999999999,-1.28
2025,36.41%,166.87,-1950.0,-11.64%,0.03,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.83,西柏,-50.0,3541.TWO,-216.87,22.2000007629,0.0,-38.1,11.77
2025,N/A,176.26,-112.99,N/A,0.63,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.53,橘子,-41.12,6180.TWO,-217.38,47.0999984741,0.0,-0.4500000000000004,-19.95
2025,31.11%,221.19,-3.53,23.00%,1.13,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.83,世坤,2.73,4305.TWO,-218.46,42.0999984741,4.805935898869863,131.4,3.54
2025,34.49%,225.94,60.48,10.29%,0.3,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.99,東森,7.14,2614.TW,-218.8,18.2000007629,3.9912282374780705,68.39999999999999,-4.79
2025,17.99%,130.8,-73.65,0.82%,0.08,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.47,哲固,-88.24,3434.TWO,-219.04000000000002,30.0,26.086956521739133,17.25,-5.05
