股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
2023.TW,燁輝,14.00,0.00,-6.27,2,0.27,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.80，建議耐心等待突破。
3454.TW,未知,99.40,0.00,0.00,0,0.00,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3543.TW,州巧,42.45,50.00,-21.55,16,1.96,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 46.40，建議耐心等待突破。
2345.TW,智邦,2070.00,75.00,43.77,7,112.14,持股中,📈 趨勢續強。目前防禦位設於 1495.00，與現價緩衝空間為 27.8%。
3018.TW,隆銘綠能,10.90,46.15,0.76,26,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.40，建議耐心等待突破。
6526.TW,達發,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 455.29，與現價緩衝空間為 nan%。
6843.TWO,進典,nan,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
4584.TWO,君帆,41.80,0.00,-9.38,4,0.86,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 41.90，建議耐心等待突破。
1776.TW,展宇,16.15,20.00,-14.44,9,0.45,持股中,📈 趨勢續強。目前防禦位設於 15.75，與現價緩衝空間為 2.5%。
8240.TWO,華宏,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 50.20，與現價緩衝空間為 nan%。
5601.TWO,台聯櫃,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 35.96，與現價緩衝空間為 nan%。
3686.TW,達能,17.70,12.50,-25.58,15,0.60,持股中,📈 趨勢續強。目前防禦位設於 16.56，與現價緩衝空間為 6.5%。
6933.TW,AMAX-KY,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 122.04，與現價緩衝空間為 nan%。
4183.TWO,福永生技,15.20,0.00,-6.07,2,0.23,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.30，建議耐心等待突破。
2061.TWO,風青,16.10,0.00,0.00,0,0.65,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.05，建議耐心等待突破。
2415.TW,錩新,29.05,50.00,-7.70,12,0.84,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.90，建議耐心等待突破。
1337.TW,再生-KY,5.52,25.00,-18.62,24,0.28,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.66，建議耐心等待突破。
7719.TWO,碳基,40.25,0.00,-12.30,2,2.53,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 42.05，建議耐心等待突破。
6409.TW,旭隼,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 685.50，與現價緩衝空間為 nan%。
3663.TWO,鑫科,70.30,40.00,-20.78,10,4.26,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 76.60，建議耐心等待突破。
6588.TWO,東典光電,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 123.00，與現價緩衝空間為 nan%。
4563.TWO,百德,40.70,0.00,0.00,0,1.19,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 42.00，建議耐心等待突破。
6494.TWO,九齊,nan,80.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 44.80，與現價緩衝空間為 nan%。
6155.TW,鈞寶,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 39.10，與現價緩衝空間為 nan%。
6165.TW,浪凡,nan,42.86,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 47.20，與現價緩衝空間為 nan%。
3707.TWO,漢磊,56.20,0.00,-11.59,3,2.74,持股中,📈 趨勢續強。目前防禦位設於 47.37，與現價緩衝空間為 15.7%。
3064.TWO,泰偉,20.60,100.00,-17.02,4,1.21,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.60，建議耐心等待突破。
8103.TW,瀚荃,nan,33.33,nan,11,nan,持股中,📈 趨勢續強。目前防禦位設於 79.50，與現價緩衝空間為 nan%。
3498.TWO,陽程,84.60,33.33,42.81,5,5.55,持股中,📈 趨勢續強。目前防禦位設於 72.00，與現價緩衝空間為 14.9%。
3297.TWO,杭特,36.90,50.00,-20.27,7,1.73,持股中,📈 趨勢續強。目前防禦位設於 31.73，與現價緩衝空間為 14.0%。
3310.TWO,佳穎,72.30,33.33,-24.42,5,2.81,持股中,📈 趨勢續強。目前防禦位設於 70.00，與現價緩衝空間為 3.2%。
2883.TW,凱基金,20.95,0.00,-2.46,1,0.47,持股中,📈 趨勢續強。目前防禦位設於 20.75，與現價緩衝空間為 1.0%。
9937.TW,全國,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 54.14，與現價緩衝空間為 nan%。
6788.TWO,華景電,nan,60.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 381.00，與現價緩衝空間為 nan%。
6793.TWO,天力離岸,6.19,0.00,0.05,1,0.57,持股中,📈 趨勢續強。目前防禦位設於 5.36，與現價緩衝空間為 13.4%。
6781.TW,AES-KY,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 916.29，與現價緩衝空間為 nan%。
2308.TW,台達電,1840.00,0.00,0.00,0,85.00,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6903.TWO,巨漢,nan,66.67,nan,11,nan,持股中,📈 趨勢續強。目前防禦位設於 303.50，與現價緩衝空間為 nan%。
2324.TW,仁寶,30.35,100.00,3.27,3,1.20,持股中,📈 趨勢續強。目前防禦位設於 26.85，與現價緩衝空間為 11.5%。
00764B.TWO,群益25年美債,27.93,33.33,-12.18,30,0.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.98，建議耐心等待突破。
6108.TW,競國,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 16.35，與現價緩衝空間為 nan%。
4148.TW,全宇生技-KY,38.00,0.00,1.66,7,1.43,建議買入,🚀 今日收盤 38.00 突破關鍵高點 37.30，啟動波段漲勢。
6578.TWO,達邦蛋白,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 17.60，與現價緩衝空間為 nan%。
1907.TW,永豐餘,25.55,0.00,1.37,4,0.76,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.35，建議耐心等待突破。
2375.TW,凱美,88.00,50.00,-2.72,3,4.86,持股中,📈 趨勢續強。目前防禦位設於 68.64，與現價緩衝空間為 22.0%。
00965.TW,元大航太防衛科技,25.51,80.00,-5.13,9,0.49,持股中,📈 趨勢續強。目前防禦位設於 24.01，與現價緩衝空間為 5.9%。
4513.TWO,福裕,16.60,25.00,-20.06,8,0.62,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.95，建議耐心等待突破。
6805.TW,富世達,nan,60.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 1785.00，與現價緩衝空間為 nan%。
2905.TW,三商,14.50,40.00,-15.59,9,0.30,持股中,📈 趨勢續強。目前防禦位設於 14.30，與現價緩衝空間為 1.4%。
2073.TWO,雄順,26.90,33.33,-10.46,11,0.32,持股中,📈 趨勢續強。目前防禦位設於 26.80，與現價緩衝空間為 0.4%。
6969.TW,成信實業*-創,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 27.70，與現價緩衝空間為 nan%。
8201.TW,無敵,nan,0.00,-8.54,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.90，建議耐心等待突破。
5292.TW,華懋,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 204.50，與現價緩衝空間為 nan%。
00958B.TWO,永豐ESG銀行債15+,9.30,0.00,-0.49,2,0.05,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.26，建議耐心等待突破。
3605.TW,宏致,65.60,0.00,-11.65,3,2.64,持股中,📈 趨勢續強。目前防禦位設於 58.48，與現價緩衝空間為 10.9%。
3313.TWO,斐成,12.95,0.00,0.00,0,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.10，建議耐心等待突破。
2474.TW,可成,217.00,100.00,4.44,3,4.54,持股中,📈 趨勢續強。目前防禦位設於 182.14，與現價緩衝空間為 16.1%。
4433.TWO,興采,20.70,0.00,-27.78,12,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.70，建議耐心等待突破。
6272.TW,驊陞,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 29.91，與現價緩衝空間為 nan%。
3013.TW,晟銘電,111.00,33.33,-14.07,5,5.63,持股中,📈 趨勢續強。目前防禦位設於 102.00，與現價緩衝空間為 8.1%。
3529.TWO,力旺,4075.00,75.00,77.81,7,228.21,持股中,📈 趨勢續強。目前防禦位設於 2660.00，與現價緩衝空間為 34.7%。
8436.TWO,大江,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 122.00，與現價緩衝空間為 nan%。
6276.TWO,安鈦克,nan,100.00,-9.32,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 32.15，建議耐心等待突破。
8473.TW,山林水,nan,16.67,nan,11,nan,持股中,📈 趨勢續強。目前防禦位設於 36.28，與現價緩衝空間為 nan%。
6182.TWO,合晶,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 31.29，與現價緩衝空間為 nan%。
6598.TW,ABC-KY,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 21.01，與現價緩衝空間為 nan%。
4931.TWO,新盛力,145.00,40.00,-40.74,10,7.18,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 145.50，建議耐心等待突破。
5284.TW,jpp-KY,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 273.00，與現價緩衝空間為 nan%。
6499.TWO,益安,nan,33.33,-3.55,6,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 91.00，建議耐心等待突破。
2387.TW,精元,40.35,50.00,0.95,15,1.16,建議買入,🚀 今日收盤 40.35 突破關鍵高點 35.05，啟動波段漲勢。
00968B.TWO,元大優息投等債,9.32,28.57,-10.60,14,0.06,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.32，建議耐心等待突破。
2609.TW,陽明,50.70,0.00,-4.67,8,1.01,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 53.40，建議耐心等待突破。
3057.TW,喬鼎,18.60,50.00,-37.45,11,0.96,持股中,📈 趨勢續強。目前防禦位設於 16.16，與現價緩衝空間為 13.1%。
3632.TWO,研勤,9.00,14.29,-36.48,13,0.25,持股中,📈 趨勢續強。目前防禦位設於 8.90，與現價緩衝空間為 1.1%。
5013.TWO,強新,30.10,100.00,-1.90,1,0.70,持股中,📈 趨勢續強。目前防禦位設於 28.59，與現價緩衝空間為 5.0%。
6548.TWO,長科*,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 47.60，與現價緩衝空間為 nan%。
5314.TWO,世紀*,nan,0.00,-11.21,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 84.70，建議耐心等待突破。
00713.TW,元大台灣高息低波,54.00,50.00,-4.28,11,0.51,持股中,📈 趨勢續強。目前防禦位設於 51.47，與現價緩衝空間為 4.7%。
4764.TW,雙鍵,212.50,50.00,60.40,11,13.57,持股中,📈 趨勢續強。目前防禦位設於 111.82，與現價緩衝空間為 47.4%。
2887I.TW,台新新光辛特,9.38,0.00,-0.94,5,0.03,建議買入,🚀 今日收盤 9.38 突破關鍵高點 9.29，啟動波段漲勢。
6472.TW,保瑞,nan,0.00,-11.35,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 440.00，建議耐心等待突破。
6863.TW,永道-KY,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 83.46，與現價緩衝空間為 nan%。
2365.TW,昆盈,34.90,100.00,0.99,1,1.61,持股中,📈 趨勢續強。目前防禦位設於 30.54，與現價緩衝空間為 12.5%。
2425.TW,承啟,30.20,50.00,-6.98,3,1.27,持股中,📈 趨勢續強。目前防禦位設於 25.52，與現價緩衝空間為 15.5%。
4138.TWO,曜亞,63.90,75.00,-4.20,7,0.64,持股中,📈 趨勢續強。目前防禦位設於 61.30，與現價緩衝空間為 4.1%。
3594.TWO,磐儀,47.00,42.86,10.20,13,1.78,持股中,📈 趨勢續強。目前防禦位設於 40.75，與現價緩衝空間為 13.3%。
4561.TWO,健椿,36.65,80.00,25.30,9,1.53,持股中,📈 趨勢續強。目前防禦位設於 31.90，與現價緩衝空間為 13.0%。
6128.TW,上福,nan,28.57,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 20.03，與現價緩衝空間為 nan%。
3008.TW,大立光,2605.00,33.33,-8.07,5,124.64,持股中,📈 趨勢續強。目前防禦位設於 2125.06，與現價緩衝空間為 18.4%。
2313.TW,華通,261.50,0.00,0.00,0,19.79,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6823.TWO,濾能,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 61.55，與現價緩衝空間為 nan%。
2390.TW,云辰,10.10,45.45,-7.69,22,0.24,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.15，建議耐心等待突破。
6175.TWO,立敦,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 44.50，與現價緩衝空間為 nan%。
3540.TWO,曜越,27.10,50.00,-8.78,3,0.79,持股中,📈 趨勢續強。目前防禦位設於 25.72，與現價緩衝空間為 5.1%。
3490.TWO,單井,29.00,50.00,13.36,3,1.42,持股中,📈 趨勢續強。目前防禦位設於 25.80，與現價緩衝空間為 11.0%。
01004T.TW,土銀富邦R2,10.93,16.67,-12.71,11,0.02,持股中,📈 趨勢續強。目前防禦位設於 10.93，與現價緩衝空間為 0.0%。
5321.TWO,美而快,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 22.93，與現價緩衝空間為 nan%。
3379.TWO,彬台,37.30,0.00,-5.42,2,1.37,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 38.20，建議耐心等待突破。
2723.TW,美食-KY,66.60,0.00,-7.64,2,1.94,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 74.70，建議耐心等待突破。
3625.TWO,西勝,16.90,0.00,-24.31,6,0.63,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 17.15，建議耐心等待突破。
3141.TWO,晶宏,44.20,20.00,-45.27,9,1.60,建議買入,🚀 今日收盤 44.20 突破關鍵高點 43.80，啟動波段漲勢。
7740.TW,熙特爾-創,nan,71.43,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 181.50，與現價緩衝空間為 nan%。
6708.TWO,天擎,nan,0.00,-6.18,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 40.50，建議耐心等待突破。
1589.TW,永冠-KY,nan,50.00,-41.29,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.54，建議耐心等待突破。
00785B.TWO,富邦金融投等債,35.20,33.33,-2.70,6,0.24,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 35.01，建議耐心等待突破。
1435.TW,中福,14.10,50.00,-13.46,4,0.65,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.60，建議耐心等待突破。
6291.TWO,沛亨,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 348.32，與現價緩衝空間為 nan%。
2221.TWO,大甲,32.15,60.00,0.56,9,0.83,持股中,📈 趨勢續強。目前防禦位設於 31.00，與現價緩衝空間為 3.6%。
3048.TW,益登,39.35,100.00,-15.82,5,1.65,持股中,📈 趨勢續強。目前防禦位設於 33.16，與現價緩衝空間為 15.7%。
9945.TW,潤泰新,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 24.07，與現價緩衝空間為 nan%。
9904.TW,寶成,nan,40.00,-10.51,10,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 28.90，建議耐心等待突破。
6140.TWO,訊達,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 16.77，與現價緩衝空間為 nan%。
6693.TWO,廣閎科,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 98.60，與現價緩衝空間為 nan%。
4949.TW,有成精密,90.40,33.33,119.09,5,6.09,持股中,📈 趨勢續強。目前防禦位設於 58.62，與現價緩衝空間為 35.2%。
00988A.TW,主動統一全球創新,15.64,0.00,0.00,0,0.54,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6282.TW,康舒,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 43.78，與現價緩衝空間為 nan%。
1312.TW,國喬,14.10,27.27,-1.13,21,0.88,建議買入,🚀 今日收盤 14.10 突破關鍵高點 11.45，啟動波段漲勢。
3049.TW,精金,13.80,50.00,69.29,11,0.96,持股中,📈 趨勢續強。目前防禦位設於 12.50，與現價緩衝空間為 9.4%。
1537.TW,廣隆,125.00,0.00,-7.96,7,1.04,持股中,📈 趨勢續強。目前防禦位設於 124.00，與現價緩衝空間為 0.8%。
7732.TW,金興精密,nan,0.00,-3.28,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 36.00，建議耐心等待突破。
2515.TW,中工,13.85,33.33,3.71,17,0.43,建議買入,🚀 今日收盤 13.85 突破關鍵高點 13.70，啟動波段漲勢。
4566.TW,時碩工業,70.10,40.00,11.50,9,3.53,持股中,📈 趨勢續強。目前防禦位設於 57.32，與現價緩衝空間為 18.2%。
1723.TW,中碳,81.20,57.14,13.66,13,4.58,持股中,📈 趨勢續強。目前防禦位設於 77.60，與現價緩衝空間為 4.4%。
6179.TWO,亞通,nan,0.00,-21.33,6,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 25.30，建議耐心等待突破。
6791.TWO,虎門科技,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 90.13，與現價緩衝空間為 nan%。
00851.TW,台新全球AI,59.75,66.67,-6.30,11,1.13,持股中,📈 趨勢續強。目前防禦位設於 56.60，與現價緩衝空間為 5.3%。
2727.TW,王品,226.00,40.00,-6.39,9,2.68,建議買入,🚀 今日收盤 226.00 突破關鍵高點 217.00，啟動波段漲勢。
00654R.TW,富邦印度反1,6.71,46.15,-7.19,25,0.13,建議買入,🚀 今日收盤 6.71 突破關鍵高點 6.19，啟動波段漲勢。
4414.TW,如興,10.85,0.00,0.00,0,0.37,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2465.TW,麗臺,60.40,25.00,2.44,7,3.19,持股中,📈 趨勢續強。目前防禦位設於 54.50，與現價緩衝空間為 9.8%。
5493.TWO,三聯,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 75.02，與現價緩衝空間為 nan%。
00951.TW,台新日本半導體,15.15,0.00,-6.23,3,0.49,持股中,📈 趨勢續強。目前防禦位設於 13.49，與現價緩衝空間為 10.9%。
6531.TW,愛普*,nan,100.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 504.00，與現價緩衝空間為 nan%。
00400A.TW,未知,11.92,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6264.TWO,富裔,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 5.79，與現價緩衝空間為 nan%。
2457.TW,飛宏,24.75,50.00,-17.22,8,0.87,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.95，建議耐心等待突破。
3322.TWO,建舜電,13.70,100.00,-9.94,2,0.54,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.70，建議耐心等待突破。
