status,date,prev_rev_yoy,advice,prev_eps,eps,expansion,name,prev_year,pe,eps_yoy,rev_yoy,prev_eps_yoy,om,gm,price,symbol,est_price
🌑 雙重衰退,2025-12,-19.89,⚪ 數據不足,-0.91,-1.43,-0.34999999999999787,中茂,2025,0.0,-22.22,-21.87,7.14,N/A,N/A,23.7000007629,5205.TWO,-49.8
⚠️ 獲利稀釋,2025-12,17.35,❌ 暫避觀望,0.73,0.58,-0.3699999999999992,雷虎,2025,61.28318584070797,14.0,14.37,151.72,N/A,N/A,138.5,8033.TW,33.9
🏰 高護城河,2025-12,1.98,⚪ 中性觀察,1.01,1.26,-0.41000000000000014,臺企銀,2025,4.892307574923077,2.44,2.85,4.12,41.10%,97.54%,15.8999996185,2834.TW,48.75
⚠️ 獲利稀釋,2025-12,-0.11,⚪ 中性觀察,2.0,2.57,-0.4299999999999997,聯華,2025,6.006240249609984,4.49,4.92,6.95,11.17%,21.12%,38.5,1229.TW,96.15
⚠️ 獲利稀釋,2025-12,2.68,⚪ 中性觀察,1.81,2.42,-0.4700000000000002,華航,2025,3.0208333944711536,2.11,2.58,5.85,9.36%,18.07%,18.8500003815,2610.TW,93.60000000000001
⚠️ 獲利稀釋,2025-12,92.55,❌ 暫避觀望,13.87,23.46,-0.5,光聖,2025,42.52683732452519,63.72,64.22,66.63,N/A,N/A,2060.0,6442.TW,726.5999999999999
🌑 雙重衰退,2025-12,-47.7,⚪ 中性觀察,0.24,0.58,-0.5799999999999983,昇陽,2025,12.12264186933962,-69.95,-69.37,-46.67,22.63%,42.09%,12.8500003815,3266.TW,15.9
⚠️ 獲利稀釋,2025-12,7.59,⚪ 中性觀察,4.99,6.77,-0.5800000000000001,中保科,2025,6.803130644190247,5.71,6.29,3.81,N/A,N/A,113.0,9917.TW,249.14999999999998
⚠️ 獲利稀釋,2025-12,14.96,⚪ 中性觀察,3.41,9.06,-0.5800000000000001,喬山,2025,8.117326057298772,13.11,13.69,64.73,9.78%,48.58%,119.0,1736.TW,219.9
🌑 雙重衰退,2025-12,0.49,❌ 暫避觀望,2.39,3.7,-0.5899999999999999,三福化,2025,17.728852838933953,-9.76,-9.17,-23.89,10.72%,22.24%,153.0,4755.TW,129.45
⚠️ 獲利稀釋,2025-12,11.43,⚪ 中性觀察,8.52,11.47,-0.6699999999999999,中華資安,2025,8.375893769152196,2.97,3.64,6.85,N/A,N/A,246.0,7765.TW,440.55
⚠️ 獲利稀釋,2025-12,8.94,⚪ 中性觀察,11.25,14.36,-0.7399999999999984,宏�硌穈T,2025,5.853201178676668,10.46,11.2,6.94,N/A,N/A,218.5,6811.TWO,559.9499999999999
⚠️ 獲利稀釋,2025-12,16.37,⚪ 中性觀察,5.51,6.6,-0.75,亞光,2025,9.456193353474319,13.99,14.74,23.82,5.80%,15.53%,156.5,3019.TW,248.25
⚠️ 獲利稀釋,2025-12,7.66,❌ 暫避觀望,3.94,6.14,-0.8799999999999999,矽格,2025,16.64270309130122,6.63,7.51,-4.62,N/A,N/A,231.5,6257.TW,208.65
🏰 高護城河,2025-12,-12.01,⚪ 中性觀察,4.84,7.06,-0.8999999999999999,國泰金,2025,4.802592810842664,-2.94,-2.04,-27.4,30.59%,62.29%,81.5,2882.TW,254.54999999999998
⚠️ 獲利稀釋,2025-12,21.75,⚪ 中性觀察,5.52,7.55,-0.9000000000000021,湧德,2025,6.520605112154407,19.61,20.51,25.52,12.50%,30.92%,125.0,3689.TWO,287.55
⚠️ 獲利稀釋,2025-12,0.9,⚪ 中性觀察,0.89,1.17,-1.01,台灣高鐵,2025,8.40531536116279,1.74,2.75,-2.2,38.82%,43.22%,25.2999992371,2633.TW,45.150000000000006
⚠️ 獲利稀釋,2025-12,3.19,⚪ 中性觀察,1.54,1.72,-1.0899999999999999,大台北,2025,6.819248647206573,0.6,1.69,0.0,N/A,N/A,29.0499992371,9908.TW,63.9
⚠️ 獲利稀釋,2025-12,8.78,⚪ 數據不足,-1.96,-2.41,-1.120000000000001,金萬林-創,2025,0.0,8.37,9.49,8.41,N/A,N/A,11.8000001907,6645.TW,-99.3
🌑 雙重衰退,2025-12,-21.23,❌ 暫避觀望,0.03,0.27,-1.1500000000000004,亞帝歐,2025,62.10526416184209,-15.15,-14.0,-88.0,-0.53%,13.94%,23.6000003815,3516.TWO,5.700000000000001
⚠️ 獲利稀釋,2025-12,9.04,⚪ 中性觀察,1.89,2.23,-1.1799999999999997,詠業,2025,12.132867399632865,5.83,7.01,41.22,N/A,N/A,69.4000015259,6792.TW,85.80000000000001
⚠️ 獲利稀釋,2025-12,21.83,❌ 暫避觀望,8.67,12.25,-1.2999999999999972,研華,2025,16.86400541271989,17.26,18.56,17.5,15.69%,39.78%,498.5,2395.TW,443.40000000000003
🏰 高護城河,2025-12,-2.64,⚪ 中性觀察,0.47,0.63,-1.3199999999999998,國票金,2025,10.467626036474819,3.28,4.6,-2.08,38.94%,90.85%,14.5500001907,2889.TW,20.85
⚠️ 獲利稀釋,2025-12,-1.1,⚪ 中性觀察,2.7,4.23,-1.4499999999999993,久元,2025,13.195201744820066,4.19,5.64,-11.76,N/A,N/A,121.0,6261.TWO,137.55
🏰 高護城河,2025-12,-0.6,⚪ 中性觀察,8.83,12.31,-1.5,大學光,2025,4.271523178807946,-2.07,-0.57,-9.44,32.73%,58.77%,129.0,3218.TWO,453.00000000000006
⚠️ 獲利稀釋,2025-12,14.59,❌ 暫避觀望,14.0,17.32,-1.6499999999999995,達發,2025,16.786034019695613,7.78,9.43,13.73,N/A,N/A,750.0,6526.TW,670.2
🌑 雙重衰退,2025-12,-7.17,❌ 暫避觀望,1.09,1.41,-1.6899999999999995,長興,2025,24.176469690647057,-9.62,-7.93,-4.39,3.94%,21.29%,82.1999969482,1717.TW,51.0
⚠️ 獲利稀釋,2025-12,0.47,⚪ 中性觀察,4.76,5.71,-1.6900000000000002,致伸,2025,4.7285809713407465,1.64,3.33,3.8,4.16%,17.61%,72.3000030518,4915.TW,229.35
🏰 高護城河,2025-12,29.19,⚪ 中性觀察,1.05,1.34,-1.6900000000000013,華票,2025,4.926685993284457,31.37,33.06,29.63,65.42%,87.03%,16.7999992371,2820.TW,51.150000000000006
📉 獲利侵蝕,2025-12,-7.09,⚪ 中性觀察,5.53,7.99,-1.72,家碩,2025,14.673614920460778,0.0,1.72,-4.49,N/A,N/A,267.5,6953.TWO,273.45
🌑 雙重衰退,2025-12,-10.98,⚪ 中性觀察,0.27,0.4,-1.7700000000000014,中工,2025,14.139784536021505,-14.89,-13.12,-21.21,5.82%,9.34%,13.1499996185,2515.TW,13.950000000000001
⚠️ 獲利稀釋,2025-12,9.91,⚪ 中性觀察,30.36,42.0,-1.790000000000001,亞德客-KY,2025,14.229636898920509,10.18,11.97,4.29,31.25%,47.51%,1450.0,1590.TW,1528.5
🏰 高護城河,2025-12,14.57,⚪ 中性觀察,5.05,6.27,-1.9400000000000004,東洋,2025,4.708520179372197,7.55,9.49,37.23,21.51%,56.36%,73.5,4105.TWO,234.15
⚠️ 獲利稀釋,2025-12,54.14,❌ 暫避觀望,14.3,20.5,-1.9400000000000048,竑騰,2025,38.59275053304904,60.48,62.42,44.57,N/A,N/A,1810.0,7751.TWO,703.5
⚠️ 獲利稀釋,2025-12,5.88,❌ 暫避觀望,2.37,4.0,-1.9800000000000004,宏觀,2025,25.38546255506608,4.76,6.74,-24.19,N/A,N/A,230.5,6568.TWO,136.2
📉 獲利侵蝕,2025-12,5.47,❌ 暫避觀望,0.21,0.39,-1.99,華容,2025,49.31506849315068,0.0,1.99,61.54,N/A,N/A,36.0,5328.TWO,10.95
🌑 雙重衰退,2025-12,-4.19,⚪ 中性觀察,5.41,7.64,-2.3,同欣電,2025,12.842827004219409,-6.83,-4.53,-15.2,N/A,N/A,243.5,6271.TW,284.40000000000003
🏰 高護城河,2025-12,-35.55,⚪ 數據不足,-0.43,-0.38,-2.3100000000000023,研勤,2025,0.0,-31.03,-28.72,-760.0,3.73%,54.59%,7.2800002098,3632.TWO,-17.400000000000002
⚠️ 獲利稀釋,2025-12,25.58,⚪ 中性觀察,0.98,1.24,-2.3200000000000003,華晶科,2025,14.012944736925569,18.27,20.59,16.87,2.92%,23.91%,43.2999992371,3059.TW,46.349999999999994
⚠️ 獲利稀釋,2025-12,46.97,⚪ 中性觀察,20.35,28.42,-2.3500000000000014,聖暉*,2025,14.361380145278448,34.76,37.11,34.86,N/A,N/A,949.0,5536.TWO,991.2000000000002
⚠️ 獲利稀釋,2025-12,3.33,⚪ 中性觀察,12.01,16.02,-2.46,王品,2025,5.691964285714285,2.75,5.21,-2.81,7.36%,47.07%,229.5,2727.TW,604.8000000000001
⚠️ 獲利稀釋,2025-12,24.08,⚪ 中性觀察,13.77,18.2,-2.5,技嘉,2025,7.343954604975993,24.57,27.07,33.43,4.26%,10.28%,336.5,2376.TW,687.3
🏰 高護城河,2025-12,7.92,❌ 暫避觀望,18.06,25.6,-2.55,力旺,2025,60.44314108830238,4.19,6.74,2.21,60.64%,100.00%,3710.0,3529.TWO,920.6999999999999
⚠️ 獲利稀釋,2025-12,6.11,⚪ 數據不足,30.84,44.56,-2.6399999999999997,威聯通,2025,0.0,3.16,5.8,3.99,N/A,N/A,784.0,7805.TWO,0.0
🏰 高護城河,2025-12,-2.99,⚪ 中性觀察,1.12,1.56,-2.81,遠百,2025,6.085164730357143,-5.49,-2.68,1.83,14.06%,54.41%,22.1499996185,2903.TW,54.6
⚠️ 獲利稀釋,2025-12,53.06,❌ 暫避觀望,26.19,45.48,-2.950000000000003,弘塑,2025,30.35343035343035,56.98,59.93,28.76,29.56%,42.10%,2920.0,3131.TWO,1443.0
🌑 雙重衰退,2025-12,-24.37,⚪ 中性觀察,1.34,3.4,-3.1000000000000014,方土霖,2025,7.479062232144053,-19.05,-15.95,-52.98,16.80%,29.77%,44.6500015259,4527.TWO,89.55000000000001
⚠️ 獲利稀釋,2025-12,15.19,⚪ 中性觀察,5.42,7.91,-3.1500000000000004,精誠,2025,7.30050933786078,9.74,12.89,-6.74,N/A,N/A,129.0,6214.TW,265.05
🌑 雙重衰退,2025-12,5.03,⚪ 中性觀察,2.63,3.43,-3.21,君帆,2025,4.712153599456289,-4.72,-1.51,-4.71,12.30%,34.23%,44.2000007629,4584.TWO,140.70000000000002
📉 獲利侵蝕,2025-12,-1.06,⚪ 數據不足,1.58,3.02,-3.25,全科,2025,0.0,0.0,3.25,-34.03,3.28%,4.62%,0.0,3209.TW,0.0
⚠️ 獲利稀釋,2025-12,-9.56,⚪ 中性觀察,2.84,5.78,-3.46,互動,2025,7.0119864320119865,2.66,6.12,-16.72,N/A,N/A,81.9000015259,6486.TWO,175.2
🏰 高護城河,2025-12,3.84,⚪ 中性觀察,6.51,9.01,-3.47,大車隊,2025,7.383007723761927,0.9,4.37,1.56,21.47%,51.63%,162.5,2640.TWO,330.15
📉 獲利侵蝕,2025-12,3.79,⚪ 數據不足,-2.49,-2.8,-3.5,嘉鋼,2025,0.0,-2.19,1.31,-19.71,-9.19%,7.03%,6.7300000191,2067.TWO,-110.7
🌑 雙重衰退,2025-12,-12.51,❌ 暫避觀望,0.3,0.33,-3.5500000000000007,佶優,2025,39.157301656292134,-17.5,-13.95,50.0,N/A,N/A,34.8499984741,5452.TWO,13.35
📉 獲利侵蝕,2025-12,-1.28,❌ 暫避觀望,3.46,4.85,-3.69,騰輝電子-KY,2025,18.025751072961377,-2.81,0.88,-9.9,N/A,N/A,210.0,6672.TW,174.74999999999997
🌑 雙重衰退,2025-12,1.02,⚪ 中性觀察,3.53,4.56,-3.6900000000000013,漢平,2025,4.958448823905817,-12.98,-9.29,-6.61,7.42%,19.83%,53.7000007629,2488.TW,162.45
⚠️ 獲利稀釋,2025-12,34.82,⚪ 中性觀察,6.74,8.72,-3.75,銳澤,2025,9.653465346534652,27.67,31.42,40.42,N/A,N/A,214.5,7703.TWO,333.3
⚠️ 獲利稀釋,2025-12,-7.0,⚪ 數據不足,-1.91,-2.17,-3.8100000000000005,永昕,2025,0.0,4.42,8.23,-2.69,-18.26%,1.76%,27.9500007629,4726.TWO,-89.85000000000001
⚠️ 獲利稀釋,2025-12,45.68,⚪ 中性觀察,4.91,6.53,-3.8699999999999974,零壹,2025,5.998763141620284,30.86,34.73,34.15,6.54%,14.31%,97.0,3029.TW,242.55
🏰 高護城河,2025-12,-16.01,⚪ 中性觀察,1.67,3.0,-3.92,統一證,2025,8.494949340828283,0.0,3.92,-32.66,34.40%,82.96%,42.0499992371,2855.TW,74.25
🌑 雙重衰退,2025-12,-6.97,❌ 暫避觀望,1.33,2.0,-3.990000000000001,國精化,2025,65.13761467889908,-11.71,-7.72,-29.12,5.11%,17.84%,284.0,4722.TW,65.4
🌑 雙重衰退,2025-12,1.36,⚪ 中性觀察,0.85,1.05,-4.04,金寶,2025,13.000000544964285,-4.59,-0.55,-10.64,1.66%,5.36%,36.4000015259,2312.TW,42.00000000000001
📉 獲利侵蝕,2025-12,3.92,⚪ 中性觀察,1.62,2.14,-4.12,寶陞,2025,7.198443579766537,-2.28,1.84,2.53,9.02%,48.05%,37.0,2948.TWO,77.1
🏰 高護城河,2025-12,4.61,⚪ 中性觀察,1.51,1.87,-4.279999999999999,第一金,2025,5.679012424176955,3.31,7.59,2.03,35.12%,78.99%,27.6000003815,2892.TW,72.89999999999999
⚠️ 獲利稀釋,2025-12,75.47,⚪ 數據不足,-0.17,-0.26,-4.32,友勁,2025,0.0,48.0,52.32,56.41,N/A,N/A,8.1199998856,6142.TW,-10.8
⚠️ 獲利稀釋,2025-12,6.06,⚪ 中性觀察,2.3,2.68,-4.390000000000001,新海,2025,6.923621041428571,1.52,5.91,0.0,N/A,N/A,48.9500007629,9926.TW,106.05000000000001
🌑 雙重衰退,2025-12,-8.89,⚪ 中性觀察,3.42,5.08,-4.4799999999999995,聯強,2025,7.334494507682927,-7.97,-3.49,-9.04,2.54%,4.26%,84.1999969482,2347.TW,172.2
🏰 高護城河,2025-12,5.83,⚪ 數據不足,-1.98,-1.93,-4.5,瑞基,2025,0.0,8.21,12.71,-33.1,-9.23%,73.67%,18.2000007629,4171.TWO,-81.3
🌑 雙重衰退,2025-12,-1.15,⚪ 數據不足,-0.27,-0.36,-4.54,優盛,2025,0.0,-5.88,-1.34,-47.37,-3.01%,33.58%,14.6999998093,4121.TWO,-13.950000000000001
🏰 高護城河,2025-12,13.37,⚪ 中性觀察,10.43,13.33,-4.549999999999999,雙美,2025,11.020114942528737,6.9,11.45,7.08,41.97%,77.03%,383.5,4728.TWO,522.0
⚠️ 獲利稀釋,2025-12,17.02,⚪ 中性觀察,5.94,8.0,-4.710000000000001,敦陽科,2025,7.2025565388397235,6.67,11.38,7.41,10.67%,24.08%,146.5,2480.TW,305.1
🌑 雙重衰退,2025-12,-15.41,⚪ 中性觀察,7.74,12.15,-4.77,力領科技,2025,6.913716814159293,-14.17,-9.4,-38.46,N/A,N/A,187.5,6996.TWO,406.79999999999995
⚠️ 獲利稀釋,2025-12,22.38,⚪ 中性觀察,15.45,21.81,-5.040000000000001,崇越,2025,9.352101812572311,13.53,18.57,7.32,N/A,N/A,485.0,5434.TW,777.9
⚠️ 獲利稀釋,2025-12,8.58,⚪ 中性觀察,1.03,1.36,-5.069999999999999,合庫金,2025,6.741071315029762,7.94,13.01,-0.96,N/A,N/A,22.6499996185,5880.TW,50.4
🏰 高護城河,2025-12,-3.66,❌ 暫避觀望,0.25,0.38,-5.17,欣欣,2025,26.781608318505747,-7.32,-2.15,-21.88,20.24%,84.77%,23.2999992371,2901.TW,13.05
⚠️ 獲利稀釋,2025-12,7.96,⚪ 中性觀察,2.2,3.12,-5.25,凌群,2025,7.477243172951885,1.96,7.21,5.26,4.56%,24.39%,57.5,2453.TW,115.35000000000001
⚠️ 獲利稀釋,2025-12,13.03,⚪ 中性觀察,1.16,2.03,-5.32,安倉,2025,5.454545365617717,9.24,14.56,-24.84,N/A,N/A,23.3999996185,5548.TWO,64.35
⚠️ 獲利稀釋,2025-12,146.74,❌ 暫避觀望,32.18,47.13,-5.3799999999999955,智邦,2025,23.81398837427339,119.5,124.88,140.62,12.65%,17.90%,2540.0,2345.TW,1599.9
🌑 雙重衰退,2025-12,-21.55,⚪ 數據不足,-2.1,-3.43,-5.490000000000002,揚智,2025,0.0,-35.42,-29.93,-3.19,-198.78%,5.61%,27.0,3041.TW,-105.75000000000001
⚠️ 獲利稀釋,2025-12,44.67,❌ 暫避觀望,0.36,1.38,-5.760000000000002,聯策,2025,86.88524590163937,24.77,30.53,63.64,N/A,N/A,212.0,6658.TW,36.599999999999994
📉 獲利侵蝕,2025-12,3.29,⚪ 中性觀察,15.83,22.53,-5.84,億豐,2025,5.860738563292302,-4.37,1.47,-6.66,N/A,N/A,319.0,8464.TW,816.45
📉 獲利侵蝕,2025-12,5.5,⚪ 中性觀察,13.05,17.76,-5.84,致新,2025,6.5261726716519375,-0.84,5.0,-3.49,N/A,N/A,288.0,8081.TW,661.95
⚠️ 獲利稀釋,2025-12,5.48,❌ 暫避觀望,0.08,1.67,-5.880000000000001,蜜望實,2025,188.23529411764707,9.87,15.75,-94.84,N/A,N/A,128.0,8043.TWO,10.2
🌑 雙重衰退,2025-12,-80.56,⚪ 中性觀察,2.26,3.07,-6.099999999999994,永信建,2025,5.598341232227488,-80.85,-74.75,-84.53,N/A,N/A,47.25,5508.TWO,126.6
⚠️ 獲利稀釋,2025-12,-15.22,❌ 暫避觀望,5.49,10.62,-6.130000000000003,巨漢,2025,20.879396984924625,18.74,24.87,-24.9,N/A,N/A,415.5,6903.TWO,298.5
📉 獲利侵蝕,2025-12,11.05,⚪ 中性觀察,2.79,4.0,-6.15,中宇,2025,5.115303903259958,-1.48,4.67,-2.45,5.96%,12.18%,48.7999992371,1535.TW,143.10000000000002
🌑 雙重衰退,2025-12,-10.8,⚪ 數據不足,34.16,40.23,-6.18,旭隼,2025,0.0,-16.23,-10.05,-7.42,N/A,N/A,0.0,6409.TW,0.0
⚠️ 獲利稀釋,2025-12,9.97,⚪ 中性觀察,2.12,3.11,-6.219999999999999,意藍,2025,8.226950354609928,8.39,14.61,2.58,N/A,N/A,58.0,6925.TWO,105.75000000000001
⚠️ 獲利稀釋,2025-12,9.69,⚪ 數據不足,-2.52,-3.36,-6.31,同泰,2025,0.0,2.79,9.1,-37.7,-7.89%,6.46%,16.5499992371,3321.TW,-134.1
⚠️ 獲利稀釋,2025-12,132.45,⚪ 數據不足,53.54,75.71,-6.310000000000002,鴻勁,2025,0.0,110.03,116.34,160.49,N/A,N/A,0.0,7769.TW,0.0
⚠️ 獲利稀釋,2025-12,26.58,❌ 暫避觀望,8.37,12.13,-6.400000000000002,台燿,2025,57.720057720057724,25.11,31.51,15.64,N/A,N/A,1600.0,6274.TWO,415.79999999999995
⚠️ 獲利稀釋,2025-12,9.43,❌ 暫避觀望,3.32,6.22,-6.48,波若威,2025,113.18989710009357,8.17,14.65,-15.52,5.03%,18.26%,1210.0,3163.TWO,160.34999999999997
⚠️ 獲利稀釋,2025-12,21.11,⚪ 中性觀察,1.75,2.28,-6.52,全宇生技-KY,2025,6.49000015258,13.43,19.95,2.94,9.28%,28.39%,32.4500007629,4148.TW,74.99999999999999
🌑 雙重衰退,2025-12,-12.04,❌ 暫避觀望,0.2,0.78,-6.640000000000001,日勝化,2025,23.434783272086957,-19.59,-12.95,-72.22,1.24%,19.87%,26.9500007629,1735.TW,17.25
⚠️ 獲利稀釋,2025-12,23.57,⚪ 中性觀察,9.47,12.69,-6.640000000000001,優群,2025,6.583278472679393,12.8,19.44,15.77,28.69%,49.95%,200.0,3217.TWO,455.70000000000005
📉 獲利侵蝕,2025-12,4.72,⚪ 中性觀察,7.6,9.1,-6.66,宏全,2025,5.257601351351352,-5.01,1.65,-11.73,N/A,N/A,124.5,9939.TW,355.2
📉 獲利侵蝕,2025-12,3.64,⚪ 中性觀察,8.56,10.78,-6.67,統一超,2025,7.632902298850575,-2.88,3.79,-4.14,2.95%,34.07%,212.5,2912.TW,417.6
🏰 高護城河,2025-12,23.76,⚪ 數據不足,0.81,1.46,-6.68,達明,2025,0.0,16.35,23.03,20.34,5.77%,50.62%,0.0,4585.TW,0.0
🌑 雙重衰退,2025-12,-28.42,⚪ 數據不足,2.35,3.16,-6.880000000000003,倍力,2025,0.0,-29.6,-22.72,-29.94,N/A,N/A,0.0,6874.TWO,0.0
🌑 雙重衰退,2025-12,-7.98,⚪ 數據不足,-0.97,-1.09,-6.9399999999999995,普誠,2025,0.0,-9.0,-2.06,-15.48,N/A,N/A,15.8000001907,6129.TWO,-49.35
🏰 高護城河,2025-12,-2.31,⚪ 中性觀察,1.28,2.15,-6.94,禾瑞亞,2025,12.136751973739317,-5.7,1.24,-26.44,14.95%,50.66%,56.7999992371,3556.TWO,70.19999999999999
🏰 高護城河,2025-12,5.04,⚪ 中性觀察,1.13,1.53,-6.96,台中銀,2025,4.921259842519685,0.0,6.96,-1.74,51.96%,93.02%,18.75,2812.TW,57.15
🌑 雙重衰退,2025-12,-8.14,⚪ 中性觀察,9.66,10.26,-6.99,東科-KY,2025,2.5232641374373657,-18.0,-11.01,-7.0,N/A,N/A,70.5,5225.TW,419.1
📉 獲利侵蝕,2025-12,5.53,⚪ 中性觀察,2.61,3.83,-7.07,世坤,2025,5.028637059095075,-3.53,3.54,-9.06,23.00%,31.11%,43.9000015259,4305.TWO,130.95
⚠️ 獲利稀釋,2025-12,24.42,⚪ 中性觀察,4.26,6.05,-7.129999999999999,鈺齊-KY,2025,5.150035104801117,11.23,18.36,2.41,N/A,N/A,73.8000030518,9802.TW,214.95
⚠️ 獲利稀釋,2025-12,40.17,⚪ 中性觀察,2.93,4.13,-7.149999999999999,邦睿生技-創,2025,14.637681159420287,30.28,37.43,28.51,N/A,N/A,151.5,6955.TW,155.25000000000003
⚠️ 獲利稀釋,2025-12,12.23,❌ 暫避觀望,0.35,0.72,-7.16,金橋,2025,18.39694685610687,10.77,17.93,-22.22,N/A,N/A,24.1000003815,6133.TW,19.650000000000002
⚠️ 獲利稀釋,2025-12,22.51,⚪ 數據不足,3.03,3.26,-7.280000000000001,華電,2025,0.0,14.41,21.69,37.16,6.41%,9.14%,0.0,1603.TW,0.0
🌑 雙重衰退,2025-12,-25.64,⚪ 中性觀察,3.9,5.47,-7.330000000000002,中華,2025,4.112654262121914,-25.55,-18.22,-34.75,2.43%,10.06%,53.2999992371,2204.TW,194.39999999999998
🌑 雙重衰退,2025-12,-80.38,⚪ 數據不足,-1.54,-1.95,-7.340000000000003,尚茂,2025,0.0,-78.9,-71.56,-92.5,N/A,N/A,100.0,8291.TWO,-70.80000000000001
📉 獲利侵蝕,2025-12,-1.47,⚪ 中性觀察,1.94,2.61,-7.45,眾福科,2025,7.950557970350878,-6.99,0.46,-13.72,8.89%,25.14%,49.8499984741,3168.TW,94.05
🏰 高護城河,2025-12,-0.21,⚪ 中性觀察,2.0,2.74,-7.48,元大金,2025,8.564885263221374,-1.08,6.4,-4.31,33.03%,80.00%,56.0999984741,2885.TW,98.25
🌑 雙重衰退,2025-12,-17.15,⚪ 中性觀察,2.48,3.21,-7.49,江申,2025,8.765432098765432,-22.09,-14.6,-9.16,6.22%,20.24%,71.0,1525.TW,121.5
⚠️ 獲利稀釋,2025-12,61.14,❌ 暫避觀望,9.66,13.64,-7.5,藥華藥,2025,25.149700598802397,53.11,60.61,85.8,N/A,N/A,840.0,6446.TW,501.0
📉 獲利侵蝕,2025-12,3.07,⚪ 中性觀察,2.93,3.45,-7.539999999999999,統一,2025,7.7644489583642295,-5.22,2.32,-5.18,2.59%,31.73%,71.1999969482,1216.TW,137.55
🌑 雙重衰退,2025-12,-14.07,⚪ 數據不足,0.87,1.23,-7.559999999999999,和益,2025,0.0,-20.13,-12.57,-36.96,8.28%,17.58%,0.0,1709.TW,0.0
🌑 雙重衰退,2025-12,12.82,⚪ 數據不足,-1.42,-1.89,-7.630000000000001,向榮生技,2025,0.0,-13.21,-5.58,-14.75,N/A,N/A,79.9000015259,6794.TW,-71.85
📉 獲利侵蝕,2025-12,0.2,⚪ 中性觀察,24.86,33.93,-7.66,和泰車,2025,5.660725261216963,-7.65,0.01,-13.65,9.92%,17.53%,460.5,2207.TW,1220.2500000000002
🌑 雙重衰退,2025-12,-3.06,⚪ 中性觀察,2.72,3.91,-7.720000000000001,新巨,2025,6.8976542588699346,-10.32,-2.6,-20.23,35.64%,49.30%,64.6999969482,2420.TW,140.70000000000002
🌑 雙重衰退,2025-12,-2.0,⚪ 中性觀察,5.96,8.53,-7.76,義隆,2025,8.358895705521475,-10.67,-2.91,-19.94,23.12%,49.29%,163.5,2458.TW,293.3999999999999
🌑 雙重衰退,2025-12,-15.3,⚪ 中性觀察,10.14,13.37,-7.769999999999998,朋億*,2025,8.659040355894502,-21.9,-14.13,-10.98,N/A,N/A,272.5,6613.TWO,472.04999999999995
⚠️ 獲利稀釋,2025-12,15.8,⚪ 中性觀察,1.86,2.47,-7.7700000000000005,毅嘉,2025,10.988655275818477,6.06,13.83,12.88,8.98%,19.80%,67.8000030518,2402.TW,92.55
🌑 雙重衰退,2025-12,-5.29,⚪ 中性觀察,5.8,7.68,-7.789999999999999,裕融,2025,3.7616099858565533,-12.45,-4.66,-20.37,N/A,N/A,72.9000015259,9941.TW,290.7
⚠️ 獲利稀釋,2025-12,66.35,⚪ 中性觀察,2.71,3.93,-7.829999999999998,聯發國際,2025,7.2315033978639605,61.83,69.66,39.38,5.94%,49.60%,60.5999984741,2756.TWO,125.70000000000002
🏰 高護城河,2025-12,-48.31,⚪ 數據不足,-0.26,-0.41,-7.8700000000000045,中福,2025,0.0,-51.85,-43.98,-52.94,-1427.47%,64.71%,12.8500003815,1435.TW,-14.549999999999997
⚠️ 獲利稀釋,2025-12,29.9,⚪ 中性觀察,1.32,2.12,-7.890000000000002,橙的,2025,6.673773824541577,13.37,21.26,-12.0,4.92%,42.45%,31.2999992371,4554.TWO,70.35000000000001
⚠️ 獲利稀釋,2025-12,10.09,❌ 暫避觀望,0.17,0.4,-8.059999999999999,建達,2025,26.61971777253521,2.56,10.62,240.0,N/A,N/A,18.8999996185,6118.TWO,10.65
⚠️ 獲利稀釋,2025-12,30.5,⚪ 中性觀察,4.97,6.07,-8.160000000000002,僑威,2025,3.5125229077580937,8.01,16.17,21.52,12.10%,23.99%,57.5,3078.TWO,245.55
⚠️ 獲利稀釋,2025-12,29.74,⚪ 中性觀察,11.01,13.95,-8.23,大塚,2025,4.654939106901217,7.47,15.7,16.88,11.86%,31.73%,172.0,3570.TWO,554.25
📉 獲利侵蝕,2025-12,11.06,⚪ 中性觀察,5.8,8.57,-8.25,中菲,2025,4.2284866468842734,-0.37,7.88,6.08,N/A,N/A,85.5,5403.TWO,303.29999999999995
🌑 雙重衰退,2025-12,-10.19,⚪ 數據不足,-1.94,-2.51,-8.389999999999999,台康生技,2025,0.0,-8.77,-0.38,-1.05,N/A,N/A,0.0,6589.TW,0.0
⚠️ 獲利稀釋,2025-12,-12.59,⚪ 數據不足,-1.74,-1.53,-8.4,鈺創,2025,0.0,7.83,16.23,-39.2,N/A,N/A,82.0999984741,5351.TWO,-77.85000000000001
🌑 雙重衰退,2025-12,-11.44,❌ 暫避觀望,0.12,0.19,-8.57,東和,2025,47.58064516129032,-19.23,-10.66,-53.85,-3.56%,15.75%,14.75,1414.TW,4.65
🌑 雙重衰退,2025-12,4.43,⚪ 中性觀察,2.69,3.39,-8.6,鳳凰,2025,6.268939586603536,-8.87,-0.27,-11.55,N/A,N/A,49.6500015259,5706.TW,118.8
