rev_yoy,date,name,pe,prev_year,price,prev_eps_yoy,expansion,prev_eps,eps_yoy,prev_rev_yoy,status,est_price,advice,symbol,om,eps,gm
174.36,2026-03,拓凱,4.390934844192635,2025,170.5,-20.89,-203.71,14.92,-29.35,-2.91,📉 獲利侵蝕,582.4499999999999,⚪ 中性觀察,4536.TW,10.54%,3.61,32.65%
200.72,2026-03,上品,7.933509633547413,2025,210.0,-52.93,-203.8,10.2,-3.08,-26.81,📉 獲利侵蝕,397.04999999999995,⚪ 中性觀察,4770.TW,14.44%,2.52,28.63%
120.7,2026-03,聚積,0.0,2025,51.2000007629,-757.14,-204.03,-1.84,-83.33,-19.18,🔄 轉虧為盈,-56.85,⚪ 數據不足,3527.TWO,-22.71%,0.01,39.78%
169.3,2026-03,威健生技,0.0,2025,16.8999996185,20.0,-204.3,0.06,-35.0,16.55,📉 獲利侵蝕,-5.25,⚪ 數據不足,6661.TWO,N/A,-0.27,N/A
136.36,2026-03,百和興業-KY,4.627507054011462,2025,16.1499996185,55.43,-204.88,1.43,-68.52,8.24,📉 獲利侵蝕,52.35,⚪ 中性觀察,8404.TW,N/A,0.17,N/A
121.25,2026-03,台耀,8.953488625564786,2025,53.9000015259,180.15,-205.25,3.67,-84.0,2.54,📉 獲利侵蝕,90.3,⚪ 中性觀察,4746.TW,21.37%,0.16,41.59%
222.99,2026-03,精聯,11.168831664253247,2025,34.4000015259,7.2,-205.34,1.34,17.65,0.59,⚠️ 獲利稀釋,46.2,⚪ 中性觀察,3652.TW,2.52%,0.4,32.08%
180.5,2026-03,盛群,26.284403319770643,2025,57.2999992371,213.64,-205.5,0.76,-25.0,22.23,📉 獲利侵蝕,32.7,❌ 暫避觀望,6202.TW,N/A,0.3,N/A
170.48,2026-03,光譜,11.682927201414635,2025,23.9500007629,2.44,-205.76999999999998,0.72,-35.29,-5.88,📉 獲利侵蝕,30.749999999999996,⚪ 中性觀察,5381.TWO,N/A,0.22,N/A
172.58,2026-03,東研信超,24.597015380865674,2025,82.4000015259,205.88,-205.91000000000003,1.58,-33.33,8.46,📉 獲利侵蝕,50.24999999999999,❌ 暫避觀望,6840.TWO,N/A,0.12,N/A
110.07,2026-03,橙的,8.663102012272727,2025,32.4000015259,13.37,-206.02999999999997,2.12,-95.96,21.26,📉 獲利侵蝕,56.1,⚪ 中性觀察,4554.TWO,4.92%,0.04,42.45%
123.19,2026-03,得利影,0.0,2025,13.3500003815,36.84,-206.51999999999998,-0.36,-83.33,-7.24,📉 獲利侵蝕,-16.8,⚪ 數據不足,6144.TWO,N/A,-0.22,N/A
73.39,2026-03,全譜,0.0,2025,17.8500003815,44.71,-206.72000000000003,-0.47,-133.33,19.96,📉 獲利侵蝕,-28.650000000000002,⚪ 數據不足,6228.TWO,N/A,-0.07,N/A
603.64,2026-03,波若威,56.140350877192986,2025,736.0,8.17,-206.91999999999996,6.22,396.72,14.65,⚠️ 獲利稀釋,196.64999999999998,❌ 暫避觀望,3163.TWO,5.03%,3.03,18.26%
156.93,2026-03,華興,108.18181471363636,2025,11.8999996185,-87.27,-206.93,0.07,-50.0,-10.97,📉 獲利侵蝕,1.6500000000000001,❌ 暫避觀望,6164.TW,N/A,0.05,N/A
134.38,2026-03,浩鼎,0.0,2025,26.8999996185,-77.68,-207.06,-15.61,-72.68,-6.55,📉 獲利侵蝕,-444.0,⚪ 數據不足,4174.TWO,-2289.99%,-3.35,-76.10%
195.47,2026-03,晶焱,10.691057117330622,2025,78.9000015259,-30.29,-207.14,3.18,-11.67,-10.51,📉 獲利侵蝕,110.7,⚪ 中性觀察,6411.TWO,N/A,0.54,N/A
96.33,2026-03,鈺寶-創,288.3333206183333,2025,17.2999992371,-131.88,-207.44,-0.22,-111.11,-12.58,📉 獲利侵蝕,0.9000000000000001,❌ 暫避觀望,3150.TW,-42.60%,-0.02,40.07%
285.71,2026-03,富堡,0.0,2025,13.25,-147.37,-207.92999999999998,-0.45,77.78,-6.89,⚠️ 獲利稀釋,-24.45,⚪ 數據不足,8929.TWO,N/A,-0.06,N/A
254.89,2026-03,聚和,6.002554278416348,2025,47.0,17.48,-207.98,2.87,46.91,2.77,⚠️ 獲利稀釋,117.45,⚪ 中性觀察,6509.TWO,N/A,1.19,N/A
225.85,2026-03,鼎翰,4.012411726942007,2025,187.5,38.68,-208.01999999999998,19.63,17.83,31.04,⚠️ 獲利稀釋,700.9499999999999,⚪ 中性觀察,3611.TWO,8.38%,4.56,32.53%
160.69,2026-03,昇銳,7.611683717697594,2025,22.1499996185,-22.16,-208.15,1.32,-47.46,-0.14,📉 獲利侵蝕,43.650000000000006,⚪ 中性觀察,3128.TWO,N/A,0.31,N/A
154.92,2026-03,威強電,10.895170789163721,2025,92.5,-46.9,-208.32,4.63,-53.4,-4.78,📉 獲利侵蝕,127.35000000000001,⚪ 中性觀察,3022.TW,5.30%,0.96,33.30%
321.84,2026-03,特力,34.68254028809523,2025,21.8500003815,-64.62,-208.51,0.23,113.33,-8.72,⚠️ 獲利稀釋,9.450000000000001,❌ 暫避觀望,2908.TW,N/A,0.32,N/A
247.51,2026-03,祺驊,6.486761788492871,2025,31.8500003815,28.24,-209.41,2.18,38.1,12.31,⚠️ 獲利稀釋,73.65,⚪ 中性觀察,1593.TWO,10.89%,0.58,31.32%
395.26,2026-03,沛亨,25.783378746594007,2025,378.5,7.67,-209.54999999999998,6.6,185.71,16.7,⚠️ 獲利稀釋,220.2,❌ 暫避觀望,6291.TWO,N/A,3.0,N/A
219.66,2026-03,統振,4.441860465116279,2025,47.75,32.45,-209.56,4.49,10.1,9.65,⚠️ 獲利稀釋,161.25,⚪ 中性觀察,6170.TWO,N/A,1.09,N/A
179.87,2026-03,進典,7.742573955267327,2025,39.0999984741,-7.56,-209.69,2.2,-29.82,11.04,📉 獲利侵蝕,75.75,⚪ 中性觀察,6843.TWO,N/A,0.4,N/A
182.02,2026-03,金洲,3.17236748739772,2025,47.2999992371,39.0,-209.85000000000002,6.13,-27.83,12.91,📉 獲利侵蝕,223.65,⚪ 中性觀察,4417.TWO,19.04%,0.83,29.73%
240.11,2026-03,環球晶,27.205479452054796,2025,993.0,-25.74,-209.95000000000002,15.29,30.16,-3.24,⚠️ 獲利稀釋,547.5,❌ 暫避觀望,6488.TWO,N/A,3.97,N/A
288.05,2026-03,全友,98.33333050777777,2025,26.5499992371,35.71,-210.27,0.2,77.78,4.08,🏰 高護城河,4.050000000000001,❌ 暫避觀望,2305.TW,3.74%,0.16,51.08%
111.76,2026-03,保瑞,6.859122401847575,2025,445.5,-38.71,-210.28,23.9,-98.52,9.11,📉 獲利侵蝕,974.25,⚪ 中性觀察,6472.TW,N/A,0.21,N/A
258.92,2026-03,台半,19.461207554267244,2025,90.3000030518,9.66,-211.19000000000003,2.07,47.73,21.08,⚠️ 獲利稀釋,69.6,❌ 暫避觀望,5425.TWO,N/A,0.7,N/A
219.95,2026-03,商億-KY,8.61946916157522,2025,48.7000007629,-48.17,-211.48,2.3,8.47,-7.32,⚠️ 獲利稀釋,84.75,⚪ 中性觀察,8482.TW,N/A,0.66,N/A
200.76,2026-03,勝悅-KY,0.0,2025,5.0999999046,50.57,-211.87,-2.61,-11.11,-11.95,📉 獲利侵蝕,-68.24999999999999,⚪ 數據不足,1340.TW,-391.42%,-0.3,-118.96%
237.63,2026-03,榮昌,6.741854540989975,2025,53.7999992371,25.0,-212.18,3.5,25.45,22.61,⚠️ 獲利稀釋,119.7,⚪ 中性觀察,3684.TWO,7.78%,0.7,34.09%
72.97,2026-03,皇將,7.009925558312655,2025,28.25,216.0,-212.26,2.51,-139.29,12.21,📉 獲利侵蝕,60.45,⚪ 中性觀察,4744.TWO,14.38%,-0.11,42.43%
221.69,2026-03,眾達-KY,16.7558886509636,2025,156.5,34.45,-213.1,4.48,8.59,-1.54,⚠️ 獲利稀釋,140.1,❌ 暫避觀望,4977.TW,N/A,-1.18,N/A
299.79,2026-03,保綠-KY,10.257143293085715,2025,17.9500007629,25.86,-214.08000000000004,0.73,85.71,1.95,⚠️ 獲利稀釋,26.25,⚪ 中性觀察,8423.TWO,N/A,0.26,N/A
234.71,2026-03,聯一光,50.154640748350516,2025,97.3000030518,-24.29,-214.20000000000002,1.06,20.51,28.48,⚠️ 獲利稀釋,29.099999999999998,❌ 暫避觀望,3441.TWO,8.79%,0.47,25.59%
117.28,2026-03,日勝生,1.2042502726446283,2025,10.1999998093,3612.5,-215.07,2.85,-97.79,-12.89,📉 獲利侵蝕,127.04999999999998,⚪ 中性觀察,2547.TW,18.04%,0.06,47.97%
196.24,2026-03,立��,222.22222222222217,2025,60.0,-58.24,-215.29000000000002,0.38,-19.05,5.25,📉 獲利侵蝕,4.050000000000001,❌ 暫避觀望,8111.TWO,N/A,0.17,N/A
205.88,2026-03,三芳,4.528718703976436,2025,30.75,-23.39,-216.07,2.85,-10.19,0.33,📉 獲利侵蝕,101.85,⚪ 中性觀察,1307.TW,13.66%,0.97,31.96%
140.17,2026-03,松瑞藥,4.490238777201736,2025,20.7000007629,203.51,-216.39999999999998,1.72,-76.23,-1.28,📉 獲利侵蝕,69.14999999999999,⚪ 中性觀察,4167.TWO,9.56%,0.29,30.12%
166.87,2026-03,西柏,0.0,2025,21.9500007629,-1950.0,-216.87,-0.83,-50.0,11.77,🔄 轉虧為盈,-38.1,⚪ 數據不足,3541.TWO,-11.64%,0.03,36.41%
176.26,2026-03,橘子,0.0,2025,41.2000007629,-112.99,-217.38,-1.53,-41.12,-19.95,🔄 轉虧為盈,-0.4500000000000004,⚪ 數據不足,6180.TWO,N/A,0.63,N/A
221.19,2026-03,世坤,4.9315069364041095,2025,43.2000007629,-3.53,-218.46,3.83,2.73,3.54,⚠️ 獲利稀釋,131.4,⚪ 中性觀察,4305.TWO,23.00%,1.13,31.11%
225.94,2026-03,東森,4.013157727434211,2025,18.2999992371,60.48,-218.8,1.99,7.14,-4.79,⚠️ 獲利稀釋,68.39999999999999,⚪ 中性觀察,2614.TW,10.29%,0.3,34.49%
130.8,2026-03,哲固,26.869564885652178,2025,30.8999996185,-73.65,-219.04000000000002,0.47,-88.24,-5.05,📉 獲利侵蝕,17.25,❌ 暫避觀望,3434.TWO,0.82%,0.08,17.99%
339.6,2026-03,華容,78.8607585279747,2025,62.2999992371,0.0,-219.60000000000002,0.39,120.0,1.99,⚠️ 獲利稀釋,11.85,❌ 暫避觀望,5328.TWO,N/A,0.11,N/A
210.03,2026-03,巨路,4.611746156878202,2025,117.0,-4.01,-219.96,10.06,-9.93,-6.01,📉 獲利侵蝕,380.55,⚪ 中性觀察,6192.TW,N/A,2.63,N/A
227.68,2026-03,博盛半導體,11.47011308562197,2025,142.0,-28.68,-220.1,5.42,7.58,-6.13,⚠️ 獲利稀釋,185.70000000000002,⚪ 中性觀察,7712.TWO,N/A,1.42,N/A
249.81,2026-03,辛耘,21.144721233689207,2025,713.0,19.76,-220.44,13.82,29.37,17.37,⚠️ 獲利稀釋,505.79999999999995,❌ 暫避觀望,3583.TW,15.14%,4.14,37.11%
211.71,2026-03,雲品,7.695391087354709,2025,38.4000015259,-30.67,-220.45000000000002,2.17,-8.74,-0.76,📉 獲利侵蝕,74.85000000000001,⚪ 中性觀察,2748.TW,16.89%,0.94,37.08%
242.78,2026-03,安��,28.51612952445161,2025,44.2000007629,-12.0,-220.56,0.66,22.22,30.85,⚠️ 獲利稀釋,23.25,❌ 暫避觀望,6174.TWO,N/A,0.33,N/A
223.06,2026-03,中航,4.204871114820916,2025,58.7000007629,6.43,-220.58,5.46,2.48,5.36,⚠️ 獲利稀釋,209.4,⚪ 中性觀察,2612.TW,23.81%,1.24,34.11%
321.7,2026-03,台達電,30.70561323244765,2025,1745.0,70.65,-220.94,23.14,100.76,31.76,⚠️ 獲利稀釋,852.4499999999999,❌ 暫避觀望,2308.TW,16.35%,7.91,34.59%
208.73,2026-03,萬海,4.525518341307815,2025,113.5,-33.63,-220.95,11.21,-12.22,-13.25,📉 獲利侵蝕,376.20000000000005,⚪ 中性觀察,2615.TW,18.94%,2.73,23.92%
247.65,2026-03,天瀚,0.0,2025,58.9000015259,14.29,-220.98000000000002,-0.06,26.67,0.42,⚠️ 獲利稀釋,-6.6,⚪ 數據不足,6225.TW,N/A,-0.11,N/A
357.73,2026-03,富喬,30.484330484330485,2025,107.0,1116.67,-221.37,1.64,136.36,40.69,⚠️ 獲利稀釋,52.65,❌ 暫避觀望,1815.TWO,12.18%,0.79,29.01%
327.2,2026-03,翔名,15.261324041811847,2025,219.0,-25.14,-221.37,5.89,105.83,6.82,⚠️ 獲利稀釋,215.25,❌ 暫避觀望,8091.TWO,N/A,2.56,N/A
235.89,2026-03,遠傳,10.782241014799153,2025,102.0,7.02,-221.45,3.81,14.44,5.47,⚠️ 獲利稀釋,141.9,⚪ 中性觀察,4904.TW,14.21%,1.03,27.10%
126.45,2026-03,永新-KY,30.352940278882357,2025,51.5999984741,-106.38,-221.71,-0.67,-95.26,1.42,🔄 轉虧為盈,25.499999999999996,❌ 暫避觀望,4557.TW,9.33%,0.11,28.78%
204.58,2026-03,家碩,12.694877505567929,2025,228.0,0.0,-222.23000000000002,7.99,-17.65,1.72,📉 獲利侵蝕,269.40000000000003,⚪ 中性觀察,6953.TWO,N/A,1.26,N/A
232.51,2026-03,云辰,15.1492531619403,2025,10.1499996185,88.8,-222.31,-0.14,10.2,-3.19,🔄 轉虧為盈,10.05,❌ 暫避觀望,2390.TW,-7.49%,0.54,19.09%
248.3,2026-03,太極,0.0,2025,14.25,54.11,-222.37,-0.95,25.93,-75.71,⚠️ 獲利稀釋,-34.8,⚪ 數據不足,4934.TW,-456.27%,-0.2,-156.07%
285.58,2026-03,鈦昇,0.0,2025,170.5,-93.62,-223.07999999999998,-0.93,62.5,10.0,⚠️ 獲利稀釋,-66.75,⚪ 數據不足,8027.TWO,N/A,-0.22,N/A
230.24,2026-03,勝一,9.165687426556993,2025,156.0,-5.55,-223.92000000000002,6.81,6.32,4.01,⚠️ 獲利稀釋,255.29999999999998,⚪ 中性觀察,1773.TW,23.35%,2.02,37.55%
243.47,2026-03,第一保,3.6822195161286255,2025,29.2000007629,-2.67,-224.42,2.92,19.05,-3.05,⚠️ 獲利稀釋,118.94999999999999,⚪ 中性觀察,2852.TW,10.03%,1.0,31.15%
180.03,2026-03,歐買尬,6.2295080495757,2025,64.5999984741,100.43,-224.67000000000002,4.67,-44.64,6.13,📉 獲利侵蝕,155.54999999999998,⚪ 中性觀察,3687.TWO,12.64%,0.31,39.69%
213.36,2026-03,神基,5.6571978815599415,2025,117.5,16.67,-225.48000000000002,8.43,-12.12,10.6,📉 獲利侵蝕,311.55000000000007,⚪ 中性觀察,3005.TW,14.37%,1.74,31.02%
466.13,2026-03,仲琦,0.0,2025,24.5,-125.0,-226.13,-0.36,240.0,-2.29,🔄 轉虧為盈,-10.95,⚪ 數據不足,2419.TW,3.08%,0.07,21.56%
235.99,2026-03,AES-KY,11.092766484366937,2025,1075.0,50.45,-226.3,38.2,9.69,59.42,⚠️ 獲利稀釋,1453.65,⚪ 中性觀察,6781.TW,N/A,10.64,N/A
257.89,2026-03,韋僑,9.34819897084048,2025,109.0,11.03,-226.39,4.83,31.5,7.83,⚠️ 獲利稀釋,174.9,⚪ 中性觀察,6417.TWO,N/A,1.67,N/A
234.22,2026-03,東鹼,6.580310782007773,2025,50.7999992371,-16.11,-226.45,3.28,7.77,-3.29,⚠️ 獲利稀釋,115.8,⚪ 中性觀察,1708.TW,19.41%,1.11,33.86%
205.39,2026-03,宇隆,11.047561709813365,2025,183.5,-38.87,-226.67999999999998,6.7,-21.29,-10.49,📉 獲利侵蝕,249.14999999999998,⚪ 中性觀察,2233.TW,10.84%,1.59,30.63%
131.47,2026-03,新唐,0.0,2025,118.5,-863.46,-227.62,-3.97,-96.15,-4.48,🔄 轉虧為盈,-110.25,⚪ 數據不足,4919.TW,-9.71%,0.02,34.28%
257.65,2026-03,威力德生醫,6.331255429572574,2025,71.0999984741,12.22,-227.64999999999998,4.64,30.0,11.92,⚠️ 獲利稀釋,168.45000000000002,⚪ 中性觀察,7713.TWO,N/A,1.17,N/A
204.18,2026-03,醫影,3.3825137445846996,2025,61.9000015259,1.91,-227.66,7.17,-23.48,40.45,📉 獲利侵蝕,274.5,⚪ 中性觀察,6637.TWO,N/A,1.01,N/A
282.05,2026-03,中美晶,12.449933244325768,2025,186.5,-23.02,-227.66000000000003,6.71,54.39,-1.89,⚠️ 獲利稀釋,224.70000000000002,⚪ 中性觀察,5483.TWO,N/A,1.83,N/A
327.72,2026-03,光群雷,0.0,2025,18.1499996185,-138.31,-227.72000000000003,-0.61,100.0,-4.36,🔄 轉虧為盈,-15.75,⚪ 數據不足,2461.TW,-2.69%,0.3,18.99%
181.4,2026-03,長盛,4.265957284489361,2025,20.0499992371,9.26,-227.95,1.77,-46.55,4.69,📉 獲利侵蝕,70.5,⚪ 中性觀察,3492.TWO,-0.96%,0.31,27.24%
396.39,2026-03,美好證,5.609567665756173,2025,36.3499984741,161.27,-228.05999999999997,3.76,168.33,35.14,⚠️ 獲利稀釋,97.19999999999999,⚪ 中性觀察,6021.TWO,N/A,0.83,N/A
278.4,2026-03,太子,11.369863274931506,2025,8.3000001907,73.68,-228.39999999999998,0.33,50.0,10.32,⚠️ 獲利稀釋,10.950000000000001,⚪ 中性觀察,2511.TW,N/A,0.06,N/A
239.12,2026-03,怡華,8.84868408506579,2025,13.4499998093,207.21,-228.70000000000002,3.41,10.42,-20.46,⚠️ 獲利稀釋,22.8,⚪ 中性觀察,1456.TW,248.16%,-0.43,46.73%
212.47,2026-03,興農,5.751825040277373,2025,39.4000015259,4.0,-228.72,2.6,-16.25,-1.68,📉 獲利侵蝕,102.75,⚪ 中性觀察,1712.TW,5.88%,0.67,29.22%
249.43,2026-03,漢田生技,4.748508163930094,2025,55.7000007629,-19.33,-228.74,4.6,20.69,4.02,⚠️ 獲利稀釋,175.95,⚪ 中性觀察,1294.TWO,21.70%,1.41,37.68%
159.86,2026-03,長榮,3.0385375494071147,2025,246.0,-50.82,-229.48000000000002,31.68,-69.62,-18.23,📉 獲利侵蝕,1214.3999999999999,⚪ 中性觀察,2603.TW,9.72%,3.84,17.92%
67.8,2026-03,智捷,14.014084238450701,2025,9.9499998093,-9.3,-230.3,0.4,-162.5,-33.62,📉 獲利侵蝕,10.65,⚪ 中性觀察,8176.TWO,N/A,-0.1,N/A
239.8,2026-03,儒鴻,6.413109447703823,2025,317.0,-16.94,-230.49,20.1,9.31,3.15,⚠️ 獲利稀釋,741.45,⚪ 中性觀察,1476.TW,19.16%,6.69,30.19%
234.12,2026-03,隆大,2.6221804152725565,2025,27.8999996185,27.18,-230.55,4.96,3.57,-12.79,⚠️ 獲利稀釋,159.60000000000002,⚪ 中性觀察,5519.TW,N/A,0.58,N/A
371.08,2026-03,台嘉碩,481.500015259,2025,48.1500015259,-91.75,-231.07999999999998,0.08,140.0,2.36,⚠️ 獲利稀釋,1.5,❌ 暫避觀望,3221.TWO,4.08%,0.36,22.57%
241.52,2026-03,六福,0.0,2025,15.8000001907,89.13,-232.82000000000002,0.87,8.7,-1.47,⚠️ 獲利稀釋,-1.65,⚪ 數據不足,2705.TW,16.76%,-0.21,39.55%
482.83,2026-03,萬旭,185.99999745666665,2025,27.8999996185,-45.45,-232.82999999999998,0.12,250.0,22.25,⚠️ 獲利稀釋,2.2500000000000004,❌ 暫避觀望,6134.TWO,N/A,0.15,N/A
356.68,2026-03,達邁,18.17679642314917,2025,65.8000030518,-14.53,-233.35000000000002,1.54,123.33,5.64,⚠️ 獲利稀釋,54.300000000000004,❌ 暫避觀望,3645.TW,12.18%,0.67,31.33%
187.83,2026-03,胡連,5.669186305024455,2025,127.5,-15.51,-234.14000000000001,10.74,-46.31,11.63,📉 獲利侵蝕,337.34999999999997,⚪ 中性觀察,6279.TWO,N/A,1.6,N/A
180.89,2026-03,科際精密,9.143518518518517,2025,39.5,-28.06,-234.29,2.01,-53.4,3.87,📉 獲利侵蝕,64.80000000000001,⚪ 中性觀察,4568.TWO,N/A,0.48,N/A
90.54,2026-03,康聯訊,0.0,2025,12.5500001907,3.03,-234.29000000000002,-2.25,-143.75,-20.4,📉 獲利侵蝕,-81.75000000000001,⚪ 數據不足,3672.TWO,-34.01%,-0.39,28.80%
189.46,2026-03,力肯,17.30366452204189,2025,33.0499992371,-73.78,-235.97,0.59,-46.51,-32.43,📉 獲利侵蝕,28.65,❌ 暫避觀望,1570.TWO,-16.24%,0.23,21.84%
130.55,2026-03,欣技,0.0,2025,15.3000001907,-108.77,-237.69,-1.19,-107.14,-7.95,📉 獲利侵蝕,-35.550000000000004,⚪ 數據不足,6160.TWO,N/A,-0.29,N/A
267.4,2026-03,裕慶-KY,11.378035902851108,2025,215.5,-25.35,-237.82999999999998,10.18,29.57,-4.74,⚠️ 獲利稀釋,284.1,⚪ 中性觀察,6957.TW,N/A,1.51,N/A
222.48,2026-03,聚陽,5.320275277924828,2025,201.0,-12.17,-238.01,14.65,-15.53,-3.08,📉 獲利侵蝕,566.7,⚪ 中性觀察,1477.TW,13.46%,4.35,26.73%
201.51,2026-03,立弘,0.0,2025,25.0,28.57,-238.01999999999998,1.35,-36.51,5.28,📉 獲利侵蝕,0.0,⚪ 數據不足,1780.TWO,N/A,0.4,N/A
192.3,2026-03,協易機,152.05882577352943,2025,25.8500003815,-87.1,-238.25,0.2,-45.95,12.02,📉 獲利侵蝕,2.55,❌ 暫避觀望,4533.TWO,-4.87%,0.2,23.68%
184.49,2026-03,旭隼,9.84009840098401,2025,1040.0,-16.23,-238.51000000000002,40.23,-54.02,-10.05,📉 獲利侵蝕,1585.35,⚪ 中性觀察,6409.TW,N/A,4.46,N/A
475.0,2026-03,南俊國際,44.42759666413949,2025,586.0,82.47,-238.64,5.59,236.36,26.42,⚠️ 獲利稀釋,197.85000000000002,❌ 暫避觀望,6584.TWO,N/A,3.37,N/A
245.05,2026-03,詠業,10.26086956521739,2025,59.0,5.83,-238.93,2.23,6.12,7.01,⚠️ 獲利稀釋,86.25,⚪ 中性觀察,6792.TW,N/A,0.53,N/A
434.06,2026-03,中再保,4.927536316934225,2025,44.2000007629,16.56,-239.19,3.66,194.87,0.05,⚠️ 獲利稀釋,134.55,⚪ 中性觀察,2851.TW,21.14%,2.3,24.99%
177.04,2026-03,南染,25.5,2025,25.5,3.51,-239.54,0.58,-62.5,-20.15,📉 獲利侵蝕,15.0,❌ 暫避觀望,1410.TW,4.46%,0.03,31.89%
200.48,2026-03,彩富,9.811320394834905,2025,41.5999984741,-16.02,-239.60999999999999,2.01,-39.13,-6.27,📉 獲利侵蝕,63.6,⚪ 中性觀察,5489.TWO,N/A,0.29,N/A
190.54,2026-03,宇智,5.872011251758087,2025,41.75,7.5,-239.63,3.87,-49.09,-0.56,📉 獲利侵蝕,106.65,⚪ 中性觀察,6470.TWO,N/A,0.84,N/A
139.8,2026-03,輔信,0.0,2025,15.6000003815,-766.67,-239.8,-0.2,-100.0,4.47,📉 獲利侵蝕,-7.5,⚪ 數據不足,2405.TW,-9.73%,0.0,27.81%
89.96,2026-03,友威科,18.732058146363638,2025,78.3000030518,-61.35,-239.95999999999998,1.94,-150.0,-34.55,🏰 高護城河,62.699999999999996,❌ 暫避觀望,3580.TWO,13.96%,-0.18,63.82%
275.77,2026-03,南仁湖,0.0,2025,7.9099998474,-29.17,-240.05999999999997,-0.63,35.71,9.65,⚠️ 獲利稀釋,-21.150000000000002,⚪ 數據不足,5905.TWO,N/A,-0.09,N/A
296.91,2026-03,柏文,8.738828202581926,2025,176.0,79.87,-241.35000000000002,8.49,55.56,18.4,⚠️ 獲利稀釋,302.1,⚪ 中性觀察,8462.TW,N/A,2.42,N/A
61.56,2026-03,樂意,0.0,2025,26.3500003815,-152.11,-241.43,-1.98,-179.87,-5.13,📉 獲利侵蝕,-50.550000000000004,⚪ 數據不足,7584.TWO,N/A,-1.23,N/A
232.91,2026-03,科嶠,80.70739549839229,2025,251.0,1500.0,-242.21,1.28,-9.3,37.66,📉 獲利侵蝕,46.65,❌ 暫避觀望,4542.TWO,7.09%,0.4,35.25%
145.71,2026-03,訊聯基因,25.608974848012817,2025,39.9500007629,-60.98,-242.26,0.8,-96.55,-8.88,📉 獲利侵蝕,23.400000000000002,❌ 暫避觀望,4160.TWO,N/A,0.01,N/A
368.27,2026-03,晉倫,9.809264305177113,2025,36.0,-21.62,-243.26999999999998,1.16,125.0,3.42,⚠️ 獲利稀釋,55.05,⚪ 中性觀察,6151.TWO,N/A,0.72,N/A
268.83,2026-03,皇家美食,0.0,2025,46.8499984741,-101.39,-243.82999999999998,-1.45,25.0,40.53,⚠️ 獲利稀釋,-50.550000000000004,⚪ 數據不足,4419.TWO,-10.31%,-0.27,23.18%
230.52,2026-03,德勝,9.204946726872791,2025,52.0999984741,13.14,-244.16000000000003,2.67,-13.64,-0.76,📉 獲利侵蝕,84.9,⚪ 中性觀察,8048.TWO,N/A,0.57,N/A
241.49,2026-03,大塚,4.4589450788472,2025,164.0,7.47,-245.45000000000002,13.95,-3.96,15.7,📉 獲利侵蝕,551.7,⚪ 中性觀察,3570.TWO,11.86%,4.12,31.73%
266.18,2026-03,上銀,34.22035480859011,2025,366.5,-22.62,-245.59,4.31,20.59,-0.53,⚠️ 獲利稀釋,160.64999999999998,❌ 暫避觀望,2049.TW,4.85%,1.64,27.05%
276.69,2026-03,矽創,7.968835429196282,2025,291.5,-5.53,-245.59,14.66,31.1,6.59,⚠️ 獲利稀釋,548.6999999999999,⚪ 中性觀察,8016.TW,N/A,4.6,N/A
279.63,2026-03,山林水,6.1648501362397825,2025,45.25,177.17,-245.93,2.55,33.7,51.31,⚠️ 獲利稀釋,110.1,⚪ 中性觀察,8473.TW,N/A,1.23,N/A
327.52,2026-03,友訊,0.0,2025,20.5,-1600.0,-246.03999999999996,-0.9,81.48,-7.14,⚠️ 獲利稀釋,-29.1,⚪ 數據不足,2332.TW,-6.21%,-0.05,23.50%
199.52,2026-03,逸昌,11.261062284469027,2025,25.4500007629,-43.32,-247.52,1.06,-48.0,-10.64,📉 獲利侵蝕,33.9,⚪ 中性觀察,3567.TWO,18.49%,0.13,34.78%
310.4,2026-03,華勝-KY,5.043409749479084,2025,63.9000015259,-19.0,-247.78999999999996,5.32,62.61,-0.48,⚠️ 獲利稀釋,190.05,⚪ 中性觀察,2248.TW,17.40%,1.87,31.94%
251.51,2026-03,聿新科,8.563433120485074,2025,22.9500007629,-32.77,-247.94,1.23,3.57,-3.25,⚠️ 獲利稀釋,40.2,⚪ 中性觀察,4161.TWO,10.81%,0.3,30.16%
148.42,2026-03,宏碩系統,17.586206896551722,2025,127.5,41.57,-248.42,3.61,-100.0,105.62,📉 獲利侵蝕,108.75,❌ 暫避觀望,6895.TWO,N/A,0.0,N/A
279.56,2026-03,方土霖,6.650326922042484,2025,40.7000007629,-19.05,-249.56,3.4,30.0,-15.95,⚠️ 獲利稀釋,91.79999999999998,⚪ 中性觀察,4527.TWO,16.80%,0.65,29.77%
383.37,2026-03,玖鼎電力,7.732732732732733,2025,51.5,-23.63,-250.04,3.2,133.33,-14.06,⚠️ 獲利稀釋,99.9,⚪ 中性觀察,4588.TW,24.67%,0.63,35.72%
144.97,2026-03,宏達電,2.127659574468085,2025,40.0,275.85,-250.95,7.21,-105.98,-5.85,📉 獲利侵蝕,282.0,⚪ 中性觀察,2498.TW,-79.17%,-0.29,34.44%
105.95,2026-03,訊舟,0.0,2025,13.8500003815,-278.0,-250.95,-0.9,-145.0,-46.43,📉 獲利侵蝕,-26.1,⚪ 數據不足,3047.TW,N/A,-0.1,N/A
