股票代碼,訊號日期,訊號收盤,買入日期,買入價格,賣出日期,賣出價格,獲利%,raw_pnl,狀態,股票標的
7740.TW,2026-03-05,188.5,2026-03-06,188.5,2026-03-20,198.5,5.31%,0.05305039787798409,交易結束,7740.TW 熙特爾-創
6708.TWO,2026-01-19,43.5,2026-01-20,45.8,2026-01-30,43.9,-4.15%,-0.041484666874424744,交易結束,6708.TWO 天擎
1435.TW,2026-02-23,23.0,2026-02-24,23.4,2026-03-04,21.05,-10.04%,-0.10042736836380521,交易結束,1435.TW 中福
6291.TWO,2026-01-29,240.24,2026-01-30,239.74,2026-02-09,220.09,-8.20%,-0.08196721456256101,交易結束,6291.TWO 沛亨
6291.TWO,2026-02-11,271.68,2026-02-23,290.35,2026-03-05,279.54,-3.72%,-0.037225055775803796,交易結束,6291.TWO 沛亨
6291.TWO,2026-03-13,334.56,2026-03-16,347.83,2026-04-01,360.0,3.50%,0.035001539491641226,交易結束,6291.TWO 沛亨
3048.TW,2026-01-02,45.7,2026-01-05,48.55,2026-01-09,41.6,-14.32%,-0.14315140828445344,交易結束,3048.TW 益登
6693.TWO,2026-01-13,91.4,2026-01-14,93.9,2026-01-26,90.0,-4.15%,-0.041533561901213344,交易結束,6693.TWO 廣閎科
4949.TW,2026-01-26,48.56,2026-01-27,50.71,2026-02-09,45.29,-10.69%,-0.10693646555843321,交易結束,4949.TW 有成精密
4949.TW,2026-03-11,55.3,2026-03-12,58.53,2026-03-24,64.0,9.35%,0.09348907157550684,交易結束,4949.TW 有成精密
6282.TW,2026-01-02,43.8,2026-01-05,44.6,2026-01-28,54.4,21.97%,0.21973101764770325,交易結束,6282.TW 康舒
1312.TW,2026-01-15,13.75,2026-01-16,13.9,2026-01-22,13.1,-5.76%,-0.05755390352207307,交易結束,1312.TW 國喬
3049.TW,2026-01-07,7.19,2026-01-08,7.48,2026-01-12,6.98,-6.68%,-0.06684491961540936,交易結束,3049.TW 精金
3049.TW,2026-01-22,11.1,2026-01-23,12.15,2026-01-29,8.65,-28.81%,-0.28806585266642987,交易結束,3049.TW 精金
3049.TW,2026-03-05,13.5,2026-03-06,13.75,2026-03-16,12.85,-6.55%,-0.06545451770909097,交易結束,3049.TW 精金
3049.TW,2026-03-18,14.95,2026-03-19,14.95,2026-03-26,11.85,-20.74%,-0.207357823902551,交易結束,3049.TW 精金
7732.TW,2026-02-25,38.32,2026-02-26,38.37,2026-03-03,36.73,-4.25%,-0.042500039159121164,交易結束,7732.TW 金興精密
7732.TW,2026-03-04,36.93,2026-03-05,36.26,2026-03-06,35.97,-0.79%,-0.007936443967909334,交易結束,7732.TW 金興精密
2515.TW,2026-01-14,13.75,2026-01-15,13.9,2026-01-21,13.3,-4.32%,-0.04316542764515186,交易結束,2515.TW 中工
2515.TW,2026-02-11,15.8,2026-02-23,16.35,2026-03-05,17.15,4.89%,0.048929615800205085,交易結束,2515.TW 中工
1723.TW,2026-01-26,73.5,2026-01-27,73.5,2026-02-03,72.8,-0.95%,-0.009523768002721027,交易結束,1723.TW 中碳
1723.TW,2026-03-13,76.1,2026-03-16,75.5,2026-03-25,71.5,-5.30%,-0.052980132450331126,交易結束,1723.TW 中碳
1723.TW,2026-03-27,80.7,2026-03-30,88.7,2026-04-08,80.0,-9.81%,-0.09808339625175766,交易結束,1723.TW 中碳
6179.TWO,2026-01-12,31.8,2026-01-13,31.4,2026-01-19,30.0,-4.46%,-0.0445859756531704,交易結束,6179.TWO 亞通
2727.TW,2026-01-15,220.0,2026-01-16,220.0,2026-01-26,218.0,-0.91%,-0.00909090909090909,交易結束,2727.TW 王品
2727.TW,2026-03-06,228.0,2026-03-09,226.0,2026-03-19,225.0,-0.44%,-0.004424778761061947,交易結束,2727.TW 王品
2727.TW,2026-03-24,233.0,2026-03-25,234.5,2026-03-31,227.0,-3.20%,-0.031982942430703626,交易結束,2727.TW 王品
00654R.TW,2026-01-21,6.56,2026-01-22,6.54,2026-01-29,6.44,-1.53%,-0.01529050539488821,交易結束,00654R.TW 富邦印度反1
00654R.TW,2026-02-02,6.63,2026-02-03,6.51,2026-02-04,6.36,-2.30%,-0.023041488498587333,交易結束,00654R.TW 富邦印度反1
00654R.TW,2026-03-09,6.9,2026-03-10,6.9,2026-03-26,7.06,2.32%,0.023188383360554808,交易結束,00654R.TW 富邦印度反1
4414.TW,2026-03-24,12.0,2026-03-25,12.0,2026-03-30,11.45,-4.58%,-0.04583334922500004,交易結束,4414.TW 如興
2465.TW,2026-03-12,56.5,2026-03-13,54.7,2026-03-24,56.5,3.29%,0.03290674976225675,交易結束,2465.TW 麗臺
5493.TWO,2026-01-07,94.2,2026-01-08,93.2,2026-01-09,88.8,-4.72%,-0.04721023648579604,交易結束,5493.TWO 三聯
5493.TWO,2026-01-13,95.1,2026-01-14,96.0,2026-01-15,94.5,-1.56%,-0.015625,交易結束,5493.TWO 三聯
00951.TW,2026-01-22,13.67,2026-01-23,13.61,2026-02-03,13.8,1.40%,0.013960362879690935,交易結束,00951.TW 台新日本半導體
00951.TW,2026-02-09,14.93,2026-02-10,14.93,2026-03-04,14.1,-5.56%,-0.05559275999551845,交易結束,00951.TW 台新日本半導體
6531.TW,2026-01-02,458.5,2026-01-05,469.5,2026-01-23,476.0,1.38%,0.013844515441959531,交易結束,6531.TW 愛普*
6531.TW,2026-03-12,485.5,2026-03-13,485.5,2026-03-25,516.0,6.28%,0.06282183316168898,交易結束,6531.TW 愛普*
3322.TWO,2026-01-14,16.7,2026-01-15,17.0,2026-01-23,16.8,-1.18%,-0.011764750758823543,交易結束,3322.TWO 建舜電
8926.TW,2026-01-22,44.1,2026-01-23,44.5,2026-01-29,43.5,-2.25%,-0.02247191011235955,交易結束,8926.TW 台汽電
8926.TW,2026-02-23,46.7,2026-02-24,46.65,2026-03-05,46.3,-0.75%,-0.007502728346229062,交易結束,8926.TW 台汽電
3028.TW,2026-01-06,41.3,2026-01-07,42.05,2026-01-12,39.5,-6.06%,-0.0606420757042531,交易結束,3028.TW 增你強
3028.TW,2026-01-30,46.0,2026-02-02,48.7,2026-02-06,42.65,-12.42%,-0.12422996185266852,交易結束,3028.TW 增你強
3028.TW,2026-02-11,47.95,2026-02-23,49.45,2026-03-06,53.2,7.58%,0.07583417476534092,交易結束,3028.TW 增你強
5515.TW,2026-01-05,37.5,2026-01-06,38.15,2026-01-14,34.15,-10.48%,-0.10484927496750959,交易結束,5515.TW 建國
5515.TW,2026-03-20,38.3,2026-03-23,37.7,2026-03-31,36.15,-4.11%,-0.04111403728472402,交易結束,5515.TW 建國
3430.TWO,2026-01-12,82.8,2026-01-13,82.8,2026-01-21,75.7,-8.57%,-0.08574886282501967,交易結束,3430.TWO 奇鈦科
3430.TWO,2026-02-24,77.9,2026-02-25,79.0,2026-03-05,70.0,-11.39%,-0.11392405063291139,交易結束,3430.TWO 奇鈦科
3430.TWO,2026-03-17,81.0,2026-03-18,87.0,2026-03-24,77.4,-11.03%,-0.1103448100471265,交易結束,3430.TWO 奇鈦科
3265.TWO,2026-01-13,139.0,2026-01-14,138.0,2026-02-02,138.0,0.00%,0.0,交易結束,3265.TWO 台星科
3481.TW,2026-01-02,18.1,2026-01-05,18.8,2026-01-26,24.55,30.59%,0.3058510762411588,交易結束,3481.TW 群創
3481.TW,2026-03-12,32.95,2026-03-13,30.25,2026-03-17,27.9,-7.77%,-0.07768596302479336,交易結束,3481.TW 群創
2067.TWO,2026-02-04,10.65,2026-02-05,10.65,2026-02-10,10.3,-3.29%,-0.032863797214792385,交易結束,2067.TWO 嘉鋼
8176.TWO,2026-01-14,11.45,2026-01-15,11.5,2026-01-22,11.0,-4.35%,-0.043478260869565216,交易結束,8176.TWO 智捷
8176.TWO,2026-03-17,11.95,2026-03-18,12.7,2026-03-25,11.85,-6.69%,-0.06692908980813998,交易結束,8176.TWO 智捷
6916.TW,2026-01-19,19.95,2026-01-20,20.3,2026-01-27,18.7,-7.88%,-0.07881766178965487,交易結束,6916.TW 華凌
2409.TW,2026-01-02,12.6,2026-01-05,12.9,2026-01-23,15.4,19.38%,0.1937984553437295,交易結束,2409.TW 友達
2409.TW,2026-03-12,17.25,2026-03-13,16.75,2026-03-17,15.8,-5.67%,-0.0567164065253731,交易結束,2409.TW 友達
00942B.TWO,2026-03-10,14.69,2026-03-11,14.62,2026-03-12,14.34,-1.91%,-0.019073619660908113,交易結束,00942B.TWO 台新美A公司債20+
3236.TWO,2026-01-05,31.5,2026-01-06,31.6,2026-01-26,33.9,7.28%,0.07278484546305647,交易結束,3236.TWO 千如
00722B.TWO,2026-01-15,36.86,2026-01-16,36.84,2026-01-20,36.73,-0.30%,-0.0030061496298958604,交易結束,00722B.TWO 群益投資級電信債
3289.TWO,2026-01-02,125.45,2026-01-05,127.93,2026-01-09,113.55,-11.24%,-0.11240309429016691,交易結束,3289.TWO 宜特
3289.TWO,2026-01-27,130.0,2026-01-28,131.0,2026-02-03,130.0,-0.76%,-0.007633587786259542,交易結束,3289.TWO 宜特
00970B.TWO,2026-03-04,9.52,2026-03-05,9.52,2026-03-10,9.53,0.10%,0.0010449078966828101,交易結束,00970B.TWO 新光BBB投等債20+
00970B.TWO,2026-04-07,9.45,2026-04-08,9.52,持股中,9.52,0.00%,0.0,續抱中,00970B.TWO 新光BBB投等債20+
2033.TW,2026-01-07,17.1,2026-01-08,17.15,2026-01-14,15.9,-7.29%,-0.07288629899744158,交易結束,2033.TW 佳大
2033.TW,2026-01-30,16.85,2026-02-02,16.85,2026-02-04,16.15,-4.15%,-0.0415430710475559,交易結束,2033.TW 佳大
2033.TW,2026-02-25,16.6,2026-02-26,16.35,2026-03-05,16.3,-0.31%,-0.0030581738980615374,交易結束,2033.TW 佳大
0050.TW,2026-01-05,68.53,2026-01-06,68.48,2026-02-03,73.0,6.60%,0.06595176809209385,交易結束,0050.TW 元大台灣50
0050.TW,2026-02-25,81.1,2026-02-26,81.25,2026-03-05,78.3,-3.63%,-0.03630765474707687,交易結束,0050.TW 元大台灣50
4419.TWO,2026-03-26,49.3,2026-03-27,49.0,2026-04-08,51.0,4.08%,0.04081632653061224,交易結束,4419.TWO 皇家美食
4526.TW,2026-01-13,33.85,2026-01-14,33.6,2026-01-28,36.4,8.33%,0.08333342794519293,交易結束,4526.TW 東台
4526.TW,2026-02-05,36.1,2026-02-06,35.3,2026-02-09,35.0,-0.85%,-0.008498562141177234,交易結束,4526.TW 東台
3090.TW,2026-02-24,101.0,2026-02-25,103.0,2026-03-04,92.6,-10.10%,-0.10097088860097082,交易結束,3090.TW 日電貿
00847B.TWO,2026-01-13,26.02,2026-01-14,25.98,2026-01-20,25.82,-0.65%,-0.0064565744521808445,交易結束,00847B.TWO 中信美國市政債
8374.TW,2026-01-07,91.3,2026-01-08,92.0,2026-02-02,88.4,-3.91%,-0.03913041819673918,交易結束,8374.TW 羅昇
6719.TW,2026-01-27,209.0,2026-01-28,210.0,2026-02-03,204.0,-2.86%,-0.02857142857142857,交易結束,6719.TW 力智
3556.TWO,2026-01-22,41.95,2026-01-23,42.5,2026-02-04,43.2,1.65%,0.016470606185882274,交易結束,3556.TWO 禾瑞亞
3556.TWO,2026-04-07,45.7,2026-04-08,46.5,持股中,46.5,0.00%,0.0,續抱中,3556.TWO 禾瑞亞
2301.TW,2026-01-02,167.0,2026-01-05,170.0,2026-01-08,163.5,-3.82%,-0.03823529411764706,交易結束,2301.TW 光寶科
00679B.TWO,2026-02-23,27.58,2026-02-24,27.58,2026-03-09,27.51,-0.25%,-0.002530811056994597,交易結束,00679B.TWO 元大美債20年
1711.TW,2026-01-02,20.3,2026-01-05,20.9,2026-01-22,23.05,10.29%,0.10287079702608651,交易結束,1711.TW 永光
1711.TW,2026-02-24,27.8,2026-02-25,29.05,2026-03-10,25.8,-11.19%,-0.11187607866954424,交易結束,1711.TW 永光
1711.TW,2026-03-12,29.4,2026-03-13,29.0,2026-03-27,37.65,29.83%,0.29827591468620696,交易結束,1711.TW 永光
2032.TW,2026-01-07,16.3,2026-01-08,17.65,2026-01-21,16.3,-7.65%,-0.07648727538696297,交易結束,2032.TW 新鋼
2032.TW,2026-01-29,17.4,2026-01-30,17.3,2026-02-06,16.55,-4.34%,-0.043352603067843984,交易結束,2032.TW 新鋼
2032.TW,2026-03-20,16.9,2026-03-23,17.3,2026-04-02,16.5,-4.62%,-0.046242732507432396,交易結束,2032.TW 新鋼
TXF.TW,2026-01-05,30313.0,2026-01-06,30271.0,2026-02-03,32386.0,6.99%,0.06986885137590433,交易結束,TXF.TW 未知
3088.TWO,2026-01-12,81.8,2026-01-13,82.0,2026-01-30,83.7,2.07%,0.020731670099999946,交易結束,3088.TWO 艾訊
7744.TWO,2026-01-02,320.0,2026-01-05,322.0,2026-01-19,337.5,4.81%,0.04813664596273292,交易結束,7744.TWO 崴寶
7744.TWO,2026-02-24,429.0,2026-02-25,455.0,2026-03-05,440.5,-3.19%,-0.031868131868131866,交易結束,7744.TWO 崴寶
8422.TW,2026-01-07,34.9,2026-01-08,36.2,2026-01-21,42.05,16.16%,0.16160216438988165,交易結束,8422.TW 可寧衛*
3701.TW,2026-01-15,58.0,2026-01-16,60.4,2026-01-26,52.8,-12.58%,-0.12582784928475635,交易結束,3701.TW 大眾控
4562.TW,2026-01-07,39.35,2026-01-08,38.7,2026-01-14,36.45,-5.81%,-0.05813953373760594,交易結束,4562.TW 穎漢
4562.TW,2026-01-23,41.6,2026-01-26,41.7,2026-01-30,40.85,-2.04%,-0.020383747559933767,交易結束,4562.TW 穎漢
1294.TWO,2026-03-05,79.3,2026-03-06,79.3,2026-03-17,87.8,10.72%,0.1071878899480958,交易結束,1294.TWO 漢田生技
4129.TWO,2026-03-12,115.0,2026-03-13,114.0,2026-03-17,112.0,-1.75%,-0.017543859649122806,交易結束,4129.TWO 聯合
6904.TWO,2026-01-28,130.5,2026-01-29,132.0,2026-02-04,123.5,-6.44%,-0.06439393939393939,交易結束,6904.TWO 伯鑫
4772.TWO,2026-01-02,347.0,2026-01-05,360.0,2026-01-16,377.0,4.72%,0.04722222222222222,交易結束,4772.TWO 台特化
1449.TW,2026-03-18,11.9,2026-03-19,12.5,2026-03-26,11.65,-6.80%,-0.06800003051999993,交易結束,1449.TW 佳和
1599.TWO,2026-02-23,28.65,2026-02-24,28.7,2026-03-04,28.2,-1.74%,-0.017421602324357476,交易結束,1599.TWO 宏佳騰
6921.TW,2026-02-05,86.4,2026-02-06,83.2,2026-02-11,80.5,-3.25%,-0.03245188758697916,交易結束,6921.TW 嘉雨思-創
3092.TW,2026-03-02,35.35,2026-03-03,36.05,2026-03-10,31.5,-12.62%,-0.12621357374170147,交易結束,3092.TW 鴻碩
6148.TWO,2026-03-12,35.87,2026-03-13,36.26,2026-03-25,35.1,-3.19%,-0.03191485989722012,交易結束,6148.TWO 驊宏資
5701.TWO,2026-01-19,3.99,2026-01-20,4.3,2026-01-29,3.95,-8.14%,-0.08139537848323275,交易結束,5701.TWO 劍湖山
00985B.TW,2026-01-09,10.25,2026-01-12,10.23,2026-01-19,10.23,0.00%,2.14955352460312e-08,交易結束,00985B.TW 群益ESG投等債0-5
00985B.TW,2026-01-22,10.27,2026-01-23,10.27,2026-01-26,10.21,-0.58%,-0.005785963620310603,交易結束,00985B.TW 群益ESG投等債0-5
7728.TWO,2026-01-02,607.0,2026-01-05,600.0,2026-01-16,598.0,-0.33%,-0.0033333333333333335,交易結束,7728.TWO 光焱科技
7728.TWO,2026-02-02,742.0,2026-02-03,790.0,2026-03-05,860.0,8.86%,0.08860759493670886,交易結束,7728.TWO 光焱科技
2618.TW,2026-01-12,37.1,2026-01-13,37.2,2026-01-20,37.3,0.27%,0.0026881309717535352,交易結束,2618.TW 長榮航
2618.TW,2026-01-21,38.3,2026-01-22,38.85,2026-01-29,38.1,-1.93%,-0.01930502006325689,交易結束,2618.TW 長榮航
2489.TW,2026-01-02,15.4,2026-01-05,15.7,2026-01-14,15.9,1.27%,0.01273884150505085,交易結束,2489.TW 瑞軒
2489.TW,2026-01-20,19.15,2026-01-21,19.15,2026-02-02,20.0,4.44%,0.044386443782424415,交易結束,2489.TW 瑞軒
2489.TW,2026-02-26,39.6,2026-03-02,41.05,2026-03-11,38.9,-5.24%,-0.05237509747032796,交易結束,2489.TW 瑞軒
6509.TWO,2026-01-21,35.15,2026-01-22,35.3,2026-02-03,35.5,0.57%,0.0056657441139488065,交易結束,6509.TWO 聚和
6509.TWO,2026-02-11,37.7,2026-02-23,40.0,2026-03-10,40.45,1.13%,0.011250019072499918,交易結束,6509.TWO 聚和
6509.TWO,2026-03-16,41.6,2026-03-17,41.6,2026-03-25,44.1,6.01%,0.06009615605049819,交易結束,6509.TWO 聚和
6509.TWO,2026-04-01,46.05,2026-04-02,46.05,2026-04-07,44.65,-3.04%,-0.03040168804328879,交易結束,6509.TWO 聚和
3312.TW,2026-01-02,38.3,2026-01-05,39.6,2026-01-16,41.7,5.30%,0.053030362871692674,交易結束,3312.TW 弘憶股
2838.TW,2026-02-11,19.45,2026-02-23,19.7,2026-03-05,19.85,0.76%,0.0076141935426969915,交易結束,2838.TW 聯邦銀
3501.TW,2026-01-14,52.4,2026-01-15,55.0,2026-01-28,54.7,-0.55%,-0.005454531583636424,交易結束,3501.TW 維熹
8039.TW,2026-01-23,94.2,2026-01-26,95.2,2026-01-30,90.9,-4.52%,-0.045168020589745436,交易結束,8039.TW 台虹
3105.TWO,2026-01-07,186.0,2026-01-08,186.5,2026-02-03,237.5,27.35%,0.2734584450402145,交易結束,3105.TWO 穩懋
3105.TWO,2026-03-19,354.5,2026-03-20,372.0,2026-03-25,344.5,-7.39%,-0.0739247311827957,交易結束,3105.TWO 穩懋
3105.TWO,2026-03-30,390.5,2026-03-31,372.5,持股中,430.5,15.57%,0.15570469798657718,續抱中,3105.TWO 穩懋
3550.TW,2026-01-29,17.05,2026-01-30,17.6,2026-02-26,17.9,1.70%,0.017045410823703255,交易結束,3550.TW 聯穎
3432.TW,2026-01-15,15.95,2026-01-16,16.5,2026-01-30,18.3,10.91%,0.10909086285454545,交易結束,3432.TW 台端
1514.TW,2026-01-14,108.5,2026-01-15,110.5,2026-01-30,130.5,18.10%,0.18099547511312217,交易結束,1514.TW 亞力
00768B.TWO,2026-02-23,52.15,2026-02-24,52.15,2026-03-09,52.05,-0.20%,-0.0019709203226490365,交易結束,00768B.TWO 復華20年美債
5212.TWO,2026-03-17,50.53,2026-03-18,50.63,2026-03-24,51.27,1.28%,0.012820572774970191,交易結束,5212.TWO 凌網
5212.TWO,2026-04-02,51.55,2026-04-07,52.67,持股中,51.5,-2.21%,-0.022130489889167923,續抱中,5212.TWO 凌網
7750.TW,2026-01-02,880.0,2026-01-05,874.0,2026-01-07,872.0,-0.23%,-0.002288329519450801,交易結束,7750.TW 新代
7750.TW,2026-01-12,887.0,2026-01-13,892.0,2026-01-15,856.0,-4.04%,-0.04035874439461883,交易結束,7750.TW 新代
7750.TW,2026-02-02,992.29,2026-02-03,987.35,2026-03-05,1258.87,27.50%,0.27500003556556724,交易結束,7750.TW 新代
6821.TWO,2026-01-23,39.75,2026-01-26,43.2,2026-02-03,39.0,-9.72%,-0.09722223816502666,交易結束,6821.TWO 聯寶
6821.TWO,2026-03-23,38.3,2026-03-24,42.1,持股中,53.0,25.89%,0.2589074090490931,續抱中,6821.TWO 聯寶
6209.TW,2026-01-27,78.8,2026-01-28,79.0,2026-02-02,65.5,-17.09%,-0.17088607594936708,交易結束,6209.TW 今國光
4912.TW,2026-01-02,105.5,2026-01-05,106.0,2026-01-12,91.6,-13.58%,-0.13584907099905655,交易結束,4912.TW 聯德控股-KY
3703.TW,2026-01-14,24.1,2026-01-15,24.15,2026-01-22,23.3,-3.52%,-0.03519670371956701,交易結束,3703.TW 欣陸
1735.TW,2026-03-13,23.75,2026-03-16,26.1,2026-03-26,26.8,2.68%,0.026819879132881863,交易結束,1735.TW 日勝化
1522.TW,2026-01-21,52.8,2026-01-22,53.7,2026-01-29,49.95,-6.98%,-0.06983240124254862,交易結束,1522.TW 堤維西
00712.TW,2026-01-06,9.25,2026-01-07,9.27,2026-01-15,9.25,-0.21%,-0.002127578266018887,交易結束,00712.TW 復華富時不動產
6776.TW,2026-01-02,53.9,2026-01-05,56.9,2026-01-22,59.5,4.57%,0.04569417230887979,交易結束,6776.TW 展�眥篕�
6776.TW,2026-01-30,62.8,2026-02-02,63.0,2026-02-03,60.8,-3.49%,-0.03492064703015868,交易結束,6776.TW 展�眥篕�
6776.TW,2026-03-17,63.5,2026-03-18,68.6,2026-03-25,63.0,-8.16%,-0.08163263263357491,交易結束,6776.TW 展�眥篕�
8064.TWO,2026-01-02,48.45,2026-01-05,48.2,2026-01-12,50.2,4.15%,0.04149377527685475,交易結束,8064.TWO 東捷
8064.TWO,2026-01-13,55.8,2026-01-14,57.4,2026-01-30,55.5,-3.31%,-0.033101070999844565,交易結束,8064.TWO 東捷
8064.TWO,2026-03-11,55.7,2026-03-12,55.1,2026-03-31,66.7,21.05%,0.21052629392635336,交易結束,8064.TWO 東捷
6196.TW,2026-01-05,279.5,2026-01-06,284.5,2026-01-12,278.5,-2.11%,-0.0210896309314587,交易結束,6196.TW 帆宣
6196.TW,2026-01-15,305.5,2026-01-16,328.0,2026-01-22,295.5,-9.91%,-0.09908536585365854,交易結束,6196.TW 帆宣
4989.TW,2026-01-02,54.3,2026-01-05,54.0,2026-01-09,49.5,-8.33%,-0.08333333333333333,交易結束,4989.TW 榮科
4989.TW,2026-01-14,60.5,2026-01-15,61.5,2026-01-26,57.5,-6.50%,-0.06504065040650407,交易結束,4989.TW 榮科
4989.TW,2026-02-26,64.2,2026-03-02,62.3,2026-03-10,63.6,2.09%,0.02086676168409706,交易結束,4989.TW 榮科
6405.TW,2026-01-05,31.0,2026-01-06,30.7,2026-01-26,31.05,1.14%,0.011400601482165493,交易結束,6405.TW 悅城
6405.TW,2026-04-01,33.8,2026-04-02,37.15,持股中,38.05,2.42%,0.024226047758639964,續抱中,6405.TW 悅城
6671.TW,2026-01-19,40.4,2026-01-20,39.85,2026-01-22,37.35,-6.27%,-0.06273525961675616,交易結束,6671.TW 三能-KY
1784.TWO,2026-01-12,113.0,2026-01-13,113.5,2026-01-20,108.5,-4.41%,-0.04405286343612335,交易結束,1784.TWO 訊聯
4749.TWO,2026-01-02,940.0,2026-01-05,982.0,2026-01-14,924.0,-5.91%,-0.059063136456211814,交易結束,4749.TWO 新應材
4749.TWO,2026-02-24,899.0,2026-02-25,914.0,2026-03-10,955.0,4.49%,0.044857768052516414,交易結束,4749.TWO 新應材
1220.TW,2026-01-07,12.55,2026-01-08,12.55,2026-01-13,12.55,0.00%,0.0,交易結束,1220.TW 台榮
1220.TW,2026-02-26,13.2,2026-03-02,13.2,2026-03-05,12.9,-2.27%,-0.022727287510158522,交易結束,1220.TW 台榮
1220.TW,2026-03-09,13.25,2026-03-10,13.25,2026-03-11,13.15,-0.75%,-0.0075471986037735275,交易結束,1220.TW 台榮
5425.TWO,2026-01-13,65.8,2026-01-14,67.9,2026-01-26,66.1,-2.65%,-0.02650961725108933,交易結束,5425.TWO 台半
1307.TW,2026-02-11,33.0,2026-02-23,33.45,2026-03-05,33.9,1.35%,0.013452937301547377,交易結束,1307.TW 三芳
1307.TW,2026-03-06,35.25,2026-03-09,34.5,2026-03-10,33.75,-2.17%,-0.021739130434782608,交易結束,1307.TW 三芳
4960.TW,2026-01-06,14.0,2026-01-07,14.25,2026-01-09,13.45,-5.61%,-0.05614036425964916,交易結束,4960.TW 誠美材
4960.TW,2026-02-04,14.55,2026-02-05,16.0,2026-02-10,13.7,-14.38%,-0.14375001191875003,交易結束,4960.TW 誠美材
4960.TW,2026-03-04,14.9,2026-03-05,15.75,2026-03-27,24.5,55.56%,0.5555555555555556,交易結束,4960.TW 誠美材
3437.TW,2026-01-28,16.7,2026-01-29,17.2,2026-02-03,15.9,-7.56%,-0.07558145853133168,交易結束,3437.TW 榮創
3437.TW,2026-02-05,16.95,2026-02-06,16.65,2026-02-10,15.55,-6.61%,-0.06606603321346498,交易結束,3437.TW 榮創
3437.TW,2026-03-12,17.65,2026-03-13,19.0,2026-03-27,21.55,13.42%,0.1342104861631579,交易結束,3437.TW 榮創
6024.TW,2026-01-08,52.1,2026-01-09,52.6,2026-01-14,52.0,-1.14%,-0.01140681542786421,交易結束,6024.TW 群益期
6024.TW,2026-03-10,54.3,2026-03-11,54.9,2026-03-24,55.0,0.18%,0.00182146577997492,交易結束,6024.TW 群益期
6024.TW,2026-03-31,56.0,2026-04-01,56.3,持股中,57.0,1.24%,0.01243340625906647,續抱中,6024.TW 群益期
6683.TWO,2026-01-26,463.0,2026-01-27,464.0,2026-03-05,825.0,77.80%,0.7780172413793104,交易結束,6683.TWO 雍智科技
6683.TWO,2026-03-06,907.0,2026-03-09,817.0,2026-03-25,1180.0,44.43%,0.44430844553243576,交易結束,6683.TWO 雍智科技
3290.TWO,2026-01-07,47.2,2026-01-08,46.8,2026-01-15,43.7,-6.62%,-0.06623928471653753,交易結束,3290.TWO 東浦
00683L.TW,2026-03-04,21.17,2026-03-05,20.97,2026-03-23,21.4,2.05%,0.020505499245544952,交易結束,00683L.TW 期元大美元指正2
1513.TW,2026-01-20,176.5,2026-01-21,177.0,2026-02-02,165.5,-6.50%,-0.06497175141242938,交易結束,1513.TW 中興電
1455.TW,2026-01-23,8.8,2026-01-26,9.67,2026-02-03,8.65,-10.55%,-0.10548091517598807,交易結束,1455.TW 集盛
6730.TWO,2026-01-14,39.3,2026-01-15,38.1,2026-01-19,36.0,-5.51%,-0.055118072393823214,交易結束,6730.TWO 常廣
6730.TWO,2026-01-23,37.45,2026-01-26,37.1,2026-02-05,37.2,0.27%,0.002695479593343161,交易結束,6730.TWO 常廣
1742.TWO,2026-01-02,14.95,2026-01-05,15.5,2026-01-14,15.45,-0.32%,-0.003225818754838742,交易結束,1742.TWO 台蠟
3038.TW,2026-03-18,22.3,2026-03-19,22.0,2026-03-20,21.85,-0.68%,-0.006818164477272762,交易結束,3038.TW 全台
8996.TW,2026-01-09,635.0,2026-01-12,698.0,2026-01-26,723.08,3.59%,0.03593256522478515,交易結束,8996.TW 高力
8011.TW,2026-01-14,22.9,2026-01-15,23.0,2026-01-27,22.4,-2.61%,-0.026086973108695618,交易結束,8011.TW 台通
6246.TWO,2026-03-11,14.75,2026-03-12,15.8,2026-03-25,16.35,3.48%,0.03481013823808262,交易結束,6246.TWO 臺龍
6246.TWO,2026-04-02,16.95,2026-04-07,17.35,持股中,17.05,-1.73%,-0.01729113186186932,續抱中,6246.TWO 臺龍
2485.TW,2026-01-15,36.55,2026-01-16,38.1,2026-02-10,40.9,7.35%,0.0734908966913324,交易結束,2485.TW 兆赫
2485.TW,2026-03-03,54.4,2026-03-04,54.0,2026-04-07,80.7,49.44%,0.4944443879296295,交易結束,2485.TW 兆赫
8059.TWO,2026-01-12,24.6,2026-01-13,25.45,2026-01-20,22.1,-13.16%,-0.13163065937049,交易結束,8059.TWO 凱碩
2945.TW,2026-01-16,39.5,2026-01-19,39.4,2026-02-09,42.05,6.73%,0.06725882255253207,交易結束,2945.TW 三商家購
