eps_yoy,advice,prev_year,price,prev_eps,prev_rev_yoy,pe,expansion,gm,name,om,symbol,status,rev_yoy,eps,prev_eps_yoy,est_price,date
-3.23,⚪ 中性觀察,2025,196.0,7.39,19.07,11.180832857957789,-186.06,38.51%,融程電,18.05%,3416.TW,📉 獲利侵蝕,182.83,1.8,4.56,262.95,2026-03
46.38,❌ 暫避觀望,2025,363.5,1.8,-25.1,70.85769980506822,-186.09,N/A,嘉基,N/A,6715.TW,⚠️ 獲利稀釋,232.47,1.02,-65.38,76.95,2026-03
-38.46,⚪ 中性觀察,2025,201.0,11.33,3.18,8.264802631578947,-186.16,33.00%,可成,13.69%,2474.TW,📉 獲利侵蝕,147.7,2.63,-37.78,364.8,2026-03
9.03,⚪ 中性觀察,2025,179.0,5.73,6.37,13.288789903489233,-186.21,N/A,富鼎,N/A,8261.TW,⚠️ 獲利稀釋,195.24,1.57,19.71,202.05000000000004,2026-03
40.71,⚪ 中性觀察,2025,288.5,13.04,22.89,9.220198146372644,-186.28,N/A,茂達,N/A,6138.TWO,⚠️ 獲利稀釋,226.99,3.68,31.94,469.34999999999997,2026-03
560.0,⚪ 中性觀察,2025,20.2000007629,1.8,11.98,5.855072684898551,-186.28999999999996,13.84%,欣陸,7.24%,3703.TW,⚠️ 獲利稀釋,746.29,0.33,25.87,51.74999999999999,2026-03
18.42,⚪ 數據不足,2025,25.3500003815,-1.72,-20.79,0.0,-186.60000000000002,N/A,上亞科技,N/A,6130.TWO,⚠️ 獲利稀釋,205.02,-0.31,-129.33,-57.3,2026-03
108.06,⚪ 中性觀察,2025,123.0,3.34,2.26,14.453584018801411,-187.08999999999997,30.67%,聯電,19.78%,2303.TW,⚠️ 獲利稀釋,295.15,1.29,-11.97,127.64999999999999,2026-03
-34.62,⚪ 數據不足,2025,13.5500001907,0.21,-23.26,0.0,-187.21,18.12%,昶和,2.42%,1468.TW,📉 獲利侵蝕,152.59,0.17,-77.66,-0.5999999999999996,2026-03
62.2,⚪ 數據不足,2025,25.8500003815,-1.11,-72.48,0.0,-187.35000000000002,-8.98%,德晉,-223.66%,3466.TWO,⚠️ 獲利稀釋,249.55,-0.31,58.98,-46.50000000000001,2026-03
66.67,⚪ 數據不足,2025,60.0,0.49,29.3,0.0,-187.85000000000002,41.27%,磐儀,10.21%,3594.TWO,⚠️ 獲利稀釋,254.52,-0.07,-63.43,-0.5999999999999996,2026-03
118.18,❌ 暫避觀望,2025,226.5,2.01,20.44,46.31901840490798,-187.90999999999997,38.42%,大銀微系統,13.23%,4576.TW,⚠️ 獲利稀釋,306.09,0.96,294.12,73.35,2026-03
18.82,⚪ 中性觀察,2025,140.5,4.81,11.44,9.852734922861151,-188.26000000000002,25.60%,宜特,4.49%,3289.TWO,⚠️ 獲利稀釋,207.08,2.05,-34.26,213.89999999999998,2026-03
30.65,⚪ 中性觀察,2025,30.8500003815,1.63,5.0,6.8861607994419645,-188.87,30.15%,五鼎,7.57%,1733.TW,⚠️ 獲利稀釋,219.52,0.81,27.34,67.19999999999999,2026-03
-41.67,⚪ 數據不足,2025,20.25,-9.56,-4.71,0.0,-188.97000000000003,N/A,上福,N/A,6128.TW,🔄 轉虧為盈,147.3,0.28,-431.94,-268.8,2026-03
-43.51,⚪ 中性觀察,2025,42.0,4.1,2.05,3.981042654028436,-189.29,N/A,百和,N/A,9938.TW,📉 獲利侵蝕,145.78,0.87,-13.68,158.25,2026-03
-17.39,⚪ 中性觀察,2025,32.4000015259,3.02,6.92,4.372469841551957,-189.35000000000002,33.75%,強信-KY,16.61%,4560.TW,📉 獲利侵蝕,171.96,0.76,48.04,111.15,2026-03
-81.73,⚪ 中性觀察,2025,500.0,15.5,-11.96,12.790995139421845,-189.51,29.12%,營邦,0.48%,3693.TWO,📉 獲利侵蝕,107.78,1.54,-38.69,586.35,2026-03
15.17,⚪ 中性觀察,2025,179.0,8.36,16.17,8.527870414483086,-189.9,36.55%,世禾,18.42%,3551.TWO,⚠️ 獲利稀釋,205.07,2.46,17.2,314.85,2026-03
9.67,❌ 暫避觀望,2025,671.0,13.99,20.89,21.513305546649566,-190.43,42.20%,華城,19.22%,1519.TW,⚠️ 獲利稀釋,200.1,3.29,-6.3,467.85,2026-03
3.13,❌ 暫避觀望,2025,39.0,1.13,-10.89,24.223602484472053,-191.19,43.31%,普安,9.76%,2495.TW,⚠️ 獲利稀釋,194.32,0.33,-49.1,24.15,2026-03
-17.11,⚪ 中性觀察,2025,55.0999984741,5.77,2.41,4.268009176924864,-191.64999999999998,28.71%,友輝,12.48%,4933.TWO,📉 獲利侵蝕,174.54,1.9,-18.35,193.65,2026-03
177.08,⚪ 中性觀察,2025,66.3000030518,3.77,11.78,8.134969699607362,-192.04999999999998,N/A,迎廣,N/A,6117.TW,⚠️ 獲利稀釋,369.13,1.33,-7.65,122.25,2026-03
94.64,⚪ 數據不足,2025,15.8999996185,-0.92,-52.73,0.0,-192.17000000000002,N/A,創業家,N/A,8477.TWO,⚠️ 獲利稀釋,286.81,-0.03,53.77,-30.450000000000003,2026-03
39.39,⚪ 中性觀察,2025,63.5,3.53,19.44,6.394763343403827,-192.23000000000002,N/A,幸康,N/A,3332.TWO,⚠️ 獲利稀釋,231.62,1.38,61.93,148.95,2026-03
64.76,❌ 暫避觀望,2025,251.5,4.85,0.88,20.39740470397405,-192.51,N/A,騰輝電子-KY,N/A,6672.TW,⚠️ 獲利稀釋,257.27,1.73,-2.81,184.95,2026-03
-103.03,⚪ 數據不足,2025,25.8500003815,-0.06,12.63,0.0,-192.66,N/A,凱衛,N/A,5201.TWO,📉 獲利侵蝕,89.63,-0.67,-102.22,-22.8,2026-03
-20.0,⚪ 數據不足,2025,24.5499992371,-3.43,-29.93,0.0,-192.74,5.61%,揚智,-198.78%,3041.TW,📉 獲利侵蝕,172.74,-0.48,-35.42,-106.95,2026-03
-3.47,⚪ 中性觀察,2025,64.5999984741,1.34,-9.64,12.328243983606871,-194.24,19.80%,世德,-4.97%,2066.TWO,📉 獲利侵蝕,190.77,1.96,-77.5,78.60000000000001,2026-03
201.59,⚪ 數據不足,2025,92.6999969482,-2.87,-3.81,0.0,-194.54999999999998,N/A,智崴,N/A,5263.TWO,🔄 轉虧為盈,396.14,0.67,-356.73,-137.10000000000002,2026-03
24.03,⚪ 中性觀察,2025,214.0,14.08,15.02,6.286721504112808,-195.34,N/A,視陽,N/A,6782.TW,⚠️ 獲利稀釋,219.37,3.82,39.41,510.59999999999997,2026-03
22.93,⚪ 中性觀察,2025,223.0,7.1,19.26,11.718339464004202,-195.95999999999998,N/A,意德士,N/A,7556.TWO,⚠️ 獲利稀釋,218.89,2.52,19.42,285.45000000000005,2026-03
-4.35,⚪ 中性觀察,2025,26.5499992371,1.72,-0.92,6.321428389785714,-196.48999999999998,N/A,晶采,N/A,8049.TWO,📉 獲利侵蝕,192.14,0.44,-31.2,63.0,2026-03
10.24,⚪ 中性觀察,2025,209.0,12.71,16.17,6.641245630759454,-196.72,N/A,望隼,N/A,4771.TW,⚠️ 獲利稀釋,206.96,3.66,10.57,472.04999999999995,2026-03
-70.0,⚪ 數據不足,2025,30.2000007629,-2.15,-51.34,0.0,-196.74,19.82%,鴻華先進-創,-262.93%,2258.TW,📉 獲利侵蝕,126.74,-0.51,-73.98,-69.45,2026-03
-61.08,⚪ 中性觀察,2025,54.7000007629,6.07,16.17,3.5892388952034118,-196.95999999999998,23.99%,僑威,12.10%,3078.TWO,📉 獲利侵蝕,135.88,0.72,8.01,228.6,2026-03
8.26,⚪ 中性觀察,2025,338.5,20.25,0.95,6.381975867269985,-197.02,33.74%,南寶,16.17%,4766.TW,⚠️ 獲利稀釋,205.28,6.55,-9.03,795.6,2026-03
28.57,⚪ 中性觀察,2025,126.0,3.08,29.59,14.771395076201639,-197.9,N/A,正淩,N/A,8147.TWO,⚠️ 獲利稀釋,226.47,0.9,62.03,127.95000000000002,2026-03
-91.84,❌ 暫避觀望,2025,37.9500007629,0.32,-4.54,35.801887512169806,-198.34,58.07%,遠見,-3.25%,3040.TW,🏰 高護城河,106.5,0.04,-57.53,15.9,2026-03
350.0,⚪ 中性觀察,2025,178.0,11.19,2.94,6.339031339031339,-198.42999999999995,24.61%,鮮活果汁-KY,6.32%,1256.TW,⚠️ 獲利稀釋,548.43,3.24,24.88,421.2,2026-03
-19.45,⚪ 中性觀察,2025,173.0,9.61,0.1,7.172470978441128,-198.67,33.35%,鈞興-KY,18.52%,4571.TW,📉 獲利侵蝕,179.22,2.41,4.45,361.8,2026-03
-29.91,⚪ 中性觀察,2025,88.5999984741,4.38,-3.53,9.01322466674466,-198.81,N/A,立端,N/A,6245.TWO,📉 獲利侵蝕,168.9,0.75,-28.08,147.45,2026-03
0.64,⚪ 中性觀察,2025,107.5,6.77,6.29,6.468110709987967,-199.3,N/A,中保科,N/A,9917.TW,⚠️ 獲利稀釋,199.94,1.6,5.71,249.29999999999995,2026-03
-17.07,⚪ 中性觀察,2025,27.5499992371,0.93,-15.65,10.678294277945737,-199.35,30.14%,裕隆,7.44%,2201.TW,📉 獲利侵蝕,182.28,0.35,-75.14,38.7,2026-03
53.66,❌ 暫避觀望,2025,222.5,5.99,7.08,15.239726027397259,-199.36,37.83%,欣銓,26.59%,3264.TWO,⚠️ 獲利稀釋,253.02,1.95,34.97,219.00000000000003,2026-03
23.53,⚪ 中性觀察,2025,28.7999992371,1.66,-10.2,8.135593004830508,-199.65,N/A,樂斯科,N/A,6662.TWO,⚠️ 獲利稀釋,223.18,0.21,-3.49,53.1,2026-03
-92.57,⚪ 中性觀察,2025,16.8500003815,0.51,39.1,2.6003087008487653,-200.55,N/A,大研生醫*,N/A,7780.TW,📉 獲利侵蝕,107.98,0.13,-76.4,97.2,2026-03
6.45,⚪ 中性觀察,2025,219.5,10.78,3.79,7.83369022127052,-201.63000000000002,34.07%,統一超,2.95%,2912.TW,⚠️ 獲利稀釋,208.08,2.97,-2.88,420.30000000000007,2026-03
-91.21,⚪ 中性觀察,2025,139.5,9.06,13.69,10.086767895878525,-202.11,48.58%,喬山,9.78%,1736.TW,📉 獲利侵蝕,110.9,0.08,13.11,207.45,2026-03
58.9,⚪ 中性觀察,2025,80.3000030518,3.92,5.25,9.20871594630734,-202.12999999999997,N/A,瀚荃,N/A,8103.TW,⚠️ 獲利稀釋,261.03,1.17,17.71,130.8,2026-03
-25.59,⚪ 中性觀察,2025,229.0,11.76,6.85,8.2880926529135,-202.16,39.10%,興勤,22.33%,2428.TW,📉 獲利侵蝕,176.57,2.21,-2.81,414.45,2026-03
17.61,⚪ 中性觀察,2025,80.3000030518,5.64,-7.81,6.263650784071764,-202.24,N/A,勁豐,N/A,6577.TWO,⚠️ 獲利稀釋,219.85,1.67,-14.93,192.29999999999998,2026-03
-1.22,⚪ 中性觀察,2025,36.0999984741,1.73,0.66,7.713674887628205,-202.33,N/A,金興精密,N/A,7732.TW,📉 獲利侵蝕,201.11,0.82,-37.18,70.19999999999999,2026-03
-43.27,⚪ 中性觀察,2025,74.8000030518,5.78,6.12,6.660730458753339,-202.45000000000002,N/A,互動,N/A,6486.TWO,📉 獲利侵蝕,159.18,0.59,2.66,168.45000000000002,2026-03
41.46,⚪ 中性觀察,2025,55.5999984741,5.37,2.9,3.51453846233249,-202.66,N/A,台灣虎航,N/A,6757.TW,⚠️ 獲利稀釋,244.12,2.91,-10.95,237.30000000000004,2026-03
-5.07,⚪ 中性觀察,2025,180.5,5.28,5.34,13.873943120676401,-203.09,32.18%,晶技,14.07%,3042.TW,📉 獲利侵蝕,198.02,1.32,-15.57,195.15000000000003,2026-03
19.4,❌ 暫避觀望,2025,264.0,4.37,26.97,24.06563354603464,-203.17,N/A,昇陽半導體,N/A,8028.TW,⚠️ 獲利稀釋,222.57,1.61,51.58,164.55,2026-03
33.56,⚪ 中性觀察,2025,47.0,6.04,1.41,3.5127055306427506,-203.32999999999998,N/A,洛��,N/A,8077.TWO,⚠️ 獲利稀釋,236.89,1.95,37.27,200.7,2026-03
-45.41,⚪ 中性觀察,2025,87.3000030518,18.83,78.68,1.9604761520727603,-203.49,N/A,寬宏藝術,N/A,6596.TWO,📉 獲利侵蝕,158.08,2.08,242.99,667.9499999999999,2026-03
-29.35,⚪ 中性觀察,2025,171.5,14.92,-2.91,4.416688127736286,-203.71,32.65%,拓凱,10.54%,4536.TW,📉 獲利侵蝕,174.36,3.61,-20.89,582.4499999999999,2026-03
-3.08,⚪ 中性觀察,2025,221.0,10.2,-26.81,8.349074423876086,-203.8,28.63%,上品,14.44%,4770.TW,📉 獲利侵蝕,200.72,2.52,-52.93,397.04999999999995,2026-03
-83.33,⚪ 數據不足,2025,52.0999984741,-1.84,-19.18,0.0,-204.03,39.78%,聚積,-22.71%,3527.TWO,🔄 轉虧為盈,120.7,0.01,-757.14,-56.85,2026-03
-35.0,⚪ 數據不足,2025,17.6000003815,0.06,16.55,0.0,-204.3,N/A,威健生技,N/A,6661.TWO,📉 獲利侵蝕,169.3,-0.27,20.0,-5.25,2026-03
-68.52,⚪ 中性觀察,2025,16.1499996185,1.43,8.24,4.627507054011462,-204.88,N/A,百和興業-KY,N/A,8404.TW,📉 獲利侵蝕,136.36,0.17,55.43,52.35,2026-03
-84.0,⚪ 中性觀察,2025,54.4000015259,3.67,2.54,9.0365451039701,-205.25,41.59%,台耀,21.37%,4746.TW,📉 獲利侵蝕,121.25,0.16,180.15,90.3,2026-03
17.65,⚪ 中性觀察,2025,36.6500015259,1.34,0.59,11.899351144772728,-205.34,32.08%,精聯,2.52%,3652.TW,⚠️ 獲利稀釋,222.99,0.4,7.2,46.2,2026-03
-25.0,❌ 暫避觀望,2025,63.7999992371,0.76,22.23,29.26605469591743,-205.5,N/A,盛群,N/A,6202.TW,📉 獲利侵蝕,180.5,0.3,213.64,32.7,2026-03
-35.29,⚪ 中性觀察,2025,24.6499996185,0.72,-5.88,12.02439005780488,-205.76999999999998,N/A,光譜,N/A,5381.TWO,📉 獲利侵蝕,170.48,0.22,2.44,30.749999999999996,2026-03
-33.33,❌ 暫避觀望,2025,66.0,1.58,8.46,19.701492537313435,-205.91000000000003,N/A,東研信超,N/A,6840.TWO,📉 獲利侵蝕,172.58,0.12,205.88,50.24999999999999,2026-03
-95.96,⚪ 中性觀察,2025,31.0,2.12,21.26,8.288770053475936,-206.02999999999997,42.45%,橙的,4.92%,4554.TWO,📉 獲利侵蝕,110.07,0.04,13.37,56.1,2026-03
-83.33,⚪ 數據不足,2025,13.25,-0.36,-7.24,0.0,-206.51999999999998,N/A,得利影,N/A,6144.TWO,📉 獲利侵蝕,123.19,-0.22,36.84,-16.8,2026-03
-133.33,⚪ 數據不足,2025,17.5499992371,-0.47,19.96,0.0,-206.72000000000003,N/A,全譜,N/A,6228.TWO,📉 獲利侵蝕,73.39,-0.07,44.71,-28.650000000000002,2026-03
396.72,❌ 暫避觀望,2025,706.0,6.22,14.65,53.85202135774218,-206.91999999999996,18.26%,波若威,5.03%,3163.TWO,⚠️ 獲利稀釋,603.64,3.03,8.17,196.64999999999998,2026-03
-50.0,❌ 暫避觀望,2025,11.8000001907,0.07,-10.97,107.27272900636363,-206.93,N/A,華興,N/A,6164.TW,📉 獲利侵蝕,156.93,0.05,-87.27,1.6500000000000001,2026-03
-72.68,⚪ 數據不足,2025,26.2999992371,-15.61,-6.55,0.0,-207.06,-76.10%,浩鼎,-2289.99%,4174.TWO,📉 獲利侵蝕,134.38,-3.35,-77.68,-444.0,2026-03
-11.67,⚪ 中性觀察,2025,77.0999984741,3.18,-10.51,10.4471542647832,-207.14,N/A,晶焱,N/A,6411.TWO,📉 獲利侵蝕,195.47,0.54,-30.29,110.7,2026-03
-111.11,❌ 暫避觀望,2025,17.75,-0.22,-12.58,295.83333333333326,-207.44,40.07%,鈺寶-創,-42.60%,3150.TW,📉 獲利侵蝕,96.33,-0.02,-131.88,0.9000000000000001,2026-03
77.78,⚪ 數據不足,2025,13.25,-0.45,-6.89,0.0,-207.92999999999998,N/A,富堡,N/A,8929.TWO,⚠️ 獲利稀釋,285.71,-0.06,-147.37,-24.45,2026-03
46.91,⚪ 中性觀察,2025,47.7000007629,2.87,2.77,6.091954120421455,-207.98,N/A,聚和,N/A,6509.TWO,⚠️ 獲利稀釋,254.89,1.19,17.48,117.45,2026-03
17.83,⚪ 中性觀察,2025,190.5,19.63,31.04,4.07661031457308,-208.01999999999998,32.53%,鼎翰,8.38%,3611.TWO,⚠️ 獲利稀釋,225.85,4.56,38.68,700.9499999999999,2026-03
-47.46,⚪ 中性觀察,2025,21.9500007629,1.32,-0.14,7.542955588625429,-208.15,N/A,昇銳,N/A,3128.TWO,📉 獲利侵蝕,160.69,0.31,-22.16,43.650000000000006,2026-03
-53.4,⚪ 中性觀察,2025,113.0,4.63,-4.78,13.30977620730271,-208.32,33.30%,威強電,5.30%,3022.TW,📉 獲利侵蝕,154.92,0.96,-46.9,127.35000000000001,2026-03
113.33,❌ 暫避觀望,2025,21.7999992371,0.23,-8.72,34.60317339222222,-208.51,N/A,特力,N/A,2908.TW,⚠️ 獲利稀釋,321.84,0.32,-64.62,9.450000000000001,2026-03
38.1,⚪ 中性觀察,2025,31.3500003815,2.18,12.31,6.384928794602851,-209.41,31.32%,祺驊,10.89%,1593.TWO,⚠️ 獲利稀釋,247.51,0.58,28.24,73.65,2026-03
185.71,❌ 暫避觀望,2025,383.5,6.6,16.7,26.123978201634877,-209.54999999999998,N/A,沛亨,N/A,6291.TWO,⚠️ 獲利稀釋,395.26,3.0,7.67,220.2,2026-03
10.1,⚪ 中性觀察,2025,46.75,4.49,9.65,4.348837209302325,-209.56,N/A,統振,N/A,6170.TWO,⚠️ 獲利稀釋,219.66,1.09,32.45,161.25,2026-03
-29.82,⚪ 中性觀察,2025,39.4500007629,2.2,11.04,7.811881339188118,-209.69,N/A,進典,N/A,6843.TWO,📉 獲利侵蝕,179.87,0.4,-7.56,75.75,2026-03
-27.83,⚪ 中性觀察,2025,44.9500007629,6.13,12.91,3.014755249020791,-209.85000000000002,29.73%,金洲,19.04%,4417.TWO,📉 獲利侵蝕,182.02,0.83,39.0,223.65,2026-03
30.16,❌ 暫避觀望,2025,854.0,15.29,-3.24,23.397260273972602,-209.95000000000002,N/A,環球晶,N/A,6488.TWO,⚠️ 獲利稀釋,240.11,3.97,-25.74,547.5,2026-03
77.78,❌ 暫避觀望,2025,29.0499992371,0.2,4.08,107.59258976703703,-210.27,51.08%,全友,3.74%,2305.TW,🏰 高護城河,288.05,0.16,35.71,4.050000000000001,2026-03
-98.52,⚪ 中性觀察,2025,431.0,23.9,9.11,6.635873749037721,-210.28,N/A,保瑞,N/A,6472.TW,📉 獲利侵蝕,111.76,0.21,-38.71,974.25,2026-03
47.73,❌ 暫避觀望,2025,84.3000030518,2.07,21.08,18.168104105991382,-211.19000000000003,N/A,台半,N/A,5425.TWO,⚠️ 獲利稀釋,258.92,0.7,9.66,69.6,2026-03
8.47,⚪ 中性觀察,2025,49.5999984741,2.3,-7.32,8.778760791876104,-211.48,N/A,商億-KY,N/A,8482.TW,⚠️ 獲利稀釋,219.95,0.66,-48.17,84.75,2026-03
-11.11,⚪ 數據不足,2025,5.2600002289,-2.61,-11.95,0.0,-211.87,-118.96%,勝悅-KY,-391.42%,1340.TW,📉 獲利侵蝕,200.76,-0.3,50.57,-68.24999999999999,2026-03
25.45,⚪ 中性觀察,2025,52.9000015259,3.5,22.61,6.629072872919799,-212.18,34.09%,榮昌,7.78%,3684.TWO,⚠️ 獲利稀釋,237.63,0.7,25.0,119.7,2026-03
-139.29,⚪ 中性觀察,2025,28.75,2.51,12.21,7.133995037220843,-212.26,42.43%,皇將,14.38%,4744.TWO,📉 獲利侵蝕,72.97,-0.11,216.0,60.45,2026-03
8.59,❌ 暫避觀望,2025,144.5,4.48,-1.54,15.471092077087794,-213.1,N/A,眾達-KY,N/A,4977.TW,⚠️ 獲利稀釋,221.69,-1.18,34.45,140.1,2026-03
85.71,⚪ 中性觀察,2025,17.8500003815,0.73,1.95,10.200000218,-214.08000000000004,N/A,保綠-KY,N/A,8423.TWO,⚠️ 獲利稀釋,299.79,0.26,25.86,26.25,2026-03
20.51,❌ 暫避觀望,2025,79.5,1.06,28.48,40.97938144329897,-214.20000000000002,25.59%,聯一光,8.79%,3441.TWO,⚠️ 獲利稀釋,234.71,0.47,-24.29,29.099999999999998,2026-03
-97.79,⚪ 中性觀察,2025,10.75,2.85,-12.89,1.2691853600944512,-215.07,47.97%,日勝生,18.04%,2547.TW,📉 獲利侵蝕,117.28,0.06,3612.5,127.04999999999998,2026-03
-19.05,❌ 暫避觀望,2025,58.2000007629,0.38,5.25,215.55555838111104,-215.29000000000002,N/A,立��,N/A,8111.TWO,📉 獲利侵蝕,196.24,0.17,-58.24,4.050000000000001,2026-03
-10.19,⚪ 中性觀察,2025,30.8999996185,2.85,0.33,4.550809958541974,-216.07,31.96%,三芳,13.66%,1307.TW,📉 獲利侵蝕,205.88,0.97,-23.39,101.85,2026-03
-76.23,⚪ 中性觀察,2025,18.7000007629,1.72,-1.28,4.0563992978091115,-216.39999999999998,30.12%,松瑞藥,9.56%,4167.TWO,📉 獲利侵蝕,140.17,0.29,203.51,69.14999999999999,2026-03
-50.0,⚪ 數據不足,2025,21.0,-0.83,11.77,0.0,-216.87,36.41%,西柏,-11.64%,3541.TWO,🔄 轉虧為盈,166.87,0.03,-1950.0,-38.1,2026-03
-41.12,⚪ 數據不足,2025,41.8499984741,-1.53,-19.95,0.0,-217.38,N/A,橘子,N/A,6180.TWO,🔄 轉虧為盈,176.26,0.63,-112.99,-0.4500000000000004,2026-03
2.73,⚪ 中性觀察,2025,43.7999992371,3.83,3.54,4.999999912910959,-218.46,31.11%,世坤,23.00%,4305.TWO,⚠️ 獲利稀釋,221.19,1.13,-3.53,131.4,2026-03
7.14,⚪ 中性觀察,2025,18.2000007629,1.99,-4.79,3.9912282374780705,-218.8,34.49%,東森,10.29%,2614.TW,⚠️ 獲利稀釋,225.94,0.3,60.48,68.39999999999999,2026-03
-88.24,❌ 暫避觀望,2025,31.5499992371,0.47,-5.05,27.43478194530435,-219.04000000000002,17.99%,哲固,0.82%,3434.TWO,📉 獲利侵蝕,130.8,0.08,-73.65,17.25,2026-03
120.0,❌ 暫避觀望,2025,62.5,0.39,1.99,79.11392405063292,-219.60000000000002,N/A,華容,N/A,5328.TWO,⚠️ 獲利稀釋,339.6,0.11,0.0,11.85,2026-03
-9.93,⚪ 中性觀察,2025,116.0,10.06,-6.01,4.57232952305873,-219.96,N/A,巨路,N/A,6192.TW,📉 獲利侵蝕,210.03,2.63,-4.01,380.55,2026-03
7.58,⚪ 中性觀察,2025,148.0,5.42,-6.13,11.954765751211632,-220.1,N/A,博盛半導體,N/A,7712.TWO,⚠️ 獲利稀釋,227.68,1.42,-28.68,185.70000000000002,2026-03
29.37,❌ 暫避觀望,2025,696.0,13.82,17.37,20.640569395017796,-220.44,37.11%,辛耘,15.14%,3583.TW,⚠️ 獲利稀釋,249.81,4.14,19.76,505.79999999999995,2026-03
-8.74,⚪ 中性觀察,2025,38.5,2.17,-0.76,7.715430861723447,-220.45000000000002,37.08%,雲品,16.89%,2748.TW,📉 獲利侵蝕,211.71,0.94,-30.67,74.85000000000001,2026-03
22.22,❌ 暫避觀望,2025,42.0999984741,0.66,30.85,27.16128933812903,-220.56,N/A,安��,N/A,6174.TWO,⚠️ 獲利稀釋,242.78,0.33,-12.0,23.25,2026-03
2.48,⚪ 中性觀察,2025,55.0,5.46,5.36,3.9398280802292263,-220.58,34.11%,中航,23.81%,2612.TW,⚠️ 獲利稀釋,223.06,1.24,6.43,209.4,2026-03
100.76,❌ 暫避觀望,2025,1815.0,23.14,31.76,31.937357029737814,-220.94,34.59%,台達電,16.35%,2308.TW,⚠️ 獲利稀釋,321.7,7.91,70.65,852.4499999999999,2026-03
-12.22,⚪ 中性觀察,2025,87.5,11.21,-13.25,3.4888357256778306,-220.95,23.92%,萬海,18.94%,2615.TW,📉 獲利侵蝕,208.73,2.73,-33.63,376.20000000000005,2026-03
26.67,⚪ 數據不足,2025,27.7000007629,-0.06,0.42,0.0,-220.98000000000002,N/A,天瀚,N/A,6225.TW,⚠️ 獲利稀釋,247.65,-0.11,14.29,-6.6,2026-03
136.36,❌ 暫避觀望,2025,89.0999984741,1.64,40.69,25.384614949886043,-221.37,29.01%,富喬,12.18%,1815.TWO,⚠️ 獲利稀釋,357.73,0.79,1116.67,52.65,2026-03
105.83,❌ 暫避觀望,2025,239.0,5.89,6.82,16.65505226480836,-221.37,N/A,翔名,N/A,8091.TWO,⚠️ 獲利稀釋,327.2,2.56,-25.14,215.25,2026-03
14.44,⚪ 中性觀察,2025,101.5,3.81,5.47,10.729386892177589,-221.45,27.10%,遠傳,14.21%,4904.TW,⚠️ 獲利稀釋,235.89,1.03,7.02,141.9,2026-03
-95.26,❌ 暫避觀望,2025,49.3499984741,-0.67,1.42,29.02941086711765,-221.71,28.78%,永新-KY,9.33%,4557.TW,🔄 轉虧為盈,126.45,0.11,-106.38,25.499999999999996,2026-03
-17.65,⚪ 中性觀察,2025,223.0,7.99,1.72,12.416481069042316,-222.23000000000002,N/A,家碩,N/A,6953.TWO,📉 獲利侵蝕,204.58,1.26,0.0,269.40000000000003,2026-03
10.2,❌ 暫避觀望,2025,10.6000003815,-0.14,-3.19,15.820896091791044,-222.31,19.09%,云辰,-7.49%,2390.TW,🔄 轉虧為盈,232.51,0.54,88.8,10.05,2026-03
25.93,⚪ 數據不足,2025,14.3500003815,-0.95,-75.71,0.0,-222.37,-156.07%,太極,-456.27%,4934.TW,⚠️ 獲利稀釋,248.3,-0.2,54.11,-34.8,2026-03
62.5,⚪ 數據不足,2025,182.0,-0.93,10.0,0.0,-223.07999999999998,N/A,鈦昇,N/A,8027.TWO,⚠️ 獲利稀釋,285.58,-0.22,-93.62,-66.75,2026-03
6.32,⚪ 中性觀察,2025,162.0,6.81,4.01,9.518213866039954,-223.92000000000002,37.55%,勝一,23.35%,1773.TW,⚠️ 獲利稀釋,230.24,2.02,-5.55,255.29999999999998,2026-03
19.05,⚪ 中性觀察,2025,26.8999996185,2.92,-3.05,3.3921815407944518,-224.42,31.15%,第一保,10.03%,2852.TW,⚠️ 獲利稀釋,243.47,1.0,-2.67,118.94999999999999,2026-03
-44.64,⚪ 中性觀察,2025,66.0999984741,4.67,6.13,6.374156072719384,-224.67000000000002,39.69%,歐買尬,12.64%,3687.TWO,📉 獲利侵蝕,180.03,0.31,100.43,155.54999999999998,2026-03
-12.12,⚪ 中性觀察,2025,114.5,8.43,10.6,5.512758786711602,-225.48000000000002,31.02%,神基,14.37%,3005.TW,📉 獲利侵蝕,213.36,1.74,16.67,311.55000000000007,2026-03
240.0,⚪ 數據不足,2025,24.9500007629,-0.36,-2.29,0.0,-226.13,21.56%,仲琦,3.08%,2419.TW,🔄 轉虧為盈,466.13,0.07,-125.0,-10.95,2026-03
9.69,⚪ 中性觀察,2025,1195.0,38.2,59.42,12.331028789598594,-226.3,N/A,AES-KY,N/A,6781.TW,⚠️ 獲利稀釋,235.99,10.64,50.45,1453.65,2026-03
31.5,⚪ 中性觀察,2025,114.0,4.83,7.83,9.777015437392796,-226.39,N/A,韋僑,N/A,6417.TWO,⚠️ 獲利稀釋,257.89,1.67,11.03,174.9,2026-03
7.77,⚪ 中性觀察,2025,49.9500007629,3.28,-3.29,6.470207352707254,-226.45,33.86%,東鹼,19.41%,1708.TW,⚠️ 獲利稀釋,234.22,1.11,-16.11,115.8,2026-03
-21.29,⚪ 中性觀察,2025,204.5,6.7,-10.49,12.311860325105359,-226.67999999999998,30.63%,宇隆,10.84%,2233.TW,📉 獲利侵蝕,205.39,1.59,-38.87,249.14999999999998,2026-03
